"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_017847",112.146754399837,0.254550960619855,0.378307249741565,0.672868312182088,0.501031073288584,0.853650694964922
"NM_001003803",182.964014759728,0.198829039324744,0.338645252238441,0.587130745257719,0.557115900121398,0.877120020551243
"NM_001003800",353.523624813679,-0.144738783731731,0.515326436190894,-0.280868151848734,0.778811528895468,0.957138386749148
"NM_016649",208.662674191598,0.109661132021845,0.41411560291531,0.264808017978186,0.791157359883402,0.960879300361004
"NM_016647",148.208706652029,0.0699830655293786,0.875627016111175,0.0799233740413659,0.936298199497065,0.985855145314576
"NM_016640",657.294899553577,0.473589211320316,0.239330916071919,1.97880499140363,0.04783796631099,0.294804588809859
"NM_001304467",50.6031483400957,0.473188600835052,0.557654257438258,0.848534005655721,0.396140642519925,0.796413557544094
"NM_001080825",171.772693564974,-0.0964895103036451,1.11522138796004,-0.0865204983919326,0.931052661810109,0.985855145314576
"NM_002223",1188.12618749671,-0.156767316426959,0.315631201649559,-0.496678768156182,0.619415597113833,0.902260628284119
"NM_001253384",175.228048552061,0.98479369548795,0.606382333726493,1.62404747090165,0.104365677559803,0.444485971234121
"NM_001145313",63.7974717457273,-0.0878236692303325,0.368864352603786,-0.238092048229632,0.811809702020425,0.966400420483876
"NM_018476",266.717382716671,0.62687846016233,0.291672878182721,2.14925180588652,0.0316144446195672,0.233863910777833
"NM_003363",640.533492325637,-0.932733276552001,0.24473075870897,-3.81126296290852,0.000138258593249982,0.00514670727305339
"NM_207118",80.8767841939584,-0.00154333855487216,0.36634309048832,-0.00421282288363882,0.996638663606514,0.999405741393443
"NM_001282730",260.083677244057,-0.101851781688304,0.271425528243165,-0.375247613397133,0.707476322599848,0.93517811755152
"NM_007100",275.801605938851,0.483534674951128,0.261547128395507,1.8487477875113,0.064494239827384,0.346541221023083
"NM_000485",509.268375092762,0.295749168499745,0.271999956045813,1.08731329519014,0.27689837485967,0.697792603381202
"NM_007108",1059.75161723895,0.650378442942665,0.303033348702744,2.14622729058326,0.0318548492750763,0.234415382376875
"NM_001350532",508.448378111248,0.157113710108589,0.183179708623407,0.857702587744552,0.39105671076765,0.793637686096233
"NM_001350531",66.4785494154827,0.268980059343739,0.367703215956581,0.731514024548266,0.464465241387757,0.835376631920038
"NM_001350530",537.053916064489,-0.0633247176116372,0.423945514781023,-0.149369943551227,0.881261727209593,0.97851655308976
"NM_014177",134.223465609695,0.248985518593167,0.467459019513956,0.532636034816596,0.594285552651291,0.894404627046124
"NM_020992",525.513026732518,-1.00803623217426,0.48068889490604,-2.09706577966878,0.0359877527475389,0.24857896328417
"NM_005802",698.208798809695,0.403462075812162,0.296713544293025,1.3597696619259,0.173902825698509,0.568991303462581
"NM_005258",104.833647489063,0.600489014160781,0.397357495926719,1.51120595513196,0.130735985630962,0.494237047234342
"NM_003824",216.670080896739,0.423356548362031,0.278383361116694,1.52076814743453,0.128318030381957,0.490708099526372
"NM_003825",725.718169677822,0.145251494807729,0.46899687120476,0.309706745877871,0.756783972381414,0.952059666078806
"NM_003826",319.875109858945,0.265473828383353,0.509709422290482,0.520833668701656,0.602482646487551,0.898428642855454
"NM_003827",1802.45532486303,-0.325049224707243,0.301356440631382,-1.07862046693351,0.280756953570806,0.701171188972239
"NM_003820",60.6402885814443,0.0967404980833794,0.510267329966727,0.189587873653772,0.849632090292291,0.97407198511957
"NM_003821",144.662287163283,-0.117049960413628,0.261256316385435,-0.44802729378203,0.65413349875783,0.917007503602156
"NM_003795",1093.16909771148,0.37572027275683,0.180679456625193,2.07948529276483,0.0375727682036801,0.254465629009965
"NM_012181",2526.04149534072,0.204591196305566,0.234232557811678,0.873453281716955,0.382416059997533,0.78810317999675
"NM_012180",149.187274162711,0.447707478038205,0.511253216294502,0.875705939383877,0.381189915667997,0.787805667434225
"NM_001018088",1847.60838240989,-0.104356069169265,0.236835011823872,-0.440627711104101,0.659482537954597,0.919158568616865
"NM_001025780",206.553498518441,-0.229710513772395,0.357930866946594,-0.641773412089295,0.521020315327611,0.861142377173475
"NM_001300829",675.787338919075,0.507187724659394,0.33678894532282,1.50595122465567,0.132079695232201,0.495238929854313
"NM_001688",772.199608224402,0.381682632094078,0.226393674504129,1.68592445407355,0.0918103511652474,0.418258402441899
"NM_014171",146.482144408325,-0.108887200220674,0.497274749750279,-0.218967885007946,0.826675064742341,0.969941124900021
"NM_001867",400.788367130878,0.400542192776126,0.423938692138995,0.94481159706178,0.344755070134939,0.758736591103897
"NM_144643",202.175347080202,0.256394190406226,0.248498218240598,1.03177476370468,0.30217764408848,0.71986049315284
"NM_000159",509.016615321481,0.474009181716793,0.393094013303288,1.20584177238811,0.22787850548502,0.643260329520141
"NM_000158",502.813409647711,0.167896418733318,0.600033408474089,0.279811784414282,0.779621910058548,0.957182508501536
"NM_021021",376.586909631022,-0.174651002794334,0.805166396278981,-0.216912930794767,0.828276200195964,0.969941124900021
"NM_001143679",442.066071141007,-0.0750149302783662,0.19541527042782,-0.383874454202772,0.701071501069397,0.934277380354256
"NM_001297658",148.998748108571,0.238134564730855,0.326515461141927,0.729320945164506,0.46580536300672,0.835376631920038
"NM_001286495",143.872492547642,-0.347054119980307,0.495605378351219,-0.700263022033554,0.483763060239371,0.845811325717176
"NM_023009",172.139461395829,0.102713040345388,0.669638319338657,0.153385846327953,0.878094005802669,0.978397733199367
"NM_173531",96.0802719441159,0.184687105958363,0.28609143837876,0.645552719106027,0.518569065834603,0.858991219348776
"NM_001286499",100.583290387062,-0.0955267768758948,0.386267102604383,-0.247307565753882,0.80467020399244,0.963179977664183
"NM_001297656",1763.38681887692,0.401436937644918,0.20221807531172,1.98516842288258,0.0471257362448082,0.292753512003645
"NM_006885",288.018051443105,-1.07110595527269,1.86952513831679,-0.572929421124044,0.566692482967259,0.881891599698558
"NM_001319119",282.00557117249,0.288527256193863,0.29045442877506,0.993364974363362,0.320532124119619,0.735186642721213
"NM_001193653",244.352742160933,-0.00307349496078438,0.299320641497939,-0.0102682359138454,0.991807277066817,0.998640974966958
"NM_182976",453.795143191324,-0.0198044290413804,0.389049332153088,-0.0509046730186585,0.959401481809271,0.990774927514906
"NM_003355",1290.96257285872,-1.71581992513887,1.11095374155151,-1.54445667804551,0.122477738523062,0.480209594615383
"NM_001002030",365.072687130784,0.345427445444716,0.209463865293536,1.64910279374748,0.0991265773990187,0.432286034630866
"NM_001170704",238.828246611691,-0.407524866990538,0.3631295658544,-1.12225746761127,0.261752984615685,0.68323647026659
"NM_003358",316.756247961477,0.389004833423054,0.469816774192361,0.827992644774708,0.407674665371299,0.803630956360071
"NM_001002034",27.3461530632505,0.937149319079215,0.571522509562326,1.63974174839918,0.101058874558854,0.437709926286358
"NM_004813",219.834607548553,0.478660431174587,0.332721018834216,1.43862396446041,0.150257092784718,0.531168287408407
"NM_004814",596.517351485048,0.214914973426314,0.261192570259501,0.822821924883966,0.410609266733785,0.806003558263183
"NM_020199",272.212915854151,-0.0266694959385362,0.218711533092691,-0.12193913856035,0.902947218807806,0.982273342048057
"NM_004817",832.862541467448,-0.160574449139128,0.296392071588919,-0.541763645290207,0.587981338759377,0.893523985392145
"NM_004818",711.764826773423,0.328260082480394,0.302830936641429,1.08397142683303,0.278377467917842,0.699456185732151
"NM_020196",844.317666840067,-0.816580270547658,0.266271862748173,-3.06671633314835,0.00216424136151353,0.0398336093798393
"NM_020195",138.579223310635,-0.338831445610076,0.481455880598415,-0.703764268470317,0.481579589181071,0.844603931449994
"NM_014314",95.8309805127817,0.0249537161369462,0.396054895419586,0.0630057005368154,0.949761964970446,0.988621555903805
"NM_020191",615.311123172887,0.605825634301814,0.215712808594747,2.80848243666402,0.00497755974415775,0.0690177075934893
"NM_005663",341.143020542853,-0.105161745728924,0.337101907357893,-0.311958323087375,0.755072197153611,0.952059666078806
"NM_001303095",111.888433824857,-0.667661576255075,0.350535132971721,-1.90469232169358,0.0568200776855739,0.325180832405528
"NM_001303096",635.06538179873,0.278403767551406,0.394948835078932,0.704910972824532,0.480865641127191,0.843889075870695
"NM_014313",560.846956175524,-0.331936746726404,0.290885004664919,-1.14112704815696,0.253817056918482,0.673585150409227
"NM_003689",329.128610422912,0.3325097608565,0.317518383318565,1.04721420341478,0.295000795923962,0.713203334567665
"NM_003680",2133.35096404015,-0.20827128046881,0.567132329328419,-0.367235774965321,0.71344315616427,0.936173077299978
"NM_003681",403.385387061792,-0.370288376849332,0.274669491477366,-1.34812342957225,0.177618686853446,0.575606166901189
"NM_003682",582.152522486959,-0.798182999613587,0.291106013881986,-2.74189800811594,0.00610853056543721,0.0786306800510484
"NM_003684",255.681575827616,0.212347018320053,0.396029535872329,0.536189852234934,0.59182734612635,0.893953384110536
"NM_003685",1452.13298884747,-1.27787523320262,0.351393781271374,-3.63659034766966,0.000276270770406873,0.00869253241994633
"NM_006416",145.956363528537,-0.0254868559857909,0.282625798519578,-0.0901788022158401,0.928145129065041,0.985673322291859
"NM_006417",78.2642404059986,0.991126164314105,0.5491737864104,1.8047586917658,0.0711124510467679,0.365970952629916
"NM_003172",242.526122229822,0.295824279420788,0.345773177648121,0.855544323689086,0.392249877561521,0.794498281413825
"NM_001324229",33.3501495116396,0.0238502983339952,0.513429268329614,0.0464529387107003,0.962949243031318,0.992367792998006
"NM_006411",235.176465931932,-1.84117613006692,0.368441306252568,-4.99720335049727,5.81677211546264e-07,6.67636177252546e-05
"NM_001128844",1372.58942425038,-1.1142318693972,0.371069197037261,-3.00276034306699,0.0026754302763286,0.0449089824051035
