"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_017847",106.068057928522,-0.250384114887518,0.374412890735897,-0.668737965713188,0.503662644601075,0.677745736635592
"NM_001003803",188.80167070759,0.549889452866706,0.387936942698713,1.41747122365135,0.156345201901726,0.35522306277366
"NM_001003800",330.754351806718,-0.89737859739095,0.431084045270883,-2.0816789840298,0.0373718015061168,0.162239122658161
"NM_016649",200.388749691308,-0.169767947242185,0.356884419982025,-0.475694476241734,0.634292056770453,0.776294412010829
"NM_016647",144.63001847159,-0.343096523534787,0.671451742490012,-0.510977188416323,0.609367030134732,0.757534235455026
"NM_016640",642.366744153664,0.0456785932686015,0.191984628265884,0.237928388752771,0.811936636636882,0.889741859811997
"NM_001304467",49.0404778930016,0.367722208374043,0.50273891773077,0.731437721260658,0.464511831866257,0.646117436493974
"NM_001080825",190.389050979905,0.25872350336798,0.896565581863476,0.288571754929777,0.772909112644321,0.867711752114833
"NM_002223",1042.62080032241,-2.32314620468317,0.52040089491272,-4.46414721303045,8.03882816199318e-06,0.000600901715980273
"NM_001253384",171.174727359737,0.301187847074977,0.475664141408579,0.633194350499226,0.526606734548535,0.695237788269226
"NM_001145313",62.8835074614986,0.146057776329228,0.3171830012241,0.460484249677787,0.64516867420894,0.783789904309905
"NM_018476",268.464144574784,0.196989673786555,0.239070550770066,0.82398134421841,0.409950158283815,0.599931603740195
"NM_003363",612.763231397018,0.0668918970393259,0.189883761713613,0.35227813287275,0.724629685816183,0.836770632653176
"NM_207118",78.0793132601695,0.00957096802273959,0.266641364500922,0.0358945358708832,0.971366452804956,0.984695037870435
"NM_001282730",253.937498958937,0.334046127823259,0.230281073261935,1.45060174981596,0.146890787780631,0.343848275756841
"NM_004109",56.6686715164475,-1.81264716641979,0.615830954620554,-2.94341678153652,0.00324611081612654,0.0306021159182739
"NM_004106",198.843841763246,-2.0398059770013,0.55293136509817,-3.68907626833421,0.000225069746692798,0.00440252826375001
"NM_007100",268.696895385578,0.0600584350284023,0.217692524200998,0.275886529630892,0.782635220352808,0.872071509948015
"NM_000485",493.983659133326,0.0465186257078325,0.222732114564111,0.208854595570422,0.834561749914029,0.905295261497448
"NM_007108",1076.20715946039,0.582545501414491,0.349774238005578,1.66549001646371,0.0958150337771998,0.272632706533887
"NM_000481",35.4194234982255,-0.495768815338046,0.591334887661168,-0.838389254012894,0.40181212271858,0.593595863297605
"NM_016643",18.5274410242338,-0.88718485375011,0.817933973370789,-1.08466561193678,0.278069783706183,0.482663705614189
"NM_001350532",462.823634186292,-1.38465914386996,0.389827834075368,-3.55197608491509,0.000382349609903716,0.00645916832255177
"NM_001350531",64.9665365592048,0.260594172433713,0.343240985495279,0.75921636239824,0.447723139651303,0.633433191574018
"NM_001350530",529.79625143497,0.0286179586848809,0.324608117662085,0.0881615619812443,0.92974826741251,0.96126434276466
"NM_014177",130.200693355248,0.807261244197862,0.388291745450358,2.07900696745836,0.0376167100683481,0.162635467288791
"NM_020992",450.820615845293,-2.24644967235705,0.603437405898112,-3.72275508677424,0.000197060652985341,0.00402231630490006
"NM_005802",697.100605851989,0.705073163996354,0.31436980111896,2.2428145498923,0.0249087758231348,0.1254357844712
"NM_005258",105.008958784165,0.509899724432378,0.392892737458895,1.29780898402512,0.194352981693532,0.395956386045139
"NM_003824",209.526057294824,0.101822683601894,0.221264453031249,0.46018545774957,0.645383108208047,0.783853315059622
"NM_003825",680.957737160681,0.108838628461379,0.339477647705763,0.320606170087855,0.748508861210916,0.852025106123346
"NM_003826",325.158899675168,0.989133467466332,0.449605514934917,2.20000296840112,0.0278066844220426,0.134347995785099
"NM_003827",1865.83730514221,0.765429820806963,0.412392965757303,1.85606905152069,0.0634437163464685,0.218092006779056
"NM_003820",57.9540070259526,0.0097384039109228,0.437757104122824,0.0222461356291101,0.982251615774019,0.990303627292924
"NM_003821",140.555902053852,0.219555517803795,0.210163282562202,1.04469018149644,0.296166184189311,0.498151289532088
"NM_003795",1126.70191335624,0.60672013591533,0.325789612587373,1.86230656986528,0.0625598899554631,0.216827911276772
"NM_012181",2577.27611534166,0.690833256489559,0.343371539351815,2.01191181363968,0.0442292338586392,0.178748258793823
"NM_012180",154.626425470401,0.643880554250107,0.515088281629293,1.25003922087574,0.211285220370749,0.415114999075317
"NM_001018088",1706.47681057305,-0.703580622305485,0.300898025200803,-2.33826932508432,0.0193732812341785,0.108210414199923
"NM_020733",113.167156498121,-5.52630330999806,1.12281886683373,-4.92181194423802,8.5746590048268e-07,0.00015934024993008
"NM_020731",16.1881683808741,1.2371173153463,0.817826939006657,1.51268838961078,0.130358830129708,0.32199830663174
"NM_001025780",183.235956073608,-1.03339610277194,0.413543852047746,-2.49887913374814,0.0124586795095312,0.0801519441415445
"NM_001300829",676.786543645595,0.42034384758944,0.304017851222074,1.38262883544425,0.166778702745197,0.366382247694383
"NM_002224",37.2635843626448,-0.236057196869355,0.827933811407324,-0.285116024514211,0.775555253573044,0.868376399067792
"NM_175856",12.3074355021103,-0.777871512272006,0.800476544331499,-0.971760531623858,0.331169695125789,0.530695317413018
"NM_001688",753.866517564875,0.0697279442261825,0.1763041189224,0.395498100965373,0.692475322841324,0.816222132790402
"NM_014171",148.723390639084,0.913156148676953,0.410965752409306,2.22197626766594,0.0262849094896137,0.129763117200551
"NM_001867",397.73095760893,-0.0316099767236234,0.321715571150929,-0.0982544196121423,0.921730270866142,0.95622734692772
"NM_144643",198.210069315806,0.145370033267239,0.210793580564911,0.689632164687644,0.490425534834448,0.667528564242887
"NM_144641",59.7046031009514,-2.20425109584349,0.659742351513964,-3.34107866621752,0.000834535740483234,0.011422264674631
"NM_000159",517.614989801736,0.558983890570552,0.397788301982631,1.40522958514492,0.159953019304262,0.35886371616835
"NM_000158",461.398350043759,-1.60193537149806,0.586464060522687,-2.73151498843822,0.0063043873295093,0.0501393372551839
"NM_021021",367.580678138465,-0.252255639238655,0.617054335261938,-0.408806202020399,0.682681888101964,0.809815257148204
"NM_001347869",30.001069305464,-0.321191881027174,0.477329110793756,-0.672893971400697,0.501014747809215,0.675782455064271
"NM_001143679",414.001431142672,-0.575820579881551,0.217222962370338,-2.65082739687459,0.00802948637633382,0.0595921097192885
