"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_017847",106.068057928522,-0.896768105419958,0.339247555472861,-2.64340329341503,0.00820772082805652,0.0202686446106594
"NM_001003803",188.80167070759,1.68072526472799,0.39855261303454,4.21707250124674,2.47494419626676e-05,0.000127141870114438
"NM_001003800",330.754351806718,-0.863630448448905,0.419435082423301,-2.05903245732152,0.039491129301895,0.0770914712008508
"NM_016649",200.388749691308,0.269245165500892,0.34539375211903,0.779531082566036,0.435666935162259,0.549947693595415
"NM_016647",144.63001847159,-0.172690276322085,0.660121396927371,-0.261603815791909,0.793626901871209,0.851996084077491
"NM_016640",642.366744153664,0.298891407768419,0.187940277437573,1.59035312623554,0.111755229757884,0.184407579431426
"NM_001304467",49.0404778930016,-1.13610755311917,0.453416598606647,-2.50565937949876,0.0122223300109493,0.0284246389640922
"NM_001080825",190.389050979905,3.35846451115181,0.91303301847041,3.67836041327202,0.000234738100764485,0.000921313674933883
"NM_002223",1042.62080032241,-1.44427213693856,0.510719711893582,-2.82791539724141,0.00468521866104333,0.0125631141676895
"NM_001253384",171.174727359737,-1.46149600183045,0.462802123198254,-3.15792847217423,0.00158894539779336,0.00490229226656361
"NM_001145313",62.8835074614986,0.354789724875641,0.295918442872276,1.19894428151197,0.230549611807725,0.332557232258254
"NM_018476",268.464144574784,1.27613611470076,0.24245181212325,5.26346288577969,1.41367056163761e-07,1.24410734399856e-06
"NM_003363",612.763231397018,1.00465423647501,0.189794061256719,5.2933913201641,1.20068609440853e-07,1.07428053058052e-06
"NM_207118",78.0793132601695,1.84071354656202,0.301408423799914,6.10704081643038,1.01495290226842e-09,1.45511719504744e-08
"NM_001282730",253.937498958937,0.112245653528446,0.22381598758845,0.501508648858642,0.616013192501312,0.710174991145972
"NM_004109",56.6686715164475,-0.287151405454704,0.503457222683951,-0.570359094113077,0.568434167933107,0.66911674561306
"NM_004106",198.843841763246,1.35999618893847,0.533007851994945,2.55155000784373,0.0107244932336504,0.0254621076453964
"NM_007100",268.696895385578,0.105629627541927,0.207221725320323,0.50974205228069,0.610232187662669,0.705608684576303
"NM_000485",493.983659133326,-0.215603797867232,0.214616306228045,-1.0046011957644,0.315088921262129,0.427687069273205
"NM_007108",1076.20715946039,1.20143976178425,0.351073587460262,3.42218783952309,0.000621193822073325,0.00216700213093666
"NM_000481",35.4194234982255,-0.760840281892962,0.489399379308637,-1.55464088035376,0.120031621890557,0.195395141901693
"NM_016643",18.5274410242338,-2.1210807316011,0.527975438410411,-4.01738523668278,5.88474784772334e-05,0.000272078078720338
"NM_001350532",462.823634186292,-0.959243036200928,0.375686612636016,-2.5533064100165,0.0106705578219474,0.025352741635967
"NM_001350531",64.9665365592048,-0.535857878170163,0.30758983027234,-1.74211831937264,0.0814877426587451,0.141749065222584
"NM_001350530",529.79625143497,0.882300975773653,0.323969329565009,2.72340896268888,0.00646120202830905,0.016569690870369
"NM_014177",130.200693355248,-0.475220154698095,0.376337729339348,-1.26274916823337,0.20667933783489,0.304814169947884
"NM_020992",450.820615845293,0.803971235557812,0.587290224736691,1.36895048086024,0.171014754483085,0.260649143938493
"NM_005802",697.100605851989,-0.223381074002781,0.312998132475572,-0.713681810929701,0.475423956235212,0.587320594362164
"NM_005258",105.008958784165,0.184107206171092,0.38576979283877,0.477246299707137,0.633186745239987,0.723995209946041
"NM_003824",209.526057294824,0.0492146334239981,0.209887186753706,0.234481362036404,0.814611300854737,0.868263240749102
"NM_003825",680.957737160681,0.363367415534812,0.337868537772953,1.0754698200961,0.28216443708752,0.39026609438592
"NM_003826",325.158899675168,0.992978759188049,0.453440039911944,2.1898788633242,0.0285330232712552,0.0586377294492002
"NM_003827",1865.83730514221,2.30981425333824,0.414761716100794,5.56901508425843,2.56183309661313e-08,2.66182722715835e-07
"NM_003820",57.9540070259526,-2.50183269279505,0.36901708220849,-6.77972054253452,1.20408561059946e-11,2.58939100514277e-10
"NM_003821",140.555902053852,-0.336551466827186,0.192545405653804,-1.74790702320005,0.0804801285237859,0.140223491151342
"NM_003795",1126.70191335624,1.66174631739755,0.327983624235865,5.0665527014316,4.05084636903677e-07,3.2403417602651e-06
"NM_012181",2577.27611534166,0.759862906112411,0.343641925917961,2.21120546942173,0.0270216118137662,0.0561043908372202
"NM_012180",154.626425470401,0.80643845649739,0.517521203646924,1.55827133422649,0.119168941241739,0.194482262999312
"NM_001018088",1706.47681057305,-1.01622270695145,0.297766137897065,-3.41282159928725,0.000642940162091387,0.00223396046663049
"NM_020733",113.167156498121,0.204608633272787,0.864060490765198,0.236798968891158,0.812812751515453,0.867101967089183
"NM_020731",16.1881683808741,-1.78530728169503,0.741081572446776,-2.40905636851906,0.0159938275017525,0.0357254635111961
"NM_001025780",183.235956073608,-0.264697321766026,0.394466769116918,-0.671025654096534,0.502204186801648,0.610722257370291
"NM_001300829",676.786543645595,0.88073636053416,0.304660760871403,2.89087560214529,0.00384170154203504,0.0105942813928894
"NM_002224",37.2635843626448,-1.62018337596978,0.768467535121553,-2.10833028322206,0.0350024302342286,0.0695657102742392
"NM_175856",12.3074355021103,-0.782782401939979,0.588988382865695,-1.32902859328292,0.183838536624571,0.276057774577036
"NM_001688",753.866517564875,0.652305029824741,0.174473338988098,3.73870892600525,0.000184967737605453,0.000747217077124369
"NM_014171",148.723390639084,2.22584607829236,0.440828718977485,5.04923110149283,4.43591848174886e-07,3.51346559747043e-06
"NM_001867",397.73095760893,1.64996962286512,0.325548188415836,5.0682807694127,4.01424977436646e-07,3.21372788481384e-06
"NM_144643",198.210069315806,-0.300934305432731,0.195877638960364,-1.53633823151005,0.124455447476569,0.201206790859308
"NM_144641",59.7046031009514,-1.24189863640671,0.534475838876327,-2.32358237000507,0.0201478882366443,0.0435351171803877
"NM_000159",517.614989801736,1.377390488399,0.401345854657301,3.43192902683676,0.000599304374672177,0.00209897722814688
"NM_000158",461.398350043759,0.0703685409266593,0.57764171368025,0.121820393610998,0.903041262474935,0.933471086788114
"NM_021021",367.580678138465,-0.175461157928514,0.613748960107988,-0.285884244753168,0.774966781234163,0.83735927620102
"NM_001347869",30.001069305464,0.0254710048790975,0.404265445325761,0.063005644369562,0.949762009696567,0.966347622009764
"NM_001143679",414.001431142672,-0.182650143303144,0.204373572866871,-0.893707247669064,0.371478546553335,0.487187458651585
"NM_001297658",145.176710064033,-1.37651629290837,0.268765260632397,-5.12163026452698,3.02905376134567e-07,2.49955136600198e-06
"NM_001286495",139.504229481916,-0.976285515604339,0.378838082499352,-2.57705220437021,0.00996468998774015,0.0239226830687039
"NM_023009",160.764190396571,0.868179610754673,0.593708347804253,1.46229982105779,0.143659067557174,0.225793358784153
"NM_173531",92.8205932959189,0.116098995775326,0.227647683943863,0.509994188229717,0.610055533432933,0.705561534358161
"NM_001286499",100.749008243231,-0.898632388470923,0.427849334454004,-2.10034775353269,0.0356982613917646,0.0707739638548668
"NM_001297656",1810.81126981659,1.40151801420985,0.354323761449763,3.9554728378231,7.63834267439838e-05,0.000340920578580654
"NM_006885",288.463345944049,1.89230222659827,1.34836612638065,1.40340386010562,0.160496442576181,0.247546228988609
"NM_152695",30.9372353950904,-1.01526048719096,0.560743652524897,-1.81056081976048,0.0702088617343703,0.125356288052332
"NM_001319119",273.35676096498,-0.193390319183234,0.228536277928999,-0.846212780464185,0.397434053496376,0.513217327132899
"NM_001193653",231.562960626459,0.348585732032433,0.249931787765692,1.39472347694815,0.163099242473107,0.250800124127568
"NM_006272",7.82052576128415,0.433395367171528,0.608952831638624,0.711705972374428,0.476646868564175,0.58838000650685
"NM_182976",454.297299562398,1.39412031419602,0.339321476433096,4.10855313035541,3.98145616663808e-05,0.000192364054691119
