UCSC_ID	RPM
uc008ktt.1	13.9
uc009qqy.2	5.8
uc008lyi.2	7.0
uc007jks.2	41.1
uc008jeh.1	51.5
uc009rqj.1	25.2
uc008jgm.2	38.3
uc008gaf.2	5.8
uc008vqc.2	1.8
uc007hzk.1	71.4
uc007nzv.2	1.1
uc008mhf.2	60.8
uc008yzk.1	2.8
uc007kfi.2	0.1
uc008uho.1	9.9
uc007hvm.1	11.3
uc008ceo.1	2.9
uc008mjm.3	7.9
uc007fzo.2	8.5
uc009gfg.1	20.3
uc008ghu.1	11.8
uc012cjs.1	9.9
uc007wga.1	0.4
uc008cbs.1	7.3
uc007mui.1	20.6
uc008gli.1	51.4
uc009qbq.1	2.4
uc007pfm.1	46.4
uc008fzm.2	9.9
uc009keq.1	24.0
uc007prj.1	1327.9
uc007puu.1	1042.0
uc009prp.2	39.1
uc009qug.2	3978.9
uc007prc.1	913.1
uc007pug.1	1077.1
uc007pud.1	757.7
uc008ilx.1	29.2
uc007zvz.1	2176.5
uc009kfg.1	217.8
uc008ubu.1	8.0
uc007pur.1	2291.9
uc007put.1	896.6
uc007dky.1	41.8
uc007ptz.2	2321.1
uc007nfe.2	62.2
uc007jvz.2	167.1
uc008stm.2	33.6
uc007pun.1	51.7
uc007wor.1	28.2
uc007prw.2	8.0
uc007fqm.1	534.9
uc009ijd.2	236.3
uc007puz.1	3542.8
uc009uia.2	141.1
uc009fqb.2	41.6
uc007puk.1	518.2
uc007dwr.1	964.7
uc007zyu.1	63.8
uc007hyn.1	5073.4
uc007puy.1	1133.1
uc007qzu.1	406.4
uc007myi.1	372.7
uc008ooq.2	141.2
uc007mjo.1	2161.7
uc007ftc.1	2854.9
uc033jha.1	7.8
uc008wji.2	109.5
uc011ywu.1	40.3
uc008sji.2	145.3
uc008avv.2	98.7
uc007bck.1	129.0
uc008jgj.2	51.3
uc009tfe.2	3.6
uc008vfc.2	594.3
uc008eos.1	292.8
uc008cah.1	372.6
uc009ayd.1	626.5
uc007psb.1	1088.7
uc008utr.2	527.5
uc007puq.2	3191.8
uc008iyf.1	22.1
uc008gkg.2	7.4
uc009app.1	8.0
uc008lhq.1	57.6
uc012hjh.1	117.3
uc007pue.2	1562.9
uc007prh.1	666.4
uc008hdf.1	23.6
uc007mhm.1	514.8
uc008jnp.1	573.9
uc007gby.2	638.2
uc007vlt.2	86.8
uc008uaj.2	487.6
uc009emp.1	17.7
uc009rpb.1	33.2
uc009jix.1	245.0
uc007pui.2	1283.1
uc008eaz.1	453.3
uc008qmk.2	40.2
uc007jvv.2	2635.8
uc008atl.1	15.7
uc007hnc.1	1038.1
uc012hov.1	696.8
uc007yqz.1	259.9
uc007ypy.1	383.2
uc008kdm.1	1101.7
uc008kjh.2	132.7
uc008xsw.1	9.2
uc008zlf.1	251.5
uc009gfl.1	516.8
uc007pvi.1	32.0
uc008nnw.2	70.3
uc007cje.1	181.2
uc008gdq.2	3682.5
uc007puc.1	3638.5
uc009bit.2	208.0
uc007prg.1	1765.0
uc008qfk.1	304.6
uc008ipu.1	78.9
uc007puj.2	1123.2
uc009ulj.2	45.5
uc008evz.1	198.8
uc008syp.1	1228.3
uc009mdt.1	96.2
uc007rid.1	248.7
uc008fft.1	30.2
uc008hvq.1	63.4
uc008mqi.2	1711.5
uc009nsp.2	39.5
uc008faz.1	3.9
uc007pub.2	4219.9
uc007pse.1	592.9
uc008cfv.1	354.4
uc007frb.1	6.4
uc007def.1	189.0
uc009cii.1	97.0
uc009bxc.1	262.2
uc007osq.1	1142.5
uc007pul.1	1490.3
uc009uij.1	336.3
uc009mgq.4	260.3
uc009enk.1	3.0
uc007wuc.1	61.1
uc009uct.1	36.5
uc007prr.2	10.4
uc009mnj.1	187.9
uc009mnk.1	274.8
uc008dlw.1	1081.1
uc011xth.1	76.1
uc007cau.1	40.7
uc009fkv.1	733.4
uc007tht.1	7.0
uc007qet.2	167.7
uc007xxv.1	503.9
uc008qml.2	23.1
uc007pus.1	1934.9
uc007zys.1	927.9
uc009nrh.1	1492.0
uc009lub.2	20.7
uc012ewz.1	57.1
uc007sjn.2	157.8
uc007prq.2	35.4
uc008gbt.2	284.0
uc007ptx.1	1234.8
uc007ftr.1	2117.4
uc008xep.1	454.4
uc008eny.2	173.1
uc008shk.1	263.3
uc009jig.2	32.0
uc007prm.2	456.3
uc012dnf.1	125.1
uc009uig.1	992.8
uc009ufa.1	36.0
uc008srl.1	824.6
uc007ykl.1	368.4
uc007yfm.1	26.4
uc008nnc.2	68.5
uc007jdn.2	924.5
uc009oqb.2	277.9
uc009ubk.1	632.6
uc009tku.1	97.9
uc009nad.2	10.9
uc007ndw.1	874.0
uc008uhd.1	2690.0
uc008utc.1	76.5
uc008nuq.1	63.0
uc008emj.1	573.2
uc009hzf.2	118.8
uc008ltz.1	126.8
uc008jrp.1	5.5
uc009hzh.1	17.3
uc009tqd.1	367.0
uc007hoz.1	3.4
uc007ngw.2	171.3
uc007wrv.1	266.2
uc011xxj.1	4794.4
uc009cwh.2	78.1
uc007xwr.1	305.9
uc008wel.2	365.0
uc007rxm.2	245.5
uc012dmi.1	613.6
uc007kxu.1	258.2
uc009joh.1	250.5
uc007jtg.2	206.2
uc007aqw.1	572.6
uc009elh.1	35.5
uc011zuh.1	185.8
uc009fwd.1	52.3
uc008fza.1	10.0
uc012aot.1	646.3
uc009pcy.1	4387.2
uc009kiz.1	946.1
uc009dso.2	846.6
uc008uyw.1	74.2
uc007pea.2	68.0
uc033jfm.1	83.6
uc008llf.2	64.2
uc007prt.2	6.1
uc007xbg.2	30.7
uc007pvj.1	48.7
uc007psd.1	252.3
uc008vfv.1	113.3
uc007pty.1	917.6
uc007lep.1	527.2
uc007swr.2	24.3
