UCSC_ID	RPM
uc008bbl.1	19.8
uc009rkb.1	162.6
uc008ysz.2	26.2
uc012fkm.1	188.4
uc009kow.1	24.8
uc009jup.1	313.3
uc009awf.1	23.4
uc007gdt.1	58.7
uc009rqt.1	58.7
uc008hni.2	46.5
uc008hio.1	7.6
uc008cab.2	62.6
uc008sih.1	37.6
uc007wyn.1	155.0
uc007jfi.1	16.2
uc009ezp.2	23.7
uc008asi.1	22.0
uc008sje.2	74.9
uc007tmf.1	1.3
uc009nsw.1	14.4
uc008gjn.2	31.6
uc007jhq.1	31.9
uc007cnv.3	18.5
uc009soj.2	111.5
uc008hgw.3	11.8
uc009fnk.2	69.1
uc008clt.1	74.1
uc029uzh.1	18.0
uc007ypu.2	144.2
uc007wmc.1	12.4
uc007cji.1	32.2
uc007gus.1	8.2
uc012flg.2	12.7
uc009mxh.2	8.4
uc009dvr.1	20.1
uc007rwz.1	7.1
uc012bgx.2	29.3
uc008wfq.1	19.0
uc009rog.1	13.7
uc007bpt.2	15.6
uc008omw.2	16.6
uc009nre.1	9.0
uc007whi.1	16.7
uc011zln.1	33.9
uc009fez.1	33.1
uc007wjz.2	15.9
uc007hwm.2	181.9
uc009ous.1	13.1
uc007cee.1	48.9
uc009agi.1	101.6
uc007pfo.1	28.1
uc008uhx.1	46.6
uc008nev.2	14.1
uc009nci.1	17.6
uc007mxb.1	134.0
uc009esu.1	18.7
uc007tav.1	14.5
uc008uib.1	64.3
uc007kfn.2	10.5
uc008zkj.1	8.4
uc007lex.1	16.6
uc009bmn.2	24.7
uc007cgt.3	15.6
uc009aji.1	20.0
uc008zyh.1	39.2
uc033ivj.1	38.7
uc007mum.1	38.5
uc008nth.2	66.7
uc008wrd.2	6.4
uc008lke.1	16.3
uc009gka.1	110.9
uc009eyr.1	31.6
uc008vtg.2	19.3
uc007mbu.2	17.4
uc009lvu.2	56.6
uc007mvh.2	1.1
uc007cdo.1	22.6
uc008qme.1	92.6
uc009mqv.1	46.8
uc008dan.1	15.7
uc008hsd.1	101.3
uc007keb.2	26.7
uc009ric.2	16.3
uc007dyz.1	55.3
uc008lko.2	3.9
uc008wwv.1	26.9
uc007jup.2	66.7
uc009dhv.2	46.2
uc009afz.1	21.1
uc007kzw.1	89.6
uc007xsv.2	30.8
uc008pdm.2	302.5
uc009gtr.1	17.7
uc009qdq.1	17.1
uc008cam.1	24.4
uc008jco.1	28.3
uc009nqa.2	2.6
uc009pwp.2	148.4
uc008ujd.1	14.0
uc009mcd.2	27.5
uc007glg.2	26.0
uc008ktt.1	16.5
uc009qqy.2	3.2
uc008lyi.2	16.3
uc007jks.2	58.8
uc008jeh.1	70.6
uc009rqj.1	35.5
uc008jgm.2	38.7
uc008gaf.2	10.7
uc008vqc.2	2.6
uc007hzk.1	125.8
uc007nzv.2	5.4
uc008mhf.2	75.4
uc008yzk.1	5.6
uc007kfi.2	3.4
uc008uho.1	12.8
uc007hvm.1	12.0
uc008ceo.1	3.7
uc008mjm.3	12.5
uc007fzo.2	16.8
uc009gfg.1	48.5
uc008ghu.1	22.2
uc012cjs.1	13.5
uc007wga.1	4.1
uc008cbs.1	5.0
uc007mui.1	26.7
uc008gli.1	46.3
uc009qbq.1	1.5
uc007pfm.1	32.1
uc008fzm.2	6.9
uc009keq.1	24.7
uc007prj.1	631.4
uc007puu.1	524.4
uc009prp.2	22.6
uc009qug.2	2524.7
uc007prc.1	429.4
uc007pug.1	479.0
uc007pud.1	500.2
uc008ilx.1	51.1
uc007zvz.1	815.5
uc009kfg.1	129.1
uc008ubu.1	3.9
uc007pur.1	1232.7
uc007put.1	488.7
uc007dky.1	16.1
uc007ptz.2	1245.5
uc007nfe.2	71.7
uc007jvz.2	53.5
uc008stm.2	11.8
uc007pun.1	40.8
uc007wor.1	22.6
uc007prw.2	4.0
uc007fqm.1	172.9
uc009ijd.2	143.0
uc007puz.1	1074.6
uc009uia.2	47.3
uc009fqb.2	19.6
uc007puk.1	358.1
uc007dwr.1	377.1
uc007zyu.1	35.7
uc007hyn.1	1782.6
uc007puy.1	535.0
uc007qzu.1	247.8
uc007myi.1	137.2
uc008ooq.2	58.8
uc007mjo.1	1243.8
uc007ftc.1	1196.8
uc033jha.1	3.4
uc008wji.2	47.4
uc011ywu.1	22.8
uc008sji.2	58.8
uc008avv.2	49.9
uc007bck.1	76.8
uc008jgj.2	104.9
uc009tfe.2	2.1
uc008vfc.2	149.7
uc008eos.1	90.8
uc008cah.1	148.9
uc009ayd.1	440.8
uc007psb.1	581.9
uc008utr.2	187.7
uc007puq.2	1310.0
uc008iyf.1	34.0
uc008gkg.2	3.8
uc009app.1	10.0
uc008lhq.1	31.3
uc012hjh.1	76.7
uc007pue.2	889.3
uc007prh.1	384.6
uc008hdf.1	16.6
uc007mhm.1	222.6
uc008jnp.1	288.6
uc007gby.2	306.3
uc007vlt.2	34.9
uc008uaj.2	170.3
uc009emp.1	8.1
uc009rpb.1	23.9
uc009jix.1	89.8
uc007pui.2	660.8
uc008eaz.1	156.5
uc008qmk.2	30.6
uc007jvv.2	995.9
uc008atl.1	21.9
uc007hnc.1	341.2
uc012hov.1	349.5
uc007yqz.1	123.0
uc007ypy.1	158.0
uc008kdm.1	465.2
uc008kjh.2	67.9
uc008xsw.1	3.7
uc008zlf.1	82.2
uc009gfl.1	408.0
uc007pvi.1	39.3
uc008nnw.2	15.7
uc007cje.1	132.1
uc008gdq.2	1049.5
uc007puc.1	2317.6
uc009bit.2	120.5
uc007prg.1	1291.8
uc008qfk.1	145.6
uc008ipu.1	37.1
uc007puj.2	551.3
uc009ulj.2	23.1
uc008evz.1	88.4
uc008syp.1	476.1
uc009mdt.1	40.9
uc007rid.1	92.8
uc008fft.1	68.9
uc008hvq.1	40.6
uc008mqi.2	617.1
uc009nsp.2	30.1
uc008faz.1	4.2
uc007pub.2	1207.6
uc007pse.1	386.4
uc008cfv.1	142.8
uc007frb.1	2.9
uc007def.1	135.2
uc009cii.1	82.8
uc009bxc.1	159.7
uc007osq.1	435.1
uc007pul.1	954.1
uc009uij.1	151.1
uc009mgq.4	87.6
uc009enk.1	2.0
uc007wuc.1	44.7
uc009uct.1	12.3
uc007prr.2	6.9
uc009mnj.1	63.9
uc009mnk.1	156.6
uc008dlw.1	436.4
uc011xth.1	68.4
uc007cau.1	18.2
uc009fkv.1	386.0
uc007tht.1	3.5
uc007qet.2	94.1
uc007xxv.1	180.6
uc008qml.2	11.9
uc007pus.1	1074.7
uc007zys.1	451.8
uc009nrh.1	791.9
uc009lub.2	12.3
uc012ewz.1	21.4
uc007sjn.2	83.8
uc007prq.2	19.5
uc008gbt.2	132.8
uc007ptx.1	522.4
uc007ftr.1	1286.3
uc008xep.1	182.3
uc008eny.2	82.4
uc008shk.1	158.9
uc009jig.2	22.4
uc007prm.2	290.9
uc012dnf.1	83.7
uc009uig.1	318.2
uc009ufa.1	26.8
uc008srl.1	220.0
uc007ykl.1	192.0
uc007yfm.1	26.1
uc008nnc.2	63.1
uc007jdn.2	429.5
uc009oqb.2	114.7
uc009ubk.1	515.9
uc009tku.1	31.0
uc009nad.2	15.5
uc007ndw.1	378.9
uc008uhd.1	1210.6
uc008utc.1	31.9
uc008nuq.1	122.7
uc008emj.1	325.7
uc009hzf.2	61.5
uc008ltz.1	65.9
uc008jrp.1	4.3
uc009hzh.1	7.5
uc009tqd.1	146.3
uc007hoz.1	1.5
uc007ngw.2	72.1
uc007wrv.1	92.3
uc011xxj.1	1661.2
uc009cwh.2	26.6
uc007xwr.1	173.4
uc008wel.2	167.2
uc007rxm.2	133.8
uc012dmi.1	221.0
uc007kxu.1	115.6
uc009joh.1	146.1
uc007jtg.2	124.5
uc007aqw.1	437.3
uc009elh.1	20.2
uc011zuh.1	121.9
uc009fwd.1	18.8
uc008fza.1	5.0
uc012aot.1	233.1
uc009pcy.1	1477.2
uc009kiz.1	396.8
uc009dso.2	380.6
uc008uyw.1	52.6
uc007pea.2	30.3
uc033jfm.1	45.5
uc008llf.2	25.9
uc007prt.2	5.2
uc007xbg.2	12.7
uc007pvj.1	81.9
uc007psd.1	172.5
uc008vfv.1	103.2
uc007pty.1	471.4
uc007lep.1	207.3
uc007swr.2	19.0
uc033jfy.1	33.1
uc009fsf.1	44.2
uc009sxv.1	131.1
uc008eti.1	21.7
uc012dam.1	21.3
uc007nck.2	29.1
uc007pra.1	662.3
uc007csz.1	277.7
uc008iek.1	16.8
uc007prd.1	371.4
uc007enl.2	36.8
uc009kif.1	48.6
uc007zte.2	106.7
uc009gth.2	2278.2
uc009frd.1	100.8
uc007cmz.2	310.8
uc008dcz.2	239.9
uc009bqo.1	3.7
uc007pfy.2	66.4
uc009cuc.2	817.8
uc007jve.2	367.6
uc007mhu.1	27.2
uc007gzs.2	201.1
uc007kuj.1	140.4
uc008rmo.1	993.3
uc007gwm.1	192.6
uc007gci.1	111.9
uc007iel.1	44.4
uc008dlv.1	182.8
uc007yxz.2	75.6
uc009chd.2	64.8
uc007udo.2	113.7
uc007fvt.2	48.7
uc008gcf.1	81.8
uc007ket.2	893.0
uc009fyg.1	101.7
uc009pul.1	53.1
uc009rll.1	15.2
uc008uxf.2	391.3
uc009ahg.1	15.8
uc008tza.2	124.9
uc009gds.2	82.0
uc009cum.1	89.0
uc008zle.1	89.7
uc007fdt.3	35.8
uc007men.2	16.2
uc008ulx.2	102.6
uc009okw.1	18.7
uc007mhv.1	197.7
uc007mkn.2	16.5
uc007kzg.1	46.0
uc007psa.1	180.5
uc007rfx.2	8.1
uc007prk.1	121.9
uc008pva.1	148.2
uc009aes.1	205.5
uc009aok.1	200.2
uc009seb.2	119.1
uc009kjc.1	88.2
uc007siy.2	14.0
uc007hey.1	67.4
uc007wxv.3	27.9
uc009mvo.1	119.2
uc007prb.1	286.5
uc007qok.1	70.9
uc007wxt.3	186.1
uc008hxx.1	16.6
uc009twe.1	58.6
uc007nzj.1	73.1
uc007nyq.1	14.4
uc007ogc.2	103.2
uc007hvd.1	22.0
uc007haz.1	41.0
uc008qdb.1	58.2
uc009axl.2	87.4
uc008lin.2	25.5
uc007yod.2	15.8
uc009sar.1	11.3
uc009lhc.2	486.8
uc009imd.1	213.4
uc009ftp.1	7.1
uc008phd.1	61.8
uc009lko.2	33.0
uc008oml.1	114.1
uc008kiy.2	84.6
uc007emz.1	165.6
uc008uaz.1	36.7
uc009plo.1	36.5
uc008loy.1	90.9
uc008pzt.2	18.8
uc009hgi.1	28.2
uc009puz.1	463.8
uc009bgo.1	164.3
uc008lsx.2	11.5
uc008vbl.2	357.5
uc009ahn.1	43.8
uc007dkv.1	158.5
uc009qra.1	166.0
uc008vxz.2	253.6
uc008zsr.1	1308.9
uc009jqa.2	48.3
uc008ddm.2	135.3
uc009pek.1	68.0
uc007mhl.1	87.4
uc033jrp.1	4.1
uc007ced.1	85.2
uc008jlb.1	125.6
uc007has.1	81.3
uc009cuv.1	136.5
uc012fwy.1	27.8
uc009gxw.2	13.9
uc007ltc.1	128.7
uc008fwe.1	140.8
uc008owq.1	227.7
uc007ivf.2	458.1
uc008lxg.1	32.3
uc007whs.1	59.8
uc009bms.1	163.3
uc009evf.1	21.4
uc007dty.3	0.9
uc007fzh.1	24.3
uc009jjy.1	48.5
uc008gho.1	43.2
uc012glt.1	45.9
uc009mfk.1	116.2
uc007mcq.1	12.3
uc007eki.2	213.4
uc008ooo.1	342.1
uc029svr.1	56.1
uc007lcl.1	302.9
uc007fxj.1	30.2
uc008qvm.1	397.6
uc007nrb.1	273.9
uc009lsu.2	116.7
uc008ctm.1	133.0
uc009pjv.2	181.5
uc009gbb.2	315.9
uc008zlb.1	108.8
uc007ela.2	28.1
uc009inn.2	17.6
uc008qmo.1	380.4
uc009upu.1	69.3
uc007cto.1	56.7
uc007fvx.1	75.9
uc007oim.2	40.4
uc007kac.1	7.7
uc007pri.1	660.7
uc009gqr.1	45.7
uc007hor.2	141.2
uc007low.2	823.4
uc009fti.2	157.6
uc007nnu.1	34.4
uc008zxn.1	93.4
uc008zld.1	43.0
uc007jnj.1	36.1
uc007ygu.1	96.5
uc008ukn.2	153.3
uc009fzr.1	31.3
uc008bzm.1	68.4
uc009cly.1	70.6
uc008tvu.1	76.3
uc007fkg.2	6.2
uc008rnn.1	248.2
uc009bia.1	25.7
uc009elo.1	66.8
uc008cuj.1	350.6
uc007ogu.2	29.3
uc012dmm.1	115.5
uc009tkd.1	14.8
uc009hha.1	52.4
uc008aup.2	16.0
uc008gon.1	26.4
uc008fpy.1	100.2
uc009gkv.1	87.4
uc008mij.1	236.7
uc007juv.1	62.6
uc007qfv.3	31.5
uc008zpn.2	25.0
uc009mdb.2	73.4
uc008xix.2	99.4
uc008esj.1	146.7
uc009uuw.1	21.4
uc007uvw.1	144.5
uc008qpk.1	64.9
uc007bvq.1	61.7
uc007tvq.2	76.1
uc009tad.1	56.2
uc007zqj.1	37.3
uc007swe.2	144.1
uc007fel.1	5.2
uc009abc.1	12.4
uc007qtr.2	29.3
uc008gxs.2	40.2
uc008viw.3	350.0
uc008axq.1	8.6
uc009agk.1	32.4
uc008ztf.2	81.2
uc007tym.2	12.8
uc009gbi.2	163.9
uc009qzk.1	4.1
uc007jyk.1	30.4
uc008ssk.1	59.2
uc007fzl.1	550.0
uc008quq.2	65.8
uc007psc.1	1124.4
uc007nnh.2	24.2
uc009aew.1	86.0
uc009mqr.1	7.6
uc008pyl.1	226.8
uc009ojc.1	192.1
uc009ksk.2	31.3
uc008jet.2	410.3
uc008nzv.1	122.5
uc007fra.1	26.4
uc007mtk.2	358.3
uc009akk.1	328.6
uc009fep.2	4003.6
uc008qhe.2	306.2
uc008lhh.1	37.1
uc008yib.1	43.8
uc008qyq.1	152.5
uc008mju.1	101.0
uc007qrs.1	144.3
uc008znk.1	36.9
uc008gki.1	118.8
uc007ajv.1	235.4
uc009smz.2	62.0
uc009jxu.2	29.1
uc008kej.2	94.2
uc007ldc.1	20.1
uc008gba.1	22.0
uc009cyu.1	47.0
uc007dnb.2	169.2
uc008jac.1	29.4
uc007itz.1	914.6
uc008bps.1	136.4
uc009izl.1	249.5
uc008hov.2	10.3
uc008gjc.1	82.7
uc007uks.2	108.3
uc033gby.1	209.8
uc009gez.1	50.1
uc007pdz.1	8.5
uc008riq.2	8.0
uc007hod.3	103.0
uc008sib.1	77.9
uc009mxd.1	36.5
uc007djd.1	40.9
uc008ltw.1	55.5
uc008bzu.2	544.0
uc007zbi.1	120.2
uc007xzx.1	70.1
uc008azj.1	261.4
uc009tyj.1	17.0
uc009fyt.2	43.2
uc009ovd.2	3.0
uc008lwh.1	56.2
uc007uaa.2	59.2
uc008oro.1	105.2
uc007oye.2	85.6
uc007lvy.1	28.2
uc009uie.2	83.2
uc012dmx.1	23.2
uc009mom.1	170.1
uc012afp.1	84.3
uc008htt.1	34.0
uc009gsk.2	17.1
uc008ayd.1	118.3
uc008clo.1	161.8
uc007ajy.1	56.3
uc007jpq.2	65.7
uc009miv.1	46.3
uc007nvs.2	7.4
uc007eme.1	15.9
uc008dcl.1	95.9
uc011ymh.1	54.0
uc008vdq.1	199.0
uc009akh.2	205.8
uc008aol.1	315.0
uc007wth.1	9.3
uc007lne.2	59.7
uc007oaz.2	313.8
uc009ndg.1	94.2
uc009dar.1	90.7
uc007deg.2	346.1
uc007nzs.2	23.7
uc007puf.1	441.3
uc008vmc.2	28.3
uc007xvh.1	147.9
uc007tzb.2	33.1
uc009exe.1	22.7
uc007hmi.1	167.0
uc007zti.1	374.3
uc012dui.1	52.7
uc007tlx.1	51.7
uc008gqd.1	54.1
uc007mjv.1	61.0
uc007ymy.1	625.3
uc009aco.1	30.9
uc008gpt.2	55.1
uc009amg.1	149.4
uc008tee.1	19.2
uc007fef.1	65.2
uc007czf.2	46.3
uc009ojd.1	249.1
uc008gju.2	30.1
uc008tzj.2	219.0
uc009rjr.2	74.9
uc007nfv.1	53.4
uc008xfa.2	400.0
uc009cah.1	18.5
uc009snz.2	260.5
uc009hxl.1	46.1
uc007asi.1	22.0
uc009nnb.2	322.8
uc007grw.1	105.6
uc008qul.2	82.1
uc009qeb.1	55.9
uc007prs.1	697.0
uc007nrs.2	297.7
uc009dnr.1	80.5
uc008erl.1	65.7
uc007upt.1	107.3
uc007qba.1	11.9
uc009uru.1	100.9
uc009mox.1	335.4
uc008ggq.1	130.2
uc009dnv.1	45.9
uc009qei.1	369.4
uc012hmd.1	29.3
uc009kgx.1	89.2
uc008qnl.2	272.5
uc008mtf.2	78.1
uc008mhg.2	105.5
uc008uvt.2	173.9
uc009esy.1	21.4
uc009toh.2	18.1
uc009nrw.1	122.8
uc007dqp.1	151.2
uc008zdp.2	1116.7
uc008hml.1	195.7
uc008zcy.1	26.4
uc007jgr.2	95.0
uc008tsy.2	19.1
uc007foz.1	101.9
uc008dcx.2	26.1
uc008mus.2	41.4
uc009kny.1	38.2
uc009pez.1	7.7
uc012fgr.1	2048.5
uc012dag.1	76.6
uc009emd.2	999.0
uc009bmc.1	24.9
uc009jjn.1	2500.0
uc008soy.1	241.2
uc009jhw.2	85.0
uc007ldx.2	161.1
uc007tvm.2	191.4
uc008ubc.1	34.4
uc008auh.2	81.2
uc008dne.1	37.4
uc008rxw.1	86.8
uc009nyu.2	46.8
uc008irx.2	32.8
uc029rsc.2	9.9
uc008ben.2	30.4
uc009twv.2	55.3
uc008pye.2	80.9
uc008upu.1	12.3
uc012cha.2	65.9
uc009fgw.1	108.4
uc008swt.1	35.8
uc009sqm.1	14.9
uc008gna.1	117.2
uc009rht.1	78.4
uc012bmv.1	76.4
uc008fmt.1	81.9
uc008wzv.1	28.4
uc008gnp.1	266.0
uc008dow.2	20.1
uc007jqs.1	1.4
uc009kql.1	13.4
uc007wbf.1	38.0
uc007tzd.1	28.6
uc009pjo.1	7.3
uc007rcq.1	106.0
uc007tzg.1	28.2
uc009pda.2	91.6
uc029xjl.1	15.6
uc009psl.2	104.9
uc007xyd.2	7.5
uc007rey.2	108.0
uc009sxo.1	199.1
uc008exu.1	84.0
uc007naf.1	333.9
uc008crs.1	103.0
uc012afe.1	188.4
uc009iml.2	14.9
uc008jnz.1	1409.1
uc009gai.2	404.9
uc009gww.1	2035.5
uc008mro.2	22.3
uc009oml.1	104.5
uc008eni.1	52.2
uc008evu.1	77.8
uc007vpv.1	72.4
uc008ztb.1	102.4
uc008ggs.2	943.5
uc008oib.2	277.0
uc008rje.3	869.6
uc007qod.2	97.2
uc007ujq.1	46.4
uc008isp.1	2.4
uc009quh.2	111.5
uc007xqe.2	63.8
uc008ufj.3	28.6
uc007noq.2	283.3
uc008lmp.1	100.8
uc009uws.1	15.9
uc008zfs.1	282.3
uc007kiq.2	54.0
uc009lhi.1	135.8
uc008btd.1	35.8
uc009lhw.1	73.7
uc008bcl.2	18.2
uc009dtw.1	224.4
uc007kil.3	2563.6
uc007rtm.1	18.6
uc008wux.2	112.6
uc007icv.1	253.2
uc007gwc.1	19.1
uc009gec.1	13.3
uc007rrn.1	43.6
uc008zfl.1	230.0
uc007fgg.1	135.1
uc007qqk.1	29.6
uc007pwh.1	79.4
uc011yai.1	32.8
uc008iio.1	223.9
uc008kho.1	7.5
uc007ehx.2	94.7
uc008dur.2	47.6
uc009kce.1	11.9
uc007kjt.1	63.9
uc008cal.1	2697.0
uc008rqs.2	87.2
uc009rvg.1	1573.9
uc007ynk.2	12.6
uc007hsv.1	32.1
uc007zhq.2	16.9
uc008nwf.2	19.9
uc008urs.1	52.5
uc009tot.3	45.8
uc007jap.3	64.0
uc007fom.1	122.1
uc007amj.2	29.8
uc008ayy.1	75.3
uc009ihv.2	53.5
uc008oqo.2	11.7
uc008rmn.2	23.7
uc007aff.3	292.5
uc008ihm.3	297.8
uc007zcd.1	218.5
uc009lkn.3	206.6
uc008sgl.1	45.2
uc008fyf.1	49.3
uc007gce.1	67.3
uc007pnl.1	264.1
uc009gss.1	19.2
uc009rdj.1	11.8
uc008kwz.1	485.5
uc007llf.2	47.9
uc008vej.1	58.5
uc008dcn.2	2205.4
uc008sqs.1	26.5
uc007bvr.1	56.0
uc007kva.2	168.1
uc008fzg.1	491.6
uc009npg.1	51.0
uc007sre.1	3858.2
uc009ugf.2	1038.1
uc008vga.1	55.9
uc008nvx.1	27.5
uc009fwh.1	30.9
uc009qce.1	56.6
uc008isn.1	200.9
uc007ily.2	272.7
uc007ugl.1	64.5
uc033izh.1	29.8
uc008gda.2	33.7
uc009mkh.2	29.4
uc008qmi.1	240.4
uc007ell.1	46.1
uc009osp.1	53.1
uc007rkl.1	72.0
uc007qro.2	65.6
uc008aym.2	42.6
uc008vhr.1	1447.0
uc007xnm.1	38.5
uc007qmh.2	313.8
uc009uke.1	89.1
uc007wjs.1	263.2
uc007lfk.2	1278.6
uc008dtt.1	10.0
uc007ihg.1	2205.2
uc007hhq.1	33.8
uc008eul.2	30.7
uc007mnx.2	105.9
uc009rqh.1	27.5
uc007njn.1	76.7
uc008jvp.1	25.5
uc007rjq.2	2419.8
uc009dss.2	192.9
uc007vlr.2	953.5
uc009dfs.2	166.7
uc012dnc.1	17.7
uc008zdo.1	37.0
uc008vqa.1	24.6
uc008iwl.2	203.1
uc008vhn.1	37.3
uc008crj.1	41.9
uc009sne.1	84.6
uc007hlq.1	40.4
uc009idx.2	80.3
uc008vnu.2	26.0
uc007umq.2	25.1
uc008ptu.1	50.7
uc009lky.2	71.0
uc012gya.1	5.2
uc008rcd.2	70.5
uc007gkg.2	85.4
uc007mtl.1	242.5
uc008ego.1	56.2
uc012gcs.1	41.4
uc009jxe.1	9.5
uc008hqg.1	118.6
uc009qty.2	285.9
uc007usc.1	120.4
uc008frs.1	72.9
uc007yxf.1	18.3
uc008fay.2	3848.6
uc008jcv.1	28.1
uc007zze.2	25.2
uc009gqa.2	91.4
uc009jjo.2	630.4
uc008zua.1	63.6
uc008opg.2	22.1
uc009lct.1	69.7
uc007ybk.1	25.4
uc007zna.1	74.3
uc009slx.1	257.8
