UCSC_ID	RPM
uc008emj.1	332.0
uc009hzf.2	76.1
uc008ltz.1	59.3
uc008jrp.1	7.6
uc009hzh.1	4.9
uc009tqd.1	161.4
uc007hoz.1	1.9
uc007ngw.2	73.5
uc007wrv.1	138.6
uc011xxj.1	1745.9
uc009cwh.2	26.0
uc007xwr.1	222.9
uc008wel.2	172.7
uc007rxm.2	158.1
uc012dmi.1	226.2
uc007kxu.1	130.2
uc009joh.1	174.8
uc007jtg.2	148.4
uc007aqw.1	460.5
uc009elh.1	12.8
uc011zuh.1	114.4
uc009fwd.1	22.0
uc008fza.1	4.3
uc012aot.1	227.3
uc009pcy.1	1353.5
uc009kiz.1	391.2
uc009dso.2	424.3
uc008uyw.1	67.8
uc007pea.2	32.1
uc033jfm.1	51.5
uc008llf.2	32.8
uc007prt.2	5.1
uc007xbg.2	13.7
uc007pvj.1	61.6
uc007psd.1	190.5
uc008vfv.1	89.4
uc007pty.1	461.3
uc007lep.1	195.4
uc007swr.2	24.7
uc033jfy.1	41.6
uc009fsf.1	51.7
uc009sxv.1	149.5
uc008eti.1	16.4
uc012dam.1	22.7
uc007nck.2	44.4
uc007pra.1	693.2
uc007csz.1	314.6
uc008iek.1	24.5
uc007prd.1	394.2
uc007enl.2	32.0
uc009kif.1	36.0
uc007zte.2	113.4
uc009gth.2	2670.0
uc009frd.1	95.3
uc007cmz.2	332.9
uc008dcz.2	288.6
uc009bqo.1	4.7
uc007pfy.2	87.7
uc009cuc.2	838.8
uc007jve.2	397.9
uc007mhu.1	35.2
uc007gzs.2	187.3
uc007kuj.1	163.4
uc008rmo.1	947.2
uc007gwm.1	188.5
uc007gci.1	116.5
uc007iel.1	45.7
uc008dlv.1	172.7
uc007yxz.2	72.9
uc009chd.2	70.1
uc007udo.2	120.3
uc007fvt.2	48.9
uc008gcf.1	89.5
uc007ket.2	876.4
uc009fyg.1	124.3
uc009pul.1	59.7
uc009rll.1	16.5
uc008uxf.2	408.3
uc009ahg.1	21.7
uc008tza.2	126.9
uc009gds.2	84.6
uc009cum.1	65.1
uc008zle.1	108.7
uc007fdt.3	38.2
uc007men.2	11.4
uc008ulx.2	101.4
uc009okw.1	15.3
uc007mhv.1	204.1
uc007mkn.2	18.4
uc007kzg.1	49.7
uc007psa.1	195.5
uc007rfx.2	9.1
uc007prk.1	153.6
uc008pva.1	154.3
uc009aes.1	246.1
uc009aok.1	209.4
uc009seb.2	126.0
uc009kjc.1	100.3
uc007siy.2	13.2
uc007hey.1	71.7
uc007wxv.3	26.2
uc009mvo.1	125.7
uc007prb.1	324.0
uc007qok.1	75.9
uc007wxt.3	263.2
uc008hxx.1	18.7
uc009twe.1	59.0
uc007nzj.1	89.0
uc007nyq.1	17.5
uc007ogc.2	116.8
uc007hvd.1	26.1
uc007haz.1	50.9
uc008qdb.1	68.0
uc009axl.2	94.4
uc008lin.2	23.8
uc007yod.2	22.8
uc009sar.1	9.8
uc009lhc.2	520.0
uc009imd.1	222.8
uc009ftp.1	7.9
uc008phd.1	59.1
uc009lko.2	37.1
uc008oml.1	115.2
uc008kiy.2	81.5
uc007emz.1	274.8
uc008uaz.1	39.2
uc009plo.1	30.2
uc008loy.1	89.2
uc008pzt.2	20.5
uc009hgi.1	29.6
uc009puz.1	422.8
