UCSC_ID	RPKM
uc033fsm.1	122.0
uc008fon.2	3.3
uc008mqy.2	6.7
uc008mly.3	5.1
uc011zuw.1	13.6
uc007hmm.1	4.7
uc012gvu.1	33.7
uc008frj.2	5.2
uc009gka.1	18.7
uc009eyr.1	13.9
uc029vqe.1	11.6
uc009sku.1	4.1
uc009lzi.1	21.9
uc009odf.2	60.2
uc008vyy.1	12.9
uc011xmp.1	14.7
uc007mru.2	14.5
uc009aev.2	10.6
uc009suv.1	47.2
uc007sxh.1	9.6
uc009fdn.1	43.4
uc012akr.1	3.5
uc007ykj.2	27.3
uc007baj.1	12.7
uc009ptq.1	139.3
uc008vuw.1	200.6
uc008jgm.2	40.3
uc008mhg.2	58.9
uc007wjp.1	79.4
uc009fdl.1	44.4
uc008jse.2	37.2
uc007oxu.1	76.2
uc009inb.2	31.6
uc012ctt.1	32.6
uc008xog.1	3.0
uc007dml.1	20.5
uc007aqo.1	3.4
uc008hej.2	40.0
uc009frz.2	155.2
uc007mum.1	12.1
uc008cum.1	28.7
uc009ssg.1	4.2
uc007pdo.1	20.6
uc007mip.1	3.1
uc009lpz.2	342.6
uc007kfn.2	9.1
uc007tzb.2	7.9
uc007edw.1	23.1
uc008uuv.1	11.5
uc007oiq.2	14.7
uc009aew.1	16.8
uc007oar.2	6.0
uc009nei.2	39.7
uc008amt.1	5.0
uc007nal.1	13.7
uc007ctq.2	51.6
uc009kbg.1	8.3
uc009gsu.1	10.0
uc007ide.1	7.4
uc008dql.1	41.6
uc009ooc.1	16.9
uc007qnw.1	5.1
uc007igp.1	26.6
uc009drr.1	7.3
uc009mip.2	15.0
uc012bxp.1	3.5
uc009mma.1	5.6
uc007muc.1	72.2
uc009exq.1	11.4
uc009fzw.3	3.7
uc009ijj.2	6.5
uc009fdo.1	44.6
uc008qqr.2	5.7
uc009rtv.1	23.7
uc008crj.1	49.2
uc008zsh.1	9.0
uc008lil.3	30.2
uc008vlu.2	431.2
uc008zgc.1	8.0
uc009mxh.2	5.3
uc007cau.1	11.4
uc008toi.1	2.3
uc007fqx.1	8.2
uc008pzi.1	4.9
uc007yid.1	19.5
uc009tox.2	6.4
uc008eez.1	8.6
uc008byu.2	8.7
uc012dui.1	24.8
uc007vjr.1	9.3
uc008ucm.1	3.1
uc012auw.1	641.3
uc008qot.2	4.5
uc007uvt.2	31.2
uc008gxy.1	48.0
uc007ktz.1	9.3
uc009jwo.1	21.5
uc008vfj.2	15.7
uc007pfo.1	3.9
uc007jks.2	34.2
uc009vdc.1	8.5
uc007knt.2	43.9
uc008gnu.2	22.7
uc033fsn.1	120.8
uc008ewl.2	13.4
uc007log.1	60.8
uc008dwk.1	10.4
uc012gyu.1	4.1
uc011zln.1	12.6
uc009dhg.1	7.8
uc007ukq.2	8.4
uc007rfa.1	143.1
uc029uej.1	6.5
uc008nnc.2	27.1
uc007qzc.1	13.4
uc008wme.1	6.2
uc009aph.2	16.0
uc009mcx.1	3.7
uc008jbk.1	24.9
uc008nmm.2	198.5
uc008nzy.1	6.1
uc007pfz.1	150.5
uc009ctq.2	3.3
uc008lwu.1	5.3
uc007bkg.2	49.8
uc009mav.1	164.6
uc008ctx.2	37.2
uc007hfs.1	14.3
uc007kfo.2	13.3
uc009qyj.2	4.6
uc007rxg.2	16.3
uc009iyj.2	6.3
uc008beb.2	79.7
uc007ybw.2	8.3
uc009nsb.2	17.9
uc008xez.1	13.4
uc008nxu.1	14.5
uc009gku.2	7.8
uc009jvd.1	4.9
uc007pds.3	12.0
uc007byt.1	1.4
uc009rpc.1	73.5
uc007mir.1	8.7
uc007ewr.1	31.7
uc009mcd.2	37.3
uc008ujg.1	6.9
uc008rmn.2	13.3
uc008azq.2	5.9
uc008uha.2	113.5
uc012fgp.1	2.3
uc008qme.1	165.5
uc008rta.1	181.9
uc007xrc.2	13.6
uc007xwp.1	3.8
uc008wyr.2	4.8
uc008ztn.1	732.2
uc007rby.1	9.7
uc007kqd.1	12.0
uc007cvw.1	6.7
uc007nmv.2	8.3
uc007pdn.2	201.3
uc007qck.2	9.8
uc007tia.2	33.4
uc009jyr.2	8.8
uc009bia.1	49.9
uc007ghu.2	55.6
uc008zdt.1	439.2
uc008gmx.2	16.5
uc009uvo.1	5.4
uc008nge.1	27.6
