UCSC_ID	RPKM
uc007zen.1	31.9
uc009hyh.1	39.5
uc007ksj.1	23.6
uc008xqa.2	5.4
uc011ypj.1	5.2
uc007vsv.1	14.2
uc009fdo.1	7.4
uc007vxq.1	59.4
uc009mvs.1	11.5
uc007lsm.2	47.1
uc009cbm.2	15.3
uc009lon.2	19.5
uc007ere.2	20.9
uc008zky.1	11.0
uc007fxu.2	28.0
uc009lyj.2	24.4
uc007lug.1	10.9
uc009lwx.2	166.3
uc007gax.1	18.1
uc008bva.2	7.7
uc009ugg.1	22.8
uc008tyl.1	105.3
uc009dve.2	101.7
uc033fpd.1	28.4
uc012gxt.1	9.6
uc007baj.1	6.5
uc007hiz.2	141.3
uc007vtr.1	11.5
uc007uiw.2	43.4
uc033jfo.1	102.2
uc007yph.1	20.1
uc008oyt.1	9.9
uc008rwh.1	7.8
uc007hoc.1	13.5
uc009fib.1	99.4
uc008rlv.2	49.3
uc007hcj.1	16.1
uc008dps.2	7.3
uc009mjd.1	16.5
uc008zle.1	59.9
uc007vlj.1	30.9
uc007vej.2	77.8
uc008tku.1	15.6
uc008uya.1	18.8
uc009mll.3	66.0
uc008reg.1	30.9
uc008ztt.1	11.4
uc009suv.1	119.5
uc008wtc.1	8.0
uc009nqh.1	6.7
uc007vsi.1	19.0
uc009tmj.1	193.1
uc007kmn.1	10.3
uc009mvz.1	161.1
uc008hpd.2	17.4
uc007kep.1	20.7
uc007tim.1	26.9
uc008rcg.2	21.3
uc009jjo.2	656.5
uc007jal.2	42.1
uc008lmq.1	14.9
uc007cte.1	80.3
uc009saz.2	7.3
uc009rgg.1	32.2
uc009nye.1	6.9
uc009ndc.2	13.9
uc009dex.2	17.0
uc007ksf.2	10.9
uc009mzg.1	13.7
uc007hfv.1	63.0
uc008hsp.1	12.3
uc008agj.2	7.1
uc007nqp.1	5.9
uc007laj.1	8.3
uc009ikg.1	5.4
uc009cip.1	306.6
uc008jza.2	24.4
uc007yxa.2	6.0
uc007hmf.2	19.2
uc009qtk.2	7.8
uc009hjd.2	4.0
uc009hja.1	6.3
uc008sxw.2	7.7
uc008ozg.2	8.0
uc007rom.1	48.4
uc009jeu.1	188.0
uc007app.2	51.4
uc009lfs.2	17.7
uc009qyc.2	11.5
uc007eao.2	47.6
uc007ejq.1	12.5
uc009upn.2	55.0
uc008ktn.1	195.1
uc007enl.2	19.6
uc007qjj.2	11.4
uc009leo.2	13.9
uc009ufa.1	12.9
uc009ssv.1	8.0
uc009kiw.1	6.2
uc009gks.1	6.6
uc007qvn.2	6.6
uc008kan.1	10.6
uc009npc.1	15.2
uc008qkr.2	22.3
uc009ost.1	18.6
uc009elo.1	18.9
uc008gms.1	27.4
uc008mrx.2	76.5
uc012bhw.1	28.8
uc009uhu.2	9.9
uc008apk.1	14.7
uc008mja.2	32.5
uc007lmx.2	20.4
uc008nhe.1	43.9
uc008zvc.2	9.8
uc007ijx.2	19.0
uc012euz.1	138.9
uc008hmw.1	28.7
uc008roz.1	10.4
uc007uqx.1	9.1
uc009ldm.2	5.9
uc008gbz.1	37.9
uc009tbr.1	10.6
uc008dqo.1	17.0
uc009drf.2	32.7
uc007kjw.1	5.6
uc008mul.1	50.6
uc008mir.2	7.1
uc007ffk.2	52.2
uc009hyc.1	33.0
uc007ava.2	53.0
uc008sjk.2	48.7
uc009ijc.2	14.2
uc007reu.1	32.9
uc009mfp.1	64.8
