UCSC_ID	RPM
uc008llf.2	38.1
uc007prt.2	3.3
uc007xbg.2	15.8
uc007pvj.1	51.5
uc007psd.1	136.7
uc008vfv.1	61.7
uc007pty.1	521.9
uc007lep.1	358.0
uc007swr.2	10.1
uc033jfy.1	36.8
uc009fsf.1	68.3
uc009sxv.1	128.2
uc008eti.1	21.0
uc012dam.1	18.8
uc007nck.2	13.6
uc007pra.1	662.2
uc007csz.1	221.3
uc008iek.1	15.1
uc007prd.1	361.8
uc007enl.2	52.5
uc009kif.1	43.3
uc007zte.2	193.9
uc009gth.2	1709.9
uc009frd.1	58.2
uc007cmz.2	293.8
uc008dcz.2	172.9
uc009bqo.1	2.8
uc007pfy.2	86.1
uc009cuc.2	1271.2
uc007jve.2	504.7
uc007mhu.1	27.3
uc007gzs.2	266.8
uc007kuj.1	107.5
uc008rmo.1	1362.6
uc007gwm.1	187.3
uc007gci.1	155.0
uc007iel.1	38.4
uc008dlv.1	272.6
uc007yxz.2	124.7
uc009chd.2	69.6
uc007udo.2	135.6
uc007fvt.2	74.4
uc008gcf.1	137.8
uc007ket.2	1803.3
uc009fyg.1	118.8
uc009pul.1	69.4
uc009rll.1	8.5
uc008uxf.2	672.2
uc009ahg.1	17.2
uc008tza.2	137.7
uc009gds.2	146.1
uc009cum.1	175.9
uc008zle.1	130.4
uc007fdt.3	43.9
uc007men.2	11.6
uc008ulx.2	128.0
uc009okw.1	16.9
uc007mhv.1	273.6
uc007mkn.2	16.7
uc007kzg.1	49.7
uc007psa.1	140.4
uc007rfx.2	6.9
uc007prk.1	90.2
uc008pva.1	180.9
uc009aes.1	349.7
uc009aok.1	278.2
uc009seb.2	83.2
uc009kjc.1	76.1
uc007siy.2	11.0
uc007hey.1	29.9
uc007wxv.3	27.0
uc009mvo.1	136.6
uc007prb.1	199.3
uc007qok.1	145.5
uc007wxt.3	221.2
uc008hxx.1	17.6
uc009twe.1	60.3
uc007nzj.1	124.0
uc007nyq.1	6.5
uc007ogc.2	157.9
uc007hvd.1	25.9
uc007haz.1	40.0
uc008qdb.1	24.4
uc009axl.2	63.2
uc008lin.2	44.5
uc007yod.2	16.5
uc009sar.1	18.7
uc009lhc.2	527.6
uc009imd.1	126.7
uc009ftp.1	8.5
uc008phd.1	70.6
uc009lko.2	37.5
uc008oml.1	176.1
uc008kiy.2	149.3
uc007emz.1	59.8
uc008uaz.1	55.2
uc009plo.1	41.3
uc008loy.1	61.5
uc008pzt.2	32.0
uc009hgi.1	17.4
uc009puz.1	527.3
uc009bgo.1	187.4
uc008lsx.2	12.6
uc008vbl.2	318.1
uc009ahn.1	71.1
uc007dkv.1	81.2
uc009qra.1	248.4
uc008vxz.2	443.4
uc008zsr.1	2129.1
uc009jqa.2	92.9
uc008ddm.2	136.5
uc009pek.1	102.1
uc007mhl.1	104.4
uc033jrp.1	7.1
uc007ced.1	79.6
uc008jlb.1	145.5
uc007has.1	107.5
uc009cuv.1	283.4
uc012fwy.1	40.6
uc009gxw.2	5.8
uc007ltc.1	290.8
uc008fwe.1	180.0
uc008owq.1	192.2
uc007ivf.2	655.7
uc008lxg.1	36.2
uc007whs.1	76.9
uc009bms.1	171.1
uc009evf.1	32.1
uc007dty.3	1.1
uc007fzh.1	31.5
uc009jjy.1	72.3
uc008gho.1	54.9
uc012glt.1	86.2
uc009mfk.1	118.0
uc007mcq.1	12.8
uc007eki.2	195.4
uc008ooo.1	554.7
uc029svr.1	84.9
uc007lcl.1	483.9
uc007fxj.1	59.3
uc008qvm.1	594.9
uc007nrb.1	460.5
uc009lsu.2	210.9
uc008ctm.1	178.3
uc009pjv.2	232.8
uc009gbb.2	428.0
uc008zlb.1	134.6
uc007ela.2	35.4
uc009inn.2	17.4
uc008qmo.1	305.0
uc009upu.1	89.2
uc007cto.1	69.5
uc007fvx.1	31.8
uc007oim.2	39.1
uc007kac.1	8.0
uc007pri.1	1567.1
uc009gqr.1	55.3
uc007hor.2	202.1
uc007low.2	773.5
uc009fti.2	211.1
uc007nnu.1	61.2
uc008zxn.1	125.6
uc008zld.1	52.5
uc007jnj.1	35.9
uc007ygu.1	34.5
uc008ukn.2	354.3
uc009fzr.1	57.6
uc008bzm.1	88.6
uc009cly.1	21.8
uc008tvu.1	38.8
uc007fkg.2	7.7
uc008rnn.1	289.3
uc009bia.1	55.6
uc009elo.1	37.3
uc008cuj.1	568.4
uc007ogu.2	13.7
uc012dmm.1	380.7
uc009tkd.1	29.0
uc009hha.1	25.7
uc008aup.2	7.2
uc008gon.1	52.7
uc008fpy.1	53.2
uc009gkv.1	130.6
uc008mij.1	451.6
uc007juv.1	46.9
uc007qfv.3	37.6
uc008zpn.2	30.9
uc009mdb.2	81.8
uc008xix.2	185.0
uc008esj.1	126.1
uc009uuw.1	17.3
uc007uvw.1	193.0
uc008qpk.1	88.8
uc007bvq.1	37.8
uc007tvq.2	90.7
uc009tad.1	38.4
uc007zqj.1	55.5
uc007swe.2	71.5
uc007fel.1	11.1
uc009abc.1	13.3
uc007qtr.2	62.8
uc008gxs.2	51.0
uc008viw.3	509.4
uc008axq.1	5.3
uc009agk.1	60.6
uc008ztf.2	113.1
uc007tym.2	25.4
uc009gbi.2	151.8
uc009qzk.1	2.2
uc007jyk.1	26.5
uc008ssk.1	108.6
uc007fzl.1	267.2
uc008quq.2	89.8
uc007psc.1	832.8
uc007nnh.2	38.3
uc009aew.1	91.2
uc009mqr.1	4.5
uc008pyl.1	76.0
uc009ojc.1	90.6
uc009ksk.2	29.7
uc008jet.2	344.9
uc008nzv.1	104.0
uc007fra.1	27.4
uc007mtk.2	694.2
uc009akk.1	469.4
uc009fep.2	2620.2
uc008qhe.2	575.9
uc008lhh.1	20.9
uc008yib.1	39.1
uc008qyq.1	278.7
uc008mju.1	149.7
uc007qrs.1	83.8
uc008znk.1	64.5
uc008gki.1	188.3
uc007ajv.1	160.4
uc009smz.2	88.9
uc009jxu.2	38.6
uc008kej.2	127.8
uc007ldc.1	38.6
uc008gba.1	46.2
uc009cyu.1	72.0
uc007dnb.2	219.7
uc008jac.1	36.4
uc007itz.1	2117.1
uc008bps.1	179.2
uc009izl.1	281.4
uc008hov.2	11.2
uc008gjc.1	84.4
uc007uks.2	147.9
uc033gby.1	266.9
uc009gez.1	24.7
uc007pdz.1	15.5
uc008riq.2	10.9
uc007hod.3	142.9
uc008sib.1	129.3
uc009mxd.1	49.6
uc007djd.1	29.1
uc008ltw.1	77.6
uc008bzu.2	269.0
uc007zbi.1	63.3
uc007xzx.1	36.6
uc008azj.1	312.9
uc009tyj.1	20.6
uc009fyt.2	52.5
uc009ovd.2	2.3
uc008lwh.1	84.6
uc007uaa.2	41.5
uc008oro.1	154.3
uc007oye.2	107.5
uc007lvy.1	33.3
uc009uie.2	100.9
uc012dmx.1	30.6
uc009mom.1	274.6
uc012afp.1	61.3
uc008htt.1	31.4
uc009gsk.2	21.3
uc008ayd.1	114.7
uc008clo.1	133.2
uc007ajy.1	51.7
uc007jpq.2	51.3
uc009miv.1	56.1
uc007nvs.2	6.1
uc007eme.1	8.8
uc008dcl.1	79.8
uc011ymh.1	99.0
uc008vdq.1	140.3
uc009akh.2	128.5
uc008aol.1	495.3
uc007wth.1	13.3
uc007lne.2	83.1
uc007oaz.2	282.0
uc009ndg.1	153.9
uc009dar.1	64.6
uc007deg.2	730.1
uc007nzs.2	11.4
uc007puf.1	351.6
uc008vmc.2	53.5
uc007xvh.1	144.3
uc007tzb.2	55.4
uc009exe.1	11.8
uc007hmi.1	97.1
uc007zti.1	275.6
uc012dui.1	81.0
uc007tlx.1	83.9
uc008gqd.1	31.2
uc007mjv.1	111.2
uc007ymy.1	990.7
uc009aco.1	36.4
uc008gpt.2	48.4
uc009amg.1	168.7
uc008tee.1	11.1
uc007fef.1	37.4
uc007czf.2	44.9
uc009ojd.1	205.1
uc008gju.2	14.6
uc008tzj.2	106.7
uc009rjr.2	32.9
uc007nfv.1	104.6
uc008xfa.2	495.3
uc009cah.1	26.0
uc009snz.2	450.2
uc009hxl.1	76.7
