UCSC_ID	RPKM
uc029sdp.1	59.3
uc008cls.1	11.2
uc007jev.1	20.5
uc009esu.1	10.9
uc008omw.2	9.3
uc009dhv.2	32.0
uc007hvm.1	42.2
uc009rqj.1	140.9
uc008sjh.2	145.7
uc007ojc.1	8.9
uc008ysz.2	27.3
uc012flg.2	15.0
uc008wfq.1	24.1
uc007jhq.1	16.2
uc012bgx.2	33.2
uc009dvr.1	67.6
uc009euv.1	71.7
uc007pfo.1	6.0
uc009fpu.2	144.1
uc007pbi.1	8.7
uc009ezp.2	23.6
uc008nev.2	15.8
uc007gus.1	4.1
uc009shu.1	50.5
uc009gfg.1	15.3
uc009nsw.1	9.6
uc029rsg.1	17.9
uc009soj.2	73.9
uc008ktt.1	24.2
uc009nre.1	13.4
uc033iet.1	13.3
uc007bpt.2	13.0
uc029uzh.1	9.2
uc007ykj.2	72.1
uc008pdm.2	334.9
uc009qdq.1	7.7
uc007wmc.1	6.3
uc008uhx.1	17.1
uc008yzk.1	8.2
uc007mvh.2	13.0
uc009sbv.1	69.5
uc008mjm.3	18.2
uc008asi.1	5.1
uc008zkj.1	8.1
uc009eyr.1	27.2
uc008hgw.3	7.7
uc009mpd.1	14.6
uc012eiw.1	48.1
uc008vqc.2	5.3
uc011wmz.1	168.6
uc009qqy.2	62.3
uc009rog.1	51.4
uc007whi.1	39.9
uc007kzw.1	41.8
uc008vwj.1	11.4
uc012eod.1	156.1
uc007xsv.2	35.5
uc008qme.1	387.4
uc008gjn.2	12.5
uc008wwv.1	16.9
uc008uho.1	26.5
uc008gnh.1	160.1
uc008cev.1	30.5
uc008gfd.2	254.0
uc009fnk.2	30.3
uc008uib.1	18.7
uc008gmx.2	34.1
uc009mcd.2	72.8
uc009mxh.2	7.4
uc011zln.1	25.4
uc008lyi.2	9.2
uc007mum.1	17.3
uc009nqa.2	7.3
uc008qym.2	6.6
uc009rva.1	11.7
uc007jks.2	58.9
uc008clt.1	38.2
uc009gka.1	25.9
uc007ypu.2	93.8
uc007hzk.1	95.2
uc007gdt.1	76.2
uc008ujd.1	20.0
uc008hnh.1	141.6
uc007wyn.1	133.8
uc008ceo.1	11.2
uc008bbl.1	16.7
uc009gfn.2	163.5
uc009ric.2	5.8
uc009afz.1	44.5
uc008qtq.2	9.2
uc009jup.1	231.2
uc009gqf.1	17.7
uc008wcs.1	44.8
uc007tnv.3	51.4
uc007tmf.1	158.0
uc007dyz.1	27.9
uc009kow.1	22.1
uc007nod.1	67.4
uc007fwr.2	15.6
uc007jqc.2	54.9
uc009agi.1	24.1
uc008ghu.1	15.5
uc009hwz.2	8.6
uc007glg.2	12.9
uc012eeq.1	2765.9
uc009aji.1	23.4
uc012fkm.1	244.7
uc007wjz.2	28.8
uc008jgm.2	95.6
uc007jfv.2	26.0
uc007mxb.1	89.5
uc007jup.2	158.3
uc009fez.1	41.1
uc008vtg.2	12.2
uc009fnf.1	90.8
uc009rkb.1	129.7
uc008zyh.1	48.2
uc007kfi.2	75.1
uc012gjz.1	48.6
uc008hsd.1	69.5
uc009pwp.2	116.3
uc007mbu.2	6.2
uc007kfn.2	16.8
uc009lvu.2	54.0
uc009tsw.1	21.9
uc007keb.2	16.9
uc008sih.1	88.0
uc009ntf.1	651.1
uc008mhf.2	78.7
uc008cab.2	34.6
uc008cam.1	33.7
uc008jeh.1	51.9
uc009rqt.1	37.1
uc009gtr.1	43.2
uc007ykc.2	81.1
uc029wnj.1	94.1
uc008wrd.2	5.1
uc007cgt.3	5.8
uc007cdo.1	22.5
uc009bmn.2	31.0
uc008dan.1	18.9
uc007cji.1	30.0
uc007hwm.2	90.4
uc008gak.1	47.0
uc008lke.1	11.5
uc008veo.1	8.2
uc009ine.1	19.7
uc007kzk.2	6.6
uc007ssk.2	12.7
uc009pdo.1	6.3
uc007nmv.2	10.7
uc012dxq.1	16.2
uc029sdq.1	26.4
uc011wnm.1	5.8
uc007las.2	6.9
uc009frv.1	13.3
uc007srw.2	11.0
uc009exe.1	6.7
uc009ged.1	20.8
uc008oqs.1	4.9
uc009imc.1	5.8
uc012hex.1	9.3
uc007udc.1	6.4
uc008eiu.2	13.1
uc007fkg.2	10.4
uc008hmj.3	12.6
uc009aac.1	20.5
uc009puu.2	17.6
uc007ung.2	5.6
uc008nzy.1	7.4
uc012bxp.1	6.9
uc008jcz.1	15.4
uc011zxp.1	17.5
uc007xgl.2	8.3
uc009tlk.1	6.8
uc007pci.1	16.5
uc009juv.1	12.1
uc012cnt.1	5.5
uc007qnw.1	9.8
uc007kqd.1	7.2
uc008zah.2	49.6
uc007kqr.1	10.8
uc007yoo.1	29.4
uc008nwq.1	8.6
uc007jvb.3	18.1
uc007ydx.1	3.4
uc007jdd.2	7.0
