UCSC_ID	RPM
uc009mpd.1	40.8
uc008gfd.2	284.9
uc009fpu.2	251.1
uc012fgp.1	13.8
uc007nod.1	56.9
uc007jfv.2	64.2
uc007ykc.2	65.1
uc007ykj.2	51.2
uc007fwr.2	34.6
uc008sjh.2	89.6
uc012eiw.1	16.4
uc008gak.1	48.3
uc008cls.1	12.0
uc009mwv.1	9.9
uc009tsw.1	90.1
uc009gqf.1	5.8
uc008wcs.1	32.4
uc007pbi.1	12.1
uc009fnf.1	91.1
uc011wmz.1	249.6
uc029wnj.1	71.1
uc008zzl.1	9.8
uc008bbl.1	24.1
uc009rkb.1	299.7
uc008ysz.2	36.7
uc012fkm.1	349.8
uc009kow.1	44.0
uc009jup.1	287.2
uc009awf.1	10.2
uc007gdt.1	106.9
uc009rqt.1	127.9
uc008hni.2	30.7
uc008hio.1	9.0
uc008cab.2	145.3
uc008sih.1	19.3
uc007wyn.1	162.6
uc007jfi.1	7.0
uc009ezp.2	22.0
uc008asi.1	26.2
uc008sje.2	31.3
uc007tmf.1	4.2
uc009nsw.1	16.8
uc008gjn.2	26.4
uc007jhq.1	52.8
uc007cnv.3	19.0
uc009soj.2	71.6
uc008hgw.3	25.6
uc009fnk.2	116.3
uc008clt.1	82.3
uc029uzh.1	18.7
uc007ypu.2	222.6
uc007wmc.1	13.3
uc007cji.1	31.6
uc007gus.1	11.6
uc012flg.2	14.1
uc009mxh.2	10.7
uc009dvr.1	39.9
uc007rwz.1	6.5
uc012bgx.2	33.3
uc008wfq.1	12.4
uc009rog.1	23.4
uc007bpt.2	16.7
uc008omw.2	9.2
uc009nre.1	2.8
uc007whi.1	28.8
uc011zln.1	37.5
uc009fez.1	38.5
uc007wjz.2	23.9
uc007hwm.2	167.8
uc009ous.1	7.4
uc007cee.1	27.1
uc009agi.1	82.4
uc007pfo.1	22.9
uc008uhx.1	30.8
uc008nev.2	10.3
uc009nci.1	28.5
uc007mxb.1	181.5
uc009esu.1	12.7
uc007tav.1	2.8
uc008uib.1	67.6
uc007kfn.2	12.2
uc008zkj.1	11.0
uc007lex.1	5.3
uc009bmn.2	16.7
uc007cgt.3	13.6
uc009aji.1	29.3
uc008zyh.1	50.8
uc033ivj.1	9.5
uc007mum.1	16.8
uc008nth.2	10.0
uc008wrd.2	6.0
uc008lke.1	34.6
uc009gka.1	43.7
uc009eyr.1	14.7
uc008vtg.2	17.2
uc007mbu.2	20.3
uc009lvu.2	61.0
uc007mvh.2	1.5
uc007cdo.1	22.9
uc008qme.1	138.5
uc009mqv.1	54.0
uc008dan.1	11.8
uc008hsd.1	84.2
uc007keb.2	9.2
uc009ric.2	13.7
uc007dyz.1	36.5
uc008lko.2	3.9
uc008wwv.1	12.0
uc007jup.2	69.2
uc009dhv.2	18.6
uc009afz.1	27.2
uc007kzw.1	33.4
uc007xsv.2	30.3
uc008pdm.2	354.0
uc009gtr.1	15.2
uc009qdq.1	13.3
uc008cam.1	25.9
uc008jco.1	32.6
uc009nqa.2	3.1
uc009pwp.2	106.5
uc008ujd.1	11.8
uc009mcd.2	28.3
uc007glg.2	17.1
uc008ktt.1	15.0
uc009qqy.2	7.9
uc008lyi.2	7.0
uc007jks.2	48.3
uc008jeh.1	55.8
uc009rqj.1	32.4
uc008jgm.2	37.9
uc008gaf.2	6.2
uc008vqc.2	2.7
uc007hzk.1	73.2
uc007nzv.2	4.3
uc008mhf.2	60.0
uc008yzk.1	3.7
uc007kfi.2	0.4
uc008uho.1	11.8
uc007hvm.1	18.2
uc008ceo.1	1.8
uc008mjm.3	5.9
uc007fzo.2	11.2
uc009gfg.1	24.0
uc008ghu.1	16.4
uc012cjs.1	13.2
uc007wga.1	2.9
uc008cbs.1	8.8
uc007mui.1	16.4
uc008gli.1	62.8
uc009qbq.1	2.3
uc007pfm.1	44.8
uc008fzm.2	6.7
uc009keq.1	18.5
uc007prj.1	1104.7
uc007puu.1	944.6
uc009prp.2	60.9
uc009qug.2	3644.6
uc007prc.1	772.4
uc007pug.1	970.6
uc007pud.1	684.5
uc008ilx.1	24.7
uc007zvz.1	1651.2
uc009kfg.1	167.4
uc008ubu.1	8.6
uc007pur.1	2123.5
uc007put.1	788.4
uc007dky.1	28.6
uc007ptz.2	2197.9
uc007nfe.2	24.9
uc007jvz.2	149.1
uc008stm.2	27.7
uc007pun.1	77.3
uc007wor.1	25.0
uc007prw.2	6.5
uc007fqm.1	523.0
uc009ijd.2	193.9
uc007puz.1	3565.5
uc009uia.2	137.6
uc009fqb.2	39.2
uc007puk.1	497.8
uc007dwr.1	809.7
uc007zyu.1	59.4
uc007hyn.1	4244.8
uc007puy.1	1080.9
uc007qzu.1	355.8
uc007myi.1	328.9
uc008ooq.2	117.5
uc007mjo.1	2039.5
uc007ftc.1	2043.5
uc033jha.1	7.1
uc008wji.2	96.7
uc011ywu.1	31.7
uc008sji.2	124.6
uc008avv.2	86.0
uc007bck.1	108.2
uc008jgj.2	50.4
uc009tfe.2	3.9
uc008vfc.2	456.3
uc008eos.1	266.8
uc008cah.1	334.7
uc009ayd.1	536.0
uc007psb.1	975.4
uc008utr.2	509.8
uc007puq.2	3366.9
uc008iyf.1	14.4
uc008gkg.2	8.3
uc009app.1	6.4
uc008lhq.1	42.8
uc012hjh.1	95.5
uc007pue.2	1425.4
uc007prh.1	619.6
uc008hdf.1	20.6
uc007mhm.1	459.8
uc008jnp.1	626.2
uc007gby.2	648.5
uc007vlt.2	72.0
uc008uaj.2	416.4
uc009emp.1	14.0
uc009rpb.1	30.0
uc009jix.1	238.7
uc007pui.2	1255.9
uc008eaz.1	408.2
uc008qmk.2	36.8
uc007jvv.2	2079.4
uc008atl.1	13.7
uc007hnc.1	799.6
uc012hov.1	656.5
uc007yqz.1	235.9
uc007ypy.1	343.2
uc008kdm.1	1057.3
uc008kjh.2	122.6
uc008xsw.1	6.4
uc008zlf.1	228.9
uc009gfl.1	431.1
uc007pvi.1	68.2
uc008nnw.2	30.9
uc007cje.1	165.6
uc008gdq.2	3340.8
uc007puc.1	3370.0
uc009bit.2	174.8
uc007prg.1	1576.7
uc008qfk.1	239.3
uc008ipu.1	78.4
uc007puj.2	1418.5
uc009ulj.2	52.2
uc008evz.1	171.7
uc008syp.1	950.6
uc009mdt.1	83.1
uc007rid.1	220.0
uc008fft.1	39.5
uc008hvq.1	78.9
uc008mqi.2	1459.6
uc009nsp.2	30.8
uc008faz.1	5.5
uc007pub.2	4483.4
uc007pse.1	575.8
uc008cfv.1	361.6
uc007frb.1	7.1
uc007def.1	159.6
uc009cii.1	95.4
uc009bxc.1	290.0
uc007osq.1	1153.1
uc007pul.1	1404.3
uc009uij.1	281.1
uc009mgq.4	213.0
uc009enk.1	2.0
uc007wuc.1	60.0
uc009uct.1	20.2
uc007prr.2	7.7
uc009mnj.1	176.8
uc009mnk.1	258.4
uc008dlw.1	820.2
uc011xth.1	190.1
uc007cau.1	25.0
uc009fkv.1	622.5
uc007tht.1	6.4
uc007qet.2	144.5
uc007xxv.1	449.4
uc008qml.2	21.1
uc007pus.1	1733.1
uc007zys.1	893.8
uc009nrh.1	1046.9
uc009lub.2	27.5
uc012ewz.1	62.3
uc007sjn.2	154.6
uc007prq.2	26.7
uc008gbt.2	240.4
uc007ptx.1	1221.2
uc007ftr.1	1892.0
uc008xep.1	422.0
uc008eny.2	159.0
uc008shk.1	214.9
uc009jig.2	23.7
uc007prm.2	436.3
uc012dnf.1	124.0
uc009uig.1	846.4
uc009ufa.1	22.3
uc008srl.1	738.3
uc007ykl.1	317.5
uc007yfm.1	29.2
uc008nnc.2	56.9
uc007jdn.2	853.3
uc009oqb.2	267.5
uc009ubk.1	495.2
uc009tku.1	93.0
uc009nad.2	11.3
uc007ndw.1	895.2
uc008uhd.1	2877.4
uc008utc.1	69.3
uc008nuq.1	37.1
uc008emj.1	499.1
uc009hzf.2	113.8
uc008ltz.1	112.6
uc008jrp.1	4.9
uc009hzh.1	21.6
uc009tqd.1	298.6
uc007hoz.1	3.0
uc007ngw.2	155.1
uc007wrv.1	165.9
uc011xxj.1	4062.9
uc009cwh.2	60.0
uc007xwr.1	249.9
uc008wel.2	351.7
uc007rxm.2	197.2
uc012dmi.1	570.9
uc007kxu.1	211.4
uc009joh.1	236.7
uc007jtg.2	159.0
uc007aqw.1	480.6
uc009elh.1	62.7
uc011zuh.1	131.8
uc009fwd.1	45.1
uc008fza.1	6.9
uc012aot.1	548.6
uc009pcy.1	3921.7
uc009kiz.1	712.3
uc009dso.2	763.4
uc008uyw.1	79.9
uc007pea.2	72.2
uc033jfm.1	73.5
uc008llf.2	58.7
uc007prt.2	6.5
uc007xbg.2	27.1
uc007pvj.1	83.5
uc007psd.1	243.9
uc008vfv.1	94.3
uc007pty.1	920.9
uc007lep.1	541.4
uc007swr.2	17.7
uc033jfy.1	59.3
uc009fsf.1	108.8
uc009sxv.1	221.9
uc008eti.1	39.6
uc012dam.1	28.9
uc007nck.2	12.5
uc007pra.1	1181.0
uc007csz.1	363.6
uc008iek.1	20.2
uc007prd.1	635.2
uc007enl.2	69.5
uc009kif.1	75.2
uc007zte.2	265.1
uc009gth.2	2723.0
uc009frd.1	87.5
uc007cmz.2	387.2
uc008dcz.2	289.0
uc009bqo.1	4.3
uc007pfy.2	108.1
uc009cuc.2	1941.7
uc007jve.2	759.4
uc007mhu.1	42.9
uc007gzs.2	430.7
uc007kuj.1	185.0
uc008rmo.1	2343.5
uc007gwm.1	320.4
uc007gci.1	247.7
uc007iel.1	66.5
uc008dlv.1	452.6
uc007yxz.2	205.7
uc009chd.2	116.2
uc007udo.2	223.5
uc007fvt.2	108.8
uc008gcf.1	200.3
uc007ket.2	2501.5
uc009fyg.1	161.6
uc009pul.1	103.0
uc009rll.1	13.2
uc008uxf.2	1207.9
uc009ahg.1	30.1
uc008tza.2	198.5
uc009gds.2	236.7
uc009cum.1	282.8
uc008zle.1	141.9
uc007fdt.3	52.6
uc007men.2	20.1
uc008ulx.2	199.8
uc009okw.1	28.6
uc007mhv.1	441.7
uc007mkn.2	24.7
uc007kzg.1	76.4
uc007psa.1	251.7
uc007rfx.2	15.8
uc007prk.1	151.9
uc008pva.1	291.0
uc009aes.1	518.1
uc009aok.1	461.2
uc009seb.2	144.0
uc009kjc.1	134.6
uc007siy.2	16.3
uc007hey.1	48.9
uc007wxv.3	39.6
uc009mvo.1	213.4
uc007prb.1	342.6
uc007qok.1	233.9
uc007wxt.3	288.6
uc008hxx.1	22.1
uc009twe.1	94.3
uc007nzj.1	147.6
uc007nyq.1	13.0
uc007ogc.2	246.1
uc007hvd.1	39.4
uc007haz.1	48.9
uc008qdb.1	44.8
uc009axl.2	109.4
uc008lin.2	63.1
uc007yod.2	22.9
uc009sar.1	23.7
uc009lhc.2	568.6
uc009imd.1	191.4
uc009ftp.1	12.3
uc008phd.1	111.2
uc009lko.2	54.8
uc008oml.1	265.9
uc008kiy.2	211.0
uc007emz.1	33.0
uc008uaz.1	81.4
uc009plo.1	72.8
uc008loy.1	84.9
uc008pzt.2	54.6
uc009hgi.1	30.5
uc009puz.1	883.7
uc009bgo.1	291.2
uc008lsx.2	19.7
uc008vbl.2	486.6
uc009ahn.1	118.8
uc007dkv.1	112.4
uc009qra.1	433.8
uc008vxz.2	714.4
uc008zsr.1	3114.4
uc009jqa.2	136.3
uc008ddm.2	212.4
uc009pek.1	131.2
uc007mhl.1	163.8
uc033jrp.1	7.1
uc007ced.1	107.6
uc008jlb.1	235.7
uc007has.1	131.2
uc009cuv.1	391.9
uc012fwy.1	66.2
uc009gxw.2	6.3
uc007ltc.1	397.4
uc008fwe.1	275.0
uc008owq.1	325.8
uc007ivf.2	1049.5
uc008lxg.1	49.8
uc007whs.1	111.2
uc009bms.1	282.1
uc009evf.1	48.2
uc007dty.3	2.5
uc007fzh.1	41.5
uc009jjy.1	119.6
uc008gho.1	88.0
uc012glt.1	141.0
uc009mfk.1	190.6
uc007mcq.1	19.2
uc007eki.2	327.9
uc008ooo.1	975.0
uc029svr.1	124.5
uc007lcl.1	693.8
uc007fxj.1	81.2
uc008qvm.1	812.2
uc007nrb.1	765.3
uc009lsu.2	285.7
uc008ctm.1	279.8
uc009pjv.2	362.2
uc009gbb.2	644.1
uc008zlb.1	214.4
uc007ela.2	48.1
uc009inn.2	25.1
uc008qmo.1	516.1
uc009upu.1	137.2
uc007cto.1	105.9
uc007fvx.1	53.4
uc007oim.2	59.3
uc007kac.1	12.2
uc007pri.1	2713.5
uc009gqr.1	71.5
uc007hor.2	332.1
uc007low.2	1296.4
uc009fti.2	346.5
uc007nnu.1	92.1
uc008zxn.1	184.3
uc008zld.1	60.8
uc007jnj.1	57.6
uc007ygu.1	50.4
uc008ukn.2	490.8
uc009fzr.1	85.9
uc008bzm.1	127.9
uc009cly.1	33.4
uc008tvu.1	66.7
uc007fkg.2	11.1
uc008rnn.1	452.9
uc009bia.1	67.9
uc009elo.1	53.7
uc008cuj.1	851.1
uc007ogu.2	23.3
uc012dmm.1	630.8
uc009tkd.1	41.9
uc009hha.1	38.9
uc008aup.2	11.0
uc008gon.1	64.6
uc008fpy.1	99.4
uc009gkv.1	193.4
uc008mij.1	571.5
uc007juv.1	83.7
uc007qfv.3	60.9
uc008zpn.2	49.5
uc009mdb.2	141.8
uc008xix.2	312.7
uc008esj.1	168.9
uc009uuw.1	22.4
uc007uvw.1	306.1
uc008qpk.1	120.7
uc007bvq.1	64.8
uc007tvq.2	65.7
uc009tad.1	50.3
uc007zqj.1	76.8
uc007swe.2	122.4
uc007fel.1	14.9
uc009abc.1	20.7
uc007qtr.2	92.5
uc008gxs.2	87.4
uc008viw.3	663.9
uc008axq.1	5.6
uc009agk.1	100.0
uc008ztf.2	154.8
uc007tym.2	43.5
uc009gbi.2	214.6
uc009qzk.1	4.9
uc007jyk.1	47.4
uc008ssk.1	166.5
uc007fzl.1	348.8
uc008quq.2	108.1
uc007psc.1	1335.9
uc007nnh.2	63.5
uc009aew.1	102.8
uc009mqr.1	8.0
uc008pyl.1	137.3
uc009ojc.1	149.8
uc009ksk.2	48.0
uc008jet.2	576.5
uc008nzv.1	135.3
uc007fra.1	45.8
uc007mtk.2	1057.4
uc009akk.1	659.7
uc009fep.2	4073.4
uc008qhe.2	871.9
uc008lhh.1	31.8
uc008yib.1	63.1
uc008qyq.1	395.3
uc008mju.1	221.5
uc007qrs.1	111.3
uc008znk.1	94.0
uc008gki.1	279.3
uc007ajv.1	290.6
uc009smz.2	71.0
uc009jxu.2	66.8
uc008kej.2	187.9
uc007ldc.1	54.4
uc008gba.1	63.7
uc009cyu.1	119.1
uc007dnb.2	347.9
uc008jac.1	42.8
uc007itz.1	2891.7
uc008bps.1	281.3
uc009izl.1	466.1
uc008hov.2	17.8
uc008gjc.1	146.5
uc007uks.2	196.0
uc033gby.1	444.3
uc009gez.1	43.5
uc007pdz.1	23.2
uc008riq.2	15.0
uc007hod.3	215.9
uc008sib.1	178.7
uc009mxd.1	65.9
uc007djd.1	49.3
uc008ltw.1	117.3
uc008bzu.2	431.3
uc007zbi.1	84.5
uc007xzx.1	60.5
uc008azj.1	477.2
uc009tyj.1	30.8
uc009fyt.2	85.2
uc009ovd.2	4.2
uc008lwh.1	99.5
uc007uaa.2	58.8
uc008oro.1	223.2
uc007oye.2	208.9
uc007lvy.1	42.2
uc009uie.2	165.6
uc012dmx.1	34.6
uc009mom.1	421.1
uc012afp.1	85.7
uc008htt.1	57.0
uc009gsk.2	28.9
uc008ayd.1	193.6
uc008clo.1	225.7
uc007ajy.1	74.1
uc007jpq.2	88.1
uc009miv.1	88.1
uc007nvs.2	6.9
uc007eme.1	12.7
uc008dcl.1	145.5
uc011ymh.1	146.9
uc008vdq.1	242.1
uc009akh.2	158.5
uc008aol.1	747.7
uc007wth.1	16.9
uc007lne.2	120.8
uc007oaz.2	479.4
uc009ndg.1	186.0
uc009dar.1	95.0
uc007deg.2	1066.0
uc007nzs.2	16.9
uc007puf.1	619.2
uc008vmc.2	85.4
uc007xvh.1	238.3
uc007tzb.2	70.2
uc009exe.1	19.6
uc007hmi.1	163.0
uc007zti.1	456.2
uc012dui.1	106.2
uc007tlx.1	132.6
uc008gqd.1	42.1
uc007mjv.1	128.9
uc007ymy.1	1637.9
uc009aco.1	58.4
uc008gpt.2	67.9
uc009amg.1	300.4
uc008tee.1	13.3
uc007fef.1	54.0
uc007czf.2	62.9
uc009ojd.1	319.7
uc008gju.2	26.0
uc008tzj.2	97.8
uc009rjr.2	54.8
uc007nfv.1	154.5
uc008xfa.2	837.5
uc009cah.1	43.8
uc009snz.2	664.1
uc009hxl.1	112.3
uc007asi.1	48.6
uc009nnb.2	465.2
uc007grw.1	179.7
uc008qul.2	201.0
uc009qeb.1	147.2
uc007prs.1	870.6
uc007nrs.2	544.3
uc009dnr.1	190.1
uc008erl.1	142.0
uc007upt.1	86.1
uc007qba.1	25.1
uc009uru.1	62.2
uc009mox.1	397.9
uc008ggq.1	202.3
uc009dnv.1	85.5
uc009qei.1	251.0
uc012hmd.1	37.9
uc009kgx.1	196.7
uc008qnl.2	703.8
uc008mtf.2	141.1
uc008mhg.2	62.9
uc008uvt.2	631.2
uc009esy.1	45.4
uc009toh.2	16.1
uc009nrw.1	198.7
uc007dqp.1	471.6
uc008zdp.2	951.0
uc008hml.1	523.4
uc008zcy.1	70.3
uc007jgr.2	82.6
uc008tsy.2	24.2
uc007foz.1	229.5
uc008dcx.2	35.4
uc008mus.2	111.4
uc009kny.1	53.9
uc009pez.1	6.6
uc012fgr.1	2046.7
uc012dag.1	58.0
uc009emd.2	1175.7
uc009bmc.1	34.6
uc009jjn.1	2307.5
uc008soy.1	629.1
uc009jhw.2	172.4
uc007ldx.2	338.2
uc007tvm.2	179.2
uc008ubc.1	23.4
uc008auh.2	174.0
uc008dne.1	37.6
uc008rxw.1	198.8
uc009nyu.2	49.0
uc008irx.2	19.6
uc029rsc.2	8.3
uc008ben.2	57.9
uc009twv.2	94.5
uc008pye.2	151.1
uc008upu.1	16.9
uc012cha.2	78.5
uc009fgw.1	240.8
uc008swt.1	77.6
uc009sqm.1	10.9
uc008gna.1	198.7
uc009rht.1	163.4
uc012bmv.1	112.7
uc008fmt.1	169.1
uc008wzv.1	40.5
uc008gnp.1	548.2
uc008dow.2	44.0
uc007jqs.1	2.9
uc009kql.1	21.9
uc007wbf.1	76.0
uc007tzd.1	85.0
uc009pjo.1	3.9
uc007rcq.1	118.0
uc007tzg.1	63.1
uc009pda.2	197.1
uc029xjl.1	51.1
uc009psl.2	223.8
uc007xyd.2	8.6
uc007rey.2	189.3
uc009sxo.1	149.4
uc008exu.1	54.0
uc007naf.1	225.9
uc008crs.1	130.2
uc012afe.1	198.6
uc009iml.2	34.2
uc008jnz.1	1490.7
uc009gai.2	858.5
uc009gww.1	2898.5
uc008mro.2	58.3
uc009oml.1	226.0
uc008eni.1	94.9
uc008evu.1	85.9
uc007vpv.1	92.5
uc008ztb.1	163.4
uc008ggs.2	1482.2
uc008oib.2	767.1
uc008rje.3	769.5
uc007qod.2	253.1
uc007ujq.1	93.8
uc008isp.1	2.1
uc009quh.2	230.4
uc007xqe.2	57.6
uc008ufj.3	58.1
uc007noq.2	713.6
uc008lmp.1	115.9
uc009uws.1	22.1
uc008zfs.1	689.7
uc007kiq.2	30.7
uc009lhi.1	255.9
uc008btd.1	35.4
uc009lhw.1	95.3
uc008bcl.2	23.3
uc009dtw.1	312.2
uc007kil.3	2084.3
uc007rtm.1	24.7
uc008wux.2	247.0
uc007icv.1	543.5
uc007gwc.1	31.9
uc009gec.1	27.0
uc007rrn.1	121.9
uc008zfl.1	604.1
uc007fgg.1	206.8
uc007qqk.1	41.1
uc007pwh.1	282.0
uc011yai.1	57.7
uc008iio.1	358.9
uc008kho.1	8.9
uc007ehx.2	92.4
uc008dur.2	41.4
uc009kce.1	21.9
uc007kjt.1	68.2
uc008cal.1	3176.6
uc008rqs.2	112.3
uc009rvg.1	934.3
uc007ynk.2	23.3
uc007hsv.1	58.3
uc007zhq.2	18.3
uc008nwf.2	43.1
uc008urs.1	88.0
uc009tot.3	83.6
uc007jap.3	129.9
uc007fom.1	231.5
uc007amj.2	40.8
uc008ayy.1	159.0
uc009ihv.2	55.8
uc008oqo.2	23.9
uc008rmn.2	16.0
uc007aff.3	684.6
uc008ihm.3	805.6
uc007zcd.1	202.6
uc009lkn.3	376.6
uc008sgl.1	41.2
uc008fyf.1	112.5
uc007gce.1	104.9
uc007pnl.1	614.5
uc009gss.1	39.7
uc009rdj.1	25.0
uc008kwz.1	401.0
uc007llf.2	65.1
uc008vej.1	134.9
uc008dcn.2	2189.0
uc008sqs.1	39.7
uc007bvr.1	83.1
uc007kva.2	181.5
uc008fzg.1	1139.1
uc009npg.1	124.7
uc007sre.1	3473.8
uc009ugf.2	1091.3
uc008vga.1	157.1
uc008nvx.1	63.6
uc009fwh.1	57.0
uc009qce.1	103.4
uc008isn.1	376.6
uc007ily.2	353.0
uc007ugl.1	161.8
uc033izh.1	52.2
uc008gda.2	54.4
uc009mkh.2	26.2
uc008qmi.1	477.7
uc007ell.1	114.3
uc009osp.1	148.4
uc007rkl.1	202.7
uc007qro.2	179.6
uc008aym.2	77.7
uc008vhr.1	2296.3
uc007xnm.1	30.9
uc007qmh.2	355.8
uc009uke.1	168.4
uc007wjs.1	621.5
uc007lfk.2	1928.6
uc008dtt.1	16.5
uc007ihg.1	2773.0
uc007hhq.1	82.0
uc008eul.2	20.4
uc007mnx.2	106.0
uc009rqh.1	49.1
uc007njn.1	60.1
uc008jvp.1	42.7
uc007rjq.2	2105.5
uc009dss.2	476.8
uc007vlr.2	982.8
uc009dfs.2	354.6
uc012dnc.1	38.9
uc008zdo.1	87.3
uc008vqa.1	17.0
uc008iwl.2	200.0
uc008vhn.1	89.4
uc008crj.1	78.1
uc009sne.1	112.6
uc007hlq.1	79.6
uc009idx.2	54.9
uc008vnu.2	68.2
uc007umq.2	48.1
uc008ptu.1	82.5
uc009lky.2	170.2
uc012gya.1	7.9
uc008rcd.2	131.0
uc007gkg.2	155.4
uc007mtl.1	663.1
uc008ego.1	76.7
uc012gcs.1	118.3
uc009jxe.1	7.1
uc008hqg.1	185.0
uc009qty.2	616.8
uc007usc.1	110.4
uc008frs.1	184.2
uc007yxf.1	10.3
uc008fay.2	3007.3
uc008jcv.1	60.8
uc007zze.2	26.1
uc009gqa.2	115.6
uc009jjo.2	578.0
uc008zua.1	62.1
uc008opg.2	42.5
uc009lct.1	129.3
uc007ybk.1	60.0
