UCSC_ID	RPKM
uc029sdp.1	17.4
uc008cls.1	2.0
uc007jev.1	4.7
uc009esu.1	2.8
uc008omw.2	1.3
uc009dhv.2	10.1
uc007hvm.1	15.9
uc009rqj.1	52.0
uc008sjh.2	46.4
uc007ojc.1	3.3
uc008ysz.2	11.7
uc012flg.2	5.8
uc008wfq.1	9.5
uc007jhq.1	5.9
uc012bgx.2	9.2
uc009dvr.1	36.2
uc009euv.1	24.4
uc007pfo.1	2.8
uc009fpu.2	63.1
uc007pbi.1	2.5
uc009ezp.2	7.6
uc008nev.2	2.2
uc007gus.1	2.1
uc009shu.1	18.9
uc009gfg.1	5.2
uc009nsw.1	3.7
uc029rsg.1	6.6
uc009soj.2	27.7
uc008ktt.1	7.8
uc009nre.1	7.3
uc033iet.1	4.2
uc007bpt.2	4.1
uc029uzh.1	3.2
uc007ykj.2	23.9
uc008pdm.2	145.6
uc009qdq.1	2.3
uc007wmc.1	1.8
uc008uhx.1	6.7
uc008yzk.1	2.8
uc007mvh.2	3.2
uc009sbv.1	32.7
uc008mjm.3	8.8
uc008asi.1	2.5
uc008zkj.1	3.3
uc009eyr.1	11.7
uc008hgw.3	2.8
uc009mpd.1	6.2
uc012eiw.1	16.5
uc008vqc.2	2.7
uc011wmz.1	72.7
uc009qqy.2	26.0
uc009rog.1	22.5
uc007whi.1	18.6
uc007kzw.1	19.2
uc008vwj.1	3.8
uc012eod.1	72.1
uc007xsv.2	15.6
uc008qme.1	176.8
uc008gjn.2	7.5
uc008wwv.1	7.7
uc008uho.1	11.4
uc008gnh.1	70.3
uc008cev.1	20.1
uc008gfd.2	127.8
uc009fnk.2	15.5
uc008uib.1	8.5
uc008gmx.2	17.2
uc009mcd.2	35.1
uc009mxh.2	2.8
uc011zln.1	13.2
uc008lyi.2	4.2
uc007mum.1	7.6
uc009nqa.2	3.5
uc008qym.2	2.5
uc009rva.1	5.8
uc007jks.2	30.5
uc008clt.1	12.5
uc009gka.1	13.4
uc007ypu.2	44.4
uc007hzk.1	43.4
uc007gdt.1	34.4
uc008ujd.1	9.3
uc008hnh.1	67.1
uc007wyn.1	68.3
uc008ceo.1	5.4
uc008bbl.1	7.2
uc009gfn.2	73.3
uc009ric.2	2.9
uc009afz.1	19.6
uc008qtq.2	5.3
uc009jup.1	130.8
uc009gqf.1	9.4
uc008wcs.1	17.2
uc007tnv.3	25.7
uc007tmf.1	105.2
uc007dyz.1	17.4
uc009kow.1	10.9
uc007nod.1	41.4
uc007fwr.2	7.0
uc007jqc.2	28.4
uc009agi.1	11.4
uc008ghu.1	7.3
uc009hwz.2	3.8
uc007glg.2	7.1
uc012eeq.1	1352.0
uc009aji.1	9.6
uc012fkm.1	147.3
uc007wjz.2	13.8
uc008jgm.2	49.0
uc007jfv.2	13.9
uc007mxb.1	57.9
uc007jup.2	85.4
uc009fez.1	22.7
uc008vtg.2	7.1
uc009fnf.1	48.9
uc009rkb.1	66.7
uc008zyh.1	25.5
uc007kfi.2	43.8
uc012gjz.1	21.7
uc008hsd.1	35.6
uc009pwp.2	67.5
uc007mbu.2	3.5
uc007kfn.2	11.1
uc009lvu.2	28.1
uc009tsw.1	12.5
uc007keb.2	9.2
uc008sih.1	31.0
uc009ntf.1	352.1
uc008mhf.2	56.3
uc008cab.2	21.6
uc008cam.1	20.0
uc008jeh.1	29.7
uc009rqt.1	20.0
uc009gtr.1	21.0
uc007ykc.2	36.3
uc029wnj.1	57.6
uc008wrd.2	2.7
uc007cgt.3	3.3
uc007cdo.1	14.4
uc009bmn.2	22.1
uc008dan.1	10.3
uc007cji.1	17.8
uc007hwm.2	59.9
uc008gak.1	24.6
uc008lke.1	8.1
uc008veo.1	4.3
uc009ine.1	8.2
uc007kzk.2	2.1
uc007ssk.2	6.5
uc009pdo.1	1.3
uc007nmv.2	3.8
uc012dxq.1	9.9
uc029sdq.1	5.8
uc011wnm.1	3.1
uc007las.2	3.2
uc009frv.1	6.8
uc007srw.2	6.5
uc009exe.1	1.7
uc009ged.1	17.8
uc008oqs.1	4.2
uc009imc.1	2.9
uc012hex.1	4.2
uc007udc.1	0.8
uc008eiu.2	2.9
uc007fkg.2	3.1
uc008hmj.3	3.2
uc009aac.1	9.8
uc009puu.2	5.1
uc007ung.2	4.6
uc008nzy.1	1.3
uc012bxp.1	2.8
uc008jcz.1	3.7
uc011zxp.1	5.1
uc007xgl.2	2.4
uc009tlk.1	3.6
uc007pci.1	6.8
uc009juv.1	5.8
uc012cnt.1	1.5
uc007qnw.1	4.1
uc007kqd.1	4.0
uc008zah.2	5.9
uc007kqr.1	4.1
uc007yoo.1	11.4
uc008nwq.1	4.3
uc007jvb.3	4.7
uc007ydx.1	4.7
uc007jdd.2	3.2
uc009ouz.2	4.2
uc007ugk.2	2.4
uc007whe.1	3.0
uc009ftp.1	9.3
uc009pvb.2	3.1
uc012gyv.1	2.3
uc008vbr.1	2.9
uc009itk.1	2.4
uc007qrb.2	5.6
uc029rno.1	3.9
uc007mtb.2	5.0
uc007lov.2	2.6
uc009hxo.1	2.6
uc009iml.2	15.5
uc029wda.2	2.8
uc007rmh.1	8.8
uc008lhw.1	3.3
uc009fys.1	12.7
uc009sew.1	2.8
uc008vod.2	4.2
uc008url.1	8.5
uc008ifo.1	9.0
uc009jyr.2	3.9
uc007gdx.1	9.1
uc029rnq.1	4.1
uc009mls.1	7.7
uc008ogt.2	7.9
uc009nub.2	3.3
uc009fru.1	7.7
uc008xbs.1	5.4
uc007ivs.1	8.7
uc009gbo.1	5.5
uc009nro.1	3.8
uc008iyf.1	2.6
uc009lat.2	7.5
uc012dlq.1	4.7
uc012gyu.1	3.4
uc009sos.1	4.1
uc009iwz.2	3.5
uc008nyq.1	13.2
uc008cep.1	5.0
uc008nfh.1	3.7
uc009qfn.1	1.8
uc033jol.1	4.6
uc008hte.1	3.2
uc007xis.2	2.2
uc008oig.1	5.3
uc008iwu.2	2.2
uc008rmt.1	9.8
uc007kjz.1	14.3
uc008yht.1	6.2
uc008asv.2	13.4
uc008jgx.1	1.1
uc009okb.1	18.7
uc008iqz.1	5.9
uc029sua.1	3.0
uc008qbt.2	4.9
uc012cgu.1	11.0
uc009anm.1	9.0
uc009mai.2	7.5
uc009fsr.1	3.0
uc009acz.1	8.8
uc009smf.1	3.5
uc012ana.1	3.8
uc009qvs.2	3.0
uc008jfk.2	12.9
uc007yrs.2	5.2
uc008ltj.2	7.9
uc008nte.1	2.2
uc008cjm.2	15.7
uc008nxu.1	11.4
uc012gkh.1	3.3
uc007jio.1	3.2
uc012eic.1	4.4
uc007ssd.2	8.5
uc008bzy.1	37.5
uc008cvc.1	7.5
uc008urx.2	4.0
uc008hwx.1	5.5
uc008xog.1	3.6
uc008chs.2	3.0
uc009ahs.2	4.5
uc009koj.2	3.0
uc012dvi.1	0.7
uc009cmr.1	4.9
uc009vdc.1	7.3
uc008eli.1	9.1
uc007kkd.2	8.2
uc007xkz.2	1.6
uc009jvd.1	5.0
uc009ian.1	2.8
uc008xat.2	3.8
uc008evy.1	4.4
uc008cio.1	4.1
uc009gis.2	10.7
uc009ade.2	7.1
uc008bdp.1	6.6
uc029uej.1	6.4
uc009itr.1	2.9
uc009lax.3	4.9
uc009sar.1	4.9
uc008jrp.1	1.0
uc008mnn.1	3.0
uc007fef.1	33.2
uc008asu.1	29.9
uc007wyv.1	3.6
uc007yxy.2	47.4
uc008szp.1	31.9
uc007iaw.2	6.7
uc012fuh.1	4.6
uc007lzm.2	3.5
uc008eul.2	79.9
uc011ztw.1	7.7
uc012gbb.1	3.4
uc008wav.2	8.0
uc008hmi.2	3.7
uc009aiq.1	4.8
uc008ego.1	20.1
uc009pgs.2	8.1
uc009jmx.2	3.5
uc009onc.2	9.1
uc007dki.2	14.9
uc007zwm.2	18.8
uc008pfw.1	9.5
uc007rdi.1	125.8
uc029rqo.1	23.3
uc007xwf.3	51.4
uc008xtk.3	5.9
uc008wif.1	2.0
uc009eok.1	24.2
uc008cqr.1	14.8
uc007nzs.2	6.6
uc009ied.2	19.6
uc012cyx.1	6.6
uc009dif.2	5.8
uc029vqe.1	16.2
uc007gci.1	150.5
uc008gfn.1	20.9
uc009uom.1	16.1
uc008gbv.2	10.8
uc009fho.2	13.7
uc007flz.2	27.7
uc011wja.1	42.3
uc007wjs.1	275.9
uc009bgy.2	528.7
uc008lto.2	11.4
uc007twd.1	9.6
uc007nnz.2	7.5
uc008gez.1	16.3
uc007kep.1	20.5
uc008wrq.1	7.3
uc007knt.2	42.2
uc007kab.2	87.0
uc008bqi.2	9.8
uc007cre.1	19.1
uc009nqz.2	8.9
uc007did.2	38.0
uc009lie.1	3.9
uc008pbi.2	8.6
uc009kbq.1	218.9
uc008qxz.2	18.7
