"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_017847",112.294090079776,-0.403966559387176,0.270776327934104,-1.49188284836142,0.135729859786794,0.999512716101268
"NM_001003803",182.333378063801,-0.179448156023807,0.230839590027967,-0.777371663162572,0.436939525795827,0.999512716101268
"NM_001003800",354.785989070897,0.133203035435578,0.361641342400724,0.368329114562295,0.712627845859701,0.999512716101268
"NM_016649",208.700788094935,-0.458885021960656,0.293028090906672,-1.56601034576855,0.117346195139523,0.999512716101268
"NM_016647",148.352947598746,0.477143157589654,0.616408993204056,0.774069104847891,0.438889926467812,0.999512716101268
"NM_016640",657.000988705469,-0.103692312000878,0.168348735282979,-0.615937576404011,0.537935719998952,0.999512716101268
"NM_001304467",50.6280955173752,-0.127852636808619,0.416181205141389,-0.307204254370842,0.758687907485642,0.999512716101268
"NM_001080825",170.759319909529,0.300180137616736,0.789137143612016,0.380390328913882,0.703655692464893,0.999512716101268
"NM_002223",1195.0406538132,-0.0174902686681784,0.221664912882437,-0.0789040919500625,0.937108908486374,0.999512716101268
"NM_001253384",175.525277661876,0.295086189860798,0.433658123924708,0.68045811569307,0.496214433735398,0.999512716101268
"NM_001145313",63.740470821701,-0.407157440079259,0.270884089803543,-1.50306886009639,0.132821287890767,0.999512716101268
"NM_018476",266.171404496893,-0.265416792273936,0.184290078224207,-1.44021205499208,0.149807413644509,0.999512716101268
"NM_003363",640.362296497441,-0.034427160397057,0.168195678784668,-0.204685165789142,0.837818111016078,0.999512716101268
"NM_207118",80.8372427066867,0.0509915137366518,0.201121673995637,0.253535646972379,0.799854318473279,0.999512716101268
"NM_001282730",259.973567698763,0.0293626830294067,0.189435650731928,0.155000829653538,0.876820663242117,0.999512716101268
"NM_007100",275.67567054392,0.02747407084585,0.182284175455185,0.150721096755898,0.880195730544369,0.999512716101268
"NM_000485",509.606123928397,0.277123518799658,0.192794510057908,1.43740357916011,0.150603352396733,0.999512716101268
"NM_007108",1057.08698589165,0.540193059634166,0.21230638515671,2.54440326528772,0.0109464626949343,0.999512716101268
"NM_001350532",510.422739354193,-0.207357925690166,0.127821581736089,-1.62224502993786,0.104750893518889,0.999512716101268
"NM_001350531",66.4882992414204,-0.21352708771941,0.275093072271395,-0.776199436635591,0.437631238680688,0.999512716101268
"NM_001350530",536.506369851102,-0.386144437437977,0.298000410855715,-1.29578491629979,0.195049596135447,0.999512716101268
"NM_014177",134.110077755049,0.119850151467123,0.335922869317032,0.356778779934785,0.721257423349358,0.999512716101268
"NM_020992",527.797853785508,0.17848598515943,0.333101877584456,0.535830018292754,0.592076033846011,0.999512716101268
"NM_005802",697.001399583635,-0.143889210031511,0.212004629292567,-0.678707868368966,0.497322979642736,0.999512716101268
"NM_005258",104.661615838024,0.664122875303611,0.285339617849801,2.32748217828341,0.0199396164416981,0.999512716101268
"NM_003824",216.714382438258,0.11645585372952,0.189907558238202,0.613223901196439,0.539728302997132,0.999512716101268
"NM_003825",726.022827627047,0.00339918923763486,0.328863198659765,0.0103361800635881,0.991753068355561,0.999512716101268
"NM_003826",318.716841911353,-0.223491458630915,0.359223897880381,-0.622150864543361,0.533842671573869,0.999512716101268
"NM_003827",1794.62390249599,0.216060121346252,0.210443340767276,1.02669022720556,0.304566352535485,0.999512716101268
"NM_003820",60.860734125532,0.380425006001673,0.329780450000773,1.15357052245147,0.248676289335363,0.999512716101268
"NM_003821",144.747742370785,-0.0228691144683142,0.176433745053647,-0.129618710192659,0.896868099537913,0.999512716101268
"NM_003795",1089.04558241514,-0.016708631004789,0.123190286021813,-0.135632699171025,0.892111654112124,0.999512716101268
"NM_012181",2517.82395163738,0.224708992508681,0.165913668203763,1.35437299977425,0.175617407172877,0.999512716101268
"NM_012180",148.614550113016,-0.0958280219310154,0.360040542364958,-0.266158975601916,0.790116776475477,0.999512716101268
"NM_001018088",1853.19269978787,-0.16502248782997,0.167172597927848,-0.987138381980483,0.32357480390987,0.999512716101268
"NM_001025780",207.297622239577,-0.207939598314325,0.242663670495831,-0.856904529175897,0.3914976494986,0.999512716101268
"NM_001300829",674.360250565184,-0.0332791403919118,0.234842296528008,-0.141708460885975,0.887310291570483,0.999512716101268
"NM_001688",771.669945990817,-0.0895065191014653,0.157990750290263,-0.566530122409208,0.571033461960043,0.999512716101268
"NM_014171",145.874213060873,-0.14458872196069,0.326144997323718,-0.443326505533296,0.657529586711188,0.999512716101268
"NM_001867",400.259741480253,0.124946516067945,0.292421366951939,0.427282443038714,0.669173619067691,0.999512716101268
"NM_144643",202.094212582491,-0.31866938738377,0.176052837433507,-1.81007811080652,0.0702836749297689,0.999512716101268
"NM_000159",507.66562620853,0.196763263078165,0.277918852210654,0.707988182568573,0.478952596141573,0.999512716101268
"NM_000158",504.252565778495,-0.182360130521294,0.422597351980577,-0.431522179840055,0.666088728895586,0.999512716101268
"NM_021021",376.899197989626,0.0951276608270453,0.566417056578183,0.167946321040766,0.866625508715279,0.999512716101268
"NM_001143679",442.962458508503,-0.0148557575829339,0.133091474063164,-0.111620655549157,0.911124193609756,0.999512716101268
"NM_001297658",149.027782028619,0.255266583104992,0.23824142278486,1.07146179753764,0.283961839143475,0.999512716101268
"NM_001286495",143.891143111005,0.0412153996676613,0.348380825026254,0.11830559177462,0.905825526921732,0.999512716101268
"NM_023009",172.400358426454,0.197627596072772,0.460891464578959,0.428794220030333,0.66807298555186,0.999512716101268
"NM_173531",96.0857411076681,-0.0844922535923654,0.19774119485479,-0.427287058998565,0.669170257382647,0.999512716101268
"NM_001286499",100.519268360294,0.113860367486257,0.301478096035453,0.377673764640159,0.705672959585919,0.999512716101268
"NM_001297656",1757.95701104308,0.0423782373451239,0.141486426709135,0.299521574830949,0.764542112858427,0.999512716101268
"NM_006885",287.28673757729,0.55254845874538,1.31659477583423,0.419679972066782,0.674719257921573,0.999512716101268
