-34	0.0608378217532
-33	0.0432624510245
-32	0.0483698237149
-31	0.0407838731012
-30	0.050097317419
-29	0.0483698237149
-28	0.0461916794793
-27	0.0430371257587
-26	0.0478440647614
-25	0.0476187394957
-24	0.0425113668053
-23	0.0556553406409
-22	0.0584343522518
-21	0.0774367829969
-20	0.0700010492271
-19	0.0615137975504
-18	0.0661705197093
-17	0.0739817955887
-16	0.077361674575
-15	0.0623399901915
-14	0.0723294103065
-13	0.0761599398243
-12	0.0721040850408
-11	0.0644430260052
-10	0.0765354819339
-9	0.0577583764545
-8	0.065569652334
-7	0.0730053861038
-6	0.0643679175833
-5	0.0604622796436
-4	0.0636168333641
-3	0.0823939388435
-2	0.0604622796436
-1	0.0551295816874
0	0.129562027808
1	0.383503602311
2	0.164938094531
3	0.184916934761
4	0.185217368449
5	0.171998286191
6	0.119272174005
7	0.122802269835
8	0.109958729687
9	0.124379546695
10	0.0994435506188
11	0.0953125874133
12	0.0857738178298
13	0.0786385177476
14	0.0767608071997
15	0.0634666165203
16	0.0641425923175
17	0.0624150986134
18	0.0585845690956
19	0.0588098943614
20	0.0593356533148
21	0.0660203028655
22	0.0597111954244
23	0.0701512660709
24	0.0651941102244
25	0.0697006155394
26	0.0649687849586
27	0.0766856987778
28	0.0708272418682
29	0.0601618459559
30	0.0637670502079
31	0.0617391228162
32	0.0619644480819
33	0.0575330511888
34	0.0558806659066
35	0.0479942816053
36	0.0507732932162
37	0.0570072922354
38	0.0534771964053
39	0.0582090269861
40	0.0497217753094
41	0.0528763290299
42	0.0525007869203
43	0.0506981847943
44	0.0520501363888
45	0.0509235100601
46	0.0720289766189
47	0.0535523048272
48	0.0462667879012
49	0.0524256784984
50	0.0508484016381
51	0.0469427636984
52	0.0472431973861
53	0.0503977511066
54	0.0493462331998
55	0.0509235100601
56	0.0569321838135
57	0.053702521671
58	0.0517497027012
59	0.0542282806244
60	0.0571575090792
61	0.0488955826683
62	0.0557304490628
63	0.0515994858573
64	0.0558806659066
65	0.0622648817696
66	0.0623399901915
67	0.0572326175011
68	0.05640642486
69	0.0572326175011
70	0.0563313164381
71	0.0585094606737
72	0.0516745942792
73	0.0532518711395
74	0.0604622796436
75	0.060988038597
76	0.0642928091614
77	0.0547540395778
78	0.0562562080162
79	0.0523505700765
80	0.0528763290299
81	0.0476938479176
82	0.0600116291121
83	0.0552046901094
84	0.0563313164381
85	0.0600116291121
86	0.0636168333641
87	0.0603871712217
88	0.0584343522518
89	0.0617391228162
90	0.0555802322189
91	0.0551295816874
92	0.0567068585477
93	0.0551295816874
94	0.0587347859395
95	0.0567068585477
96	0.0580588101422
97	0.0599365206902
98	0.0579085932984
99	0.0613635807066
100	0.0642928091614
1550
