"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_017847",111.932801422948,-0.320953045469719,0.281339545561384,-1.14080317016682,0.253951841098107,0.553810615282254
"NM_001003803",184.246489944412,-0.242447543235322,0.241363711807683,-1.00449044895573,0.315142272601648,0.615068373458631
"NM_001003800",351.011933092088,0.250939281828842,0.36343911075385,0.690457560575527,0.489906489716629,0.757777073439167
"NM_016649",208.780287606203,-0.506656847334495,0.300320620282182,-1.68705314626228,0.0915931331788237,0.325763657341962
"NM_016647",147.915697368327,0.613448909236959,0.621824097428281,0.986531258235312,0.323872484122906,0.623544752040866
"NM_016640",658.108714901573,-0.234006816218841,0.170461232884163,-1.37278613007487,0.169818843841768,0.45504549012278
"NM_001304467",50.6017966806685,-0.296780445281044,0.444682601819141,-0.667398373732078,0.504517704412288,0.766688906527841
"NM_001080825",173.692656698337,-0.152038163403909,0.800376151787111,-0.18995838777109,0.849341738498826,0.94490887234526
"NM_002223",1174.4393863015,-0.400558473078441,0.223310945620907,-1.79372521111629,0.0728570392501815,0.287641680050448
"NM_001253384",174.783836951013,0.482984366332761,0.438965371339638,1.10027896929269,0.271210592406465,0.56970387134345
"NM_001145313",63.9622240909871,-0.993558216281389,0.318290487077342,-3.12154543293015,0.00179904486086046,0.027618786261154
"NM_018476",267.750110425276,0.103386463002331,0.185645150249179,0.556903656591956,0.577593256181405,0.806233074867938
"NM_003363",641.046396198631,-0.129109522597167,0.169807831615231,-0.760327255633986,0.447058993845573,0.723242460257266
"NM_207118",80.9678508409839,0.0682819173181898,0.214272027455453,0.318669301490534,0.749977295773323,0.898056791731828
"NM_001282730",260.441829116719,0.0947807096027271,0.1949097194942,0.486280057498865,0.6267686166251,0.833921454182919
"NM_004109",62.0304926612457,0.346472431608982,0.305363125871344,1.134624328397,0.256532755269122,0.55614390932803
"NM_004106",231.375396022396,0.096929954464066,0.355169146219876,0.272912091311161,0.7849207917026,0.915152423456379
"NM_007100",276.138429649795,-0.107414872346675,0.188213819551393,-0.570706617626154,0.568198532201984,0.801328670901902
"NM_000485",508.784730971689,0.470749500918576,0.193689410328133,2.43043489120582,0.0150807153335106,0.110771321097403
"NM_007108",1065.09852852508,0.640200192042381,0.21252658045542,3.01232999030288,0.00259250607085547,0.0348694173830364
"NM_001350532",504.592365751142,-0.590741207449934,0.130627017640136,-4.52235087443676,6.11565715401248e-06,0.000503655802253813
"NM_001350531",66.5261712954099,-0.356514384364514,0.300664801734298,-1.18575364428448,0.235719602854615,0.533481966662555
"NM_001350530",538.414041271536,-0.0359855491781561,0.299563065653894,-0.120126788993849,0.904382711500084,0.96833784371066
"NM_014177",134.587174145506,-0.246721110054649,0.352477926402294,-0.699961874415528,0.483951114491286,0.754391866424413
"NM_020992",520.583497775736,0.165319317918525,0.335547285065632,0.492685607294331,0.622234748817393,0.831177649894784
"NM_005802",701.226957881954,-0.01831087298494,0.213950758717495,-0.0855845199834887,0.931796704567107,0.97962011816555
"NM_005258",105.254487765438,0.939665221057581,0.293594500569263,3.20055457181801,0.00137163392464684,0.0231548623448045
"NM_003824",216.614756820596,0.0610931782837847,0.195118747845556,0.313107679084442,0.754198855162737,0.900137180976401
"NM_003825",724.986639193724,-0.186637720740371,0.330284638016496,-0.565081445692456,0.572018368058261,0.803799371604113
"NM_003826",322.444094950195,-0.00724910699013767,0.363371043673005,-0.0199496000475511,0.984083577888502,0.993905676019542
"NM_003827",1818.31424193446,0.180842061798213,0.211905487985679,0.853409052862448,0.393432502959074,0.681403027459603
"NM_003820",60.228652242126,0.674131627142462,0.34349933668218,1.96254127781969,0.0496994997745233,0.232335274277506
"NM_003821",144.524209522269,-0.0709920803088226,0.186363387331406,-0.380933622882583,0.703252502664757,0.875167498020313
"NM_003795",1101.30973013771,-0.182953838668579,0.125151989820675,-1.46185321488476,0.143781437888087,0.416166634044668
"NM_012181",2544.66591601427,0.491513982078879,0.165398948965639,2.97168745722192,0.00296168010034218,0.0384772428039843
"NM_012180",150.371380742703,-0.201913912685929,0.372219731786817,-0.542458917254745,0.587502401600062,0.812450702061927
"NM_001018088",1837.4716550244,-0.559384797268312,0.169555438076755,-3.29912625400482,0.000969862803693936,0.0184987684548722
"NM_001025780",204.989514453963,-0.431973944275325,0.247380630833553,-1.74619145734968,0.0807776887430303,0.305368079452417
"NM_001300829",678.727682684267,0.263276953753278,0.236182918381271,1.11471632054384,0.26497200497629,0.565359154443357
"NM_001688",773.377675176095,-0.459446521727075,0.159535835478242,-2.87989541879282,0.00397807103858288,0.0464301483337647
"NM_014171",147.737249579851,-0.338285478736536,0.338081020746746,-1.00060476033034,0.317017927769498,0.61640820377423
"NM_001867",401.779461722273,0.160202585196186,0.294890913968332,0.543260499417727,0.586950456946856,0.812360574845227
"NM_144643",202.456023795804,-0.529551066860984,0.187304706094976,-2.827217094014,0.00469544837669901,0.0514530394123425
"NM_000159",511.965548205842,0.320927537873529,0.280364423527477,1.14467996272743,0.252341754690018,0.553274987067178
"NM_000158",499.964800990346,-0.552558695753372,0.424545199131137,-1.30153090150171,0.193076794278344,0.485418747840446
"NM_021021",375.910970087422,0.251594980742302,0.56907759021215,0.442110153465205,0.658409497378987,0.852463160436504
"NM_001347869",31.5105870807215,0.234132549177806,0.355798753637068,0.658047693490891,0.51050748504003,0.770528947663205
"NM_001143679",440.219245755211,-0.205884647313655,0.135955321150583,-1.51435519824648,0.129935775733521,0.394417518347843
"NM_001297658",149.120354445913,0.750209515805021,0.241823722421663,3.10229909742642,0.00192023837261,0.0285711766846123
"NM_001286495",144.001498982097,-0.206257815921462,0.359134451339726,-0.574319214299915,0.565751809206629,0.801328670901902
"NM_023009",171.681028778688,1.20927781471255,0.463466138908773,2.60920423994682,0.00907530585330458,0.0790233153945849
"NM_173531",96.1029489881678,-0.808702153987051,0.22656206545383,-3.56945083620741,0.000357730341706967,0.0100073643527676
"NM_001286499",100.851209479706,0.674783090332556,0.30802482621471,2.19067761071374,0.0284751304085276,0.16683700077124
"NM_001297656",1774.67921016753,-0.0288080450957073,0.142955818030874,-0.201517122510436,0.840294242221023,0.940753762222292
"NM_006885",289.685486736158,1.24678350823217,1.31599671933651,0.94740624342951,0.343431810905833,0.641987973090483
"NM_152695",32.6455671140449,-0.1004649724324,0.501831479328812,-0.200196632875182,0.841326800448167,0.94155089732655
"NM_001319119",282.048542800704,0.186763576324265,0.211452288547027,0.883242161187244,0.377105446480211,0.668622373115417
"NM_001193653",243.666199564902,0.346318555007169,0.20213243289885,1.71332502182107,0.0866527615696667,0.317498600811602
"NM_182976",456.298779005805,-0.258253015651597,0.274704044441183,-0.940113627292777,0.347159279512204,0.645459883297498
"NM_003355",1304.55280134069,0.201766663787408,0.785970441971837,0.256710243811736,0.797402463081569,0.920804004850611
"NM_001002030",364.873590369867,-0.17478918808081,0.145096533365363,-1.20464069007547,0.228342041376747,0.52473897667959
"NM_001170704",239.87586872271,-0.0689564576698003,0.254722395179459,-0.270712190897932,0.786612399833445,0.91643363545346
"NM_003358",319.534383341058,-0.621787901623926,0.355630795533832,-1.74840848833288,0.080393319117894,0.304792907442979
"NM_001002034",27.3985225489933,1.01077480193619,0.430641364224845,2.34713821268791,0.0189182356772933,0.128236532914083
"NM_004813",220.357140548918,0.264339524356307,0.246077668209922,1.07421175712217,0.282727784094637,0.583055753204293
"NM_004814",596.986179085598,-0.375741356151382,0.187066348166893,-2.00859940782166,0.0445796341760862,0.21722787412411
"NM_020199",272.297225495629,-0.250717454940884,0.1421031001405,-1.76433487160376,0.0776756162184501,0.298873289604436
"NM_004817",829.459291584788,0.00569648376451864,0.206793077769936,0.0275467816715614,0.978023627610389,0.993428770394594
"NM_004818",711.656041996813,0.0578641357810891,0.215797101948233,0.268141394201715,0.78859048411761,0.91760984366095
"NM_020196",846.722199939887,0.0613226682725092,0.184241232839483,0.332839003123343,0.739255814949821,0.894400976176044
"NM_020195",138.532213642836,0.835147195158515,0.332585031627972,2.51107871893858,0.0120362853621817,0.0942788858769289
"NM_014314",95.3053153195034,-0.224607146046618,0.284807812540139,-0.788627053602905,0.43033001413974,0.711059110007839
"NM_020191",617.232316269361,-0.275339418903001,0.156887240271311,-1.75501473814471,0.0792567868423858,0.302502379434993
