"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001003806",5.37437979178055,-1.06360882188539,2.01942362647021,-0.526689302800965,0.598409365332437,1
"NM_017847",105.820694019964,0.184057703123964,0.378492569805519,0.486291456708222,0.626760535624294,1
"NM_001143986",0.397531613684874,0,6.23027693295798,0,1,1
"NM_001143980",2.95774210466669,0,2.34547593897999,0,1,1
"NM_001003803",189.953210447143,0.430273667699912,0.394325209851874,1.09116449303746,0.275200508623615,1
"NM_001003800",328.241350398423,-0.101822014479605,0.436153234100923,-0.233454681792052,0.815408356026294,1
"NM_016649",200.396537538058,-0.161723104861859,0.358106945389399,-0.451605608168264,0.65155312914437,1
"NM_016647",144.314497075859,0.426221613134584,0.678869640086158,0.627840144803781,0.530108664710488,1
"NM_016644",0.395233570093079,0,8.16084380113997,0,1,1
"NM_017417",0.450604254942155,0,8.16084380113997,0,1,1
"NM_016642",0.166368481954158,0,8.16084380113997,0,1,1
"NM_016640",642.915478831012,0.00883939249185207,0.191859194653188,0.0460722901908896,0.963252631771998,1
"NM_001304464",0.0508759294988151,0,8.16084380113997,0,1,1
"NM_003279",1.87409440302007,0,2.79643796939601,0,1,1
"NM_001304467",49.0270973209722,-0.324951672166712,0.49102745331191,-0.661779030836178,0.508112846721826,1
"NM_001080825",192.279858871842,0.283065743415018,0.90736764687408,0.311963672487322,0.755068131667946,1
"NM_001040",0.0711536036291283,0,8.16084380113997,0,1,1
"NM_002223",1029.1823396831,0.0383262344899382,0.522476494942131,0.073354944884522,0.941523669729495,1
"NM_001143981",2.89477611578855,0,6.78046129777152,0,1,1
"NM_001253384",170.711685064013,-0.00325818117061795,0.484647976567906,-0.00672277885836057,0.994636038947965,1
"NM_001145313",63.0147408242284,0.210462381376651,0.323404828870358,0.650770683022232,0.515194527701299,1
"NM_018476",269.355878848208,-0.281973272136718,0.241945348645819,-1.16544200463012,0.243840122886493,1
"NM_003363",612.909889320662,-0.123737008636306,0.18595797011401,-0.665403093830523,0.505792706642992,1
"NM_207118",78.1217838228045,-0.00877837008223789,0.278333397597941,-0.0315390469056051,0.974839652695098,1
"NM_205852",1.54242501254623,0,4.06870677757302,0,1,1
"NM_001282735",39.3777250170923,-0.0684213903065843,1.03058118523708,-0.0663910726168017,0.947066477542616,1
"NM_001007531",7.41396138414031,0.0719572105170305,0.944311402628712,0.0762007218346837,0.939259408419875,1
"NM_001282730",254.143296420407,-0.0565472684562594,0.228867599402896,-0.247074153806779,0.804850836006527,1
"NM_004108",0.197931024006093,0,8.16084380113997,0,1,1
"NM_004109",56.2533201355213,-0.486955451819694,0.613418581203438,-0.793838769709842,0.427289299238813,1
"NM_004106",196.209415534677,0.163691078854567,0.571579547440561,0.286383723118766,0.774584239944427,1
"NM_001291976",0.0470245695183078,1.18910652565381,8.15103360568543,0.145884139751847,0.884012852277058,1
"NM_130759",0.190712889714474,0,8.16084380113997,0,1,1
"NM_181776",0.0340285946896825,0,8.16084380113997,0,1,1
