"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001003806",5.37437979178055,0.16220588440249,1.60443557164607,0.101098409477468,0.919472340631477,1
"NM_017847",105.820694019964,-0.691525395064939,0.33116181902317,-2.08817972163801,0.036781625820303,0.605087893617607
"NM_001143986",0.397531613684874,-2.23693955099983,6.14619873634538,-0.363954965818425,0.715891638442889,1
"NM_001143980",2.95774210466669,-0.799648407342961,1.70282704684153,-0.469600485161532,0.638640477993622,1
"NM_001003803",189.953210447143,-0.155959337416596,0.391481356749479,-0.398382540388505,0.690348225882635,1
"NM_001003800",328.241350398423,0.0445715129650738,0.421178446859457,0.105825721371604,0.915720628674255,1
"NM_016649",200.396537538058,-0.646348081733281,0.327034638267351,-1.97639028439823,0.0481105910812305,0.680633602904759
"NM_016647",144.314497075859,0.720003111404108,0.662614492423009,1.08660936281554,0.277209485460446,1
"NM_016644",0.395233570093079,0,8.16084380113997,0,1,1
"NM_017417",0.450604254942155,1.56927126641949,8.15290897966686,0.192479919784854,0.847366295515603,1
"NM_016642",0.166368481954158,0,8.16084380113997,0,1,1
"NM_016640",642.915478831012,0.0831439143670709,0.18081764618709,0.459821904113511,0.645644059505564,1
"NM_001304464",0.0508759294988151,0,8.16084380113997,0,1,1
"NM_003279",1.87409440302007,-0.845992260356714,2.57437330811404,-0.328620661848176,0.742442428799838,1
"NM_001304467",49.0270973209722,-0.00886560999887103,0.416801343797777,-0.0212705888087838,0.983029805259949,1
"NM_001080825",192.279858871842,0.0435526848407444,0.911160341985427,0.0477991444906861,0.961876318376228,1
"NM_001040",0.0711536036291283,0,8.16084380113997,0,1,1
"NM_002223",1029.1823396831,-0.565394328168258,0.505899052113017,-1.11760305896353,0.263736561746154,1
"NM_001143981",2.89477611578855,0,6.78046129777152,0,1,1
"NM_001253384",170.711685064013,0.417102416418804,0.463067999138773,0.900736861960971,0.367728244529808,1
"NM_001145313",63.0147408242284,-0.410268399421626,0.248030225658192,-1.65410646356873,0.098105883047435,0.917184381168744
"NM_018476",269.355878848208,-0.364644137929802,0.250665439834296,-1.45470447849074,0.145751092221051,1
"NM_003363",612.909889320662,-0.409888991164427,0.177378920587601,-2.31081004330499,0.0208433495247808,0.477404878701684
"NM_207118",78.1217838228045,0.031826740097471,0.19965048289562,0.159412287092291,0.873344058998376,1
"NM_205852",1.54242501254623,-1.23712259391165,4.06867102063608,-0.304060610365652,0.761081715287021,1
"NM_001282735",39.3777250170923,-0.974891150081313,0.88584029759345,-1.10052698294465,0.271102579676973,1
"NM_001007531",7.41396138414031,0.263749228061921,0.78141133384326,0.337529309646313,0.735717921209713,1
"NM_001282730",254.143296420407,-0.129898821972676,0.215421212678177,-0.60299921422657,0.546509211945539,1
"NM_004108",0.197931024006093,0,8.16084380113997,0,1,1
"NM_004109",56.2533201355213,-0.0288223745970444,0.500736401876232,-0.0575599746474363,0.954099132388782,1
"NM_004106",196.209415534677,0.416848806554433,0.548089761730204,0.760548427758492,0.446926833353478,1
"NM_001291976",0.0470245695183078,0,8.16084380113997,0,1,1
"NM_130759",0.190712889714474,0,8.16084380113997,0,1,1
"NM_181776",0.0340285946896825,1.89077050517685,8.14158551791759,0.232236153635645,0.816354598711853,1
"NM_001462",41.4777247045002,-0.08124754128451,0.609968499056894,-0.133199569174689,0.89403555156023,1
"NM_001463",0.040973557060414,0,8.16084380113997,0,1,1
"NM_004101",16.0111900445875,0.431561042250071,0.945555626741412,0.456409998571235,0.648095177137745,1
"NM_000331",0.138519028643011,1.52753173854976,8.08481873873545,0.188938279003232,0.85014119154838,1
"NM_007101",9.25480924273667,-0.894865557339287,1.65199500040667,-0.541687812081149,0.588033587279923,1
"NM_007100",268.882435220492,0.283793786657483,0.191970242128419,1.47832176232626,0.139321675435794,1
"NM_000334",1.91584995359775,-1.43084139163782,2.14273332305944,-0.667764567918714,0.504283887147297,1
