"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001350073",75.0870689144576,-0.635772194392741,0.410026498946711,-1.5505636733868,0.121006283336112,0.213891388150452
"NM_001005291",57.4080462756424,0.264634387415518,0.435440008790538,0.607740175622716,0.543359812565659,0.664547704316184
"NM_032846",19.5255116766939,1.27434024519047,0.529892478716615,2.40490344055625,0.0161767394462293,0.0401113404679291
"NM_018210",25.3711187611737,1.12748560743466,0.461078542615717,2.445322224362,0.0144722777266594,0.0364746314954874
"NM_004537",370.705645150056,-0.196788869491623,0.261685729784054,-0.752004588305275,0.452048299519373,0.582410338298175
"NM_001135642",179.677994095122,1.75720229836321,0.29738227834048,5.90890051743885,3.44398596375581e-09,3.48309349667758e-08
"NM_003772",29.1087804272618,-0.995650474401682,0.470338119167996,-2.11688237424374,0.0342698319218622,0.0758165111668762
"NM_001206427",200.306144937143,-0.138723995160404,0.365802208012437,-0.379232252080029,0.704515403474771,0.793783729440458
"NM_001136050",29.4058738972818,-0.0030464026047833,0.435283256931945,-0.00699866708923196,0.994415917169317,0.997446747677738
"NM_001731",286.129377060879,-0.769969863840804,0.344885527162975,-2.23253747460662,0.0255794613121171,0.0593237233790469
"NM_001283009",67.5363852552731,0.429371677368664,0.350830197357053,1.22387320305748,0.221000063850614,0.341551240936796
"NM_053042",83.4250837208855,-0.779806664990576,0.432879742164913,-1.80143949700814,0.0716336354907527,0.139873032241845
"NM_001286076",384.018424528841,-0.181498503933655,0.313616676854474,-0.578727208495596,0.562773253993059,0.68027726619825
"NM_006594",45.5364841063855,1.39348990679073,0.492883792887448,2.82721795055846,0.00469543581646974,0.0138136369624645
"NM_001170569",33.3059370088696,0.221760670214335,0.440808743252935,0.503076841393522,0.614910248163842,0.724457945457806
"NM_031438",18.7670160659926,-0.546462754347035,0.609919202133239,-0.895959255645239,0.370274524596614,0.502211791499288
"NM_021133",57.4885424209943,-0.78212964139449,0.332366653334967,-2.35321333697771,0.0186119524527713,0.0451362325183149
"NM_021141",239.917402509776,-0.128097834550618,0.306857233527143,-0.417450920345623,0.676348616159298,0.772610065873323
"NM_006811",481.420661968717,0.366418411479068,0.283729069786519,1.29143767945514,0.196551952098213,0.311094876803959
"NM_001127266",41.9564641234153,-0.178057149625307,0.414539966081975,-0.429529512698653,0.667537921060968,0.766988015001803
"NM_018489",48.6771067176482,0.0299244737444853,0.365481388813198,0.0818768743373142,0.934744624287978,0.959171040944808
"NM_001244666",48.5689692542346,-0.102963841253213,0.383993722012929,-0.268139387054214,0.788592029039841,0.857526012585317
"NM_001102420",894.597395872059,1.81115018920833,0.225870823337109,8.01852210236652,1.07025027566408e-15,2.24711863962626e-14
"NM_001038707",369.849173137497,-1.60659219106727,0.319543388938554,-5.02777477701536,4.96204175575578e-07,3.62439081683643e-06
"NM_001184819",105.687805145265,-0.172907839327778,0.285263381346007,-0.606134017313816,0.544425763656849,0.665262019675398
"NM_031905",101.342539150324,0.488685894763825,0.276497785591745,1.76741341243644,0.0771590183527488,0.148664375207215
"NM_001331039",68.0373333165223,0.054754343178635,0.370938812221469,0.1476101755185,0.882650424175746,0.925735164729054
"NM_001289108",300.531527344298,0.764915517435048,0.244730915779833,3.12553693920383,0.00177480778210456,0.00585103795389934
"NM_001025579",181.55765553034,1.37374698728607,0.225551508191273,6.09061317435793,1.12479034676696e-09,1.20671369469222e-08
"NM_001145777",404.407629299615,-0.239882090155413,0.309399603766624,-0.775314794314839,0.438153669456845,0.568888916703667
"NM_001034996",54.1515622129612,-0.458966900184721,0.483475764613388,-0.949306943134439,0.342464523290944,0.475626030586668
"NM_001354199",45.4946429179791,-1.10000814884016,0.506429634375742,-2.17208487452772,0.0298492616335335,0.0675800011235638
"NM_001135147",320.584940304004,0.7346438932697,0.289767149192859,2.53529047483829,0.0112354118375665,0.0293065395215127
"NM_002199",141.902492995772,-0.00919282030053308,0.313751331313812,-0.0292997013336606,0.976625565102498,0.9869737034574
"NM_001322828",19.4821491891385,-0.234056415755718,0.557657994259968,-0.419713190100178,0.67469498821474,0.771998699735142
"NM_005171",123.167748184814,0.297382250459468,0.247072714693011,1.20362238634471,0.228735562914052,0.350952425232396
"NM_032627",79.0650695022604,0.56423361361372,0.453182026241208,1.24504852563019,0.213113913536592,0.331590597506076
"NM_001289125",105.810299672928,-1.99944949765673,0.340812437491017,-5.86671517147736,4.44513301771916e-09,4.40682666496323e-08
"NM_001099402",193.256825957873,0.308256695506912,0.24166366721963,1.27556077855411,0.202110826214083,0.317964667337369
"NM_015939",28.1296915094173,-1.20889567472084,0.636266734378174,-1.89998252211362,0.0574354133215989,0.116488390277643
"NM_001330513",77.5872037874813,-0.586984206299813,0.326143491105601,-1.79977286779504,0.0718965098049491,0.140169183721053
"NM_016577",187.615592132905,4.04204586504323,0.354525935424387,11.4012698681824,4.12064233998618e-30,2.95508922096152e-28
"NM_021211",106.513360518836,-0.275811705001973,0.319365738985982,-0.863623336296819,0.387794840322201,0.519758035985241
"NM_015950",14.6975954912002,1.54750994182015,0.602643786117986,2.56786841160123,0.0102325991361457,0.0270615002058412
"NM_001265589",81.8333798006452,-0.35697031993614,0.363782899896055,-0.981272951637194,0.326458157504729,0.458119935385289
"NM_014051",56.3969093480162,-2.57691930093217,0.466489805453601,-5.52406348607436,3.31247680768031e-08,2.89422419810295e-07
"NM_032378",35.1668819334753,0.192052193419812,0.475062388700906,0.404267308858093,0.686016162385481,0.779461162282434
"NM_002305",343.896173214426,-4.90087079146869,0.434204204182763,-11.2870182836964,1.52109599939495e-29,1.02432830593402e-27
"NM_004356",113.978473615897,-1.8654807877984,0.391733746513163,-4.76211407468238,1.91575329711011e-06,1.248971630064e-05
"NM_014895",19.8200009271404,0.582106849885644,0.486595162123027,1.19628573236507,0.231585074594043,0.354143667102827
"NM_006963",94.9000253283914,-1.63671120647083,0.415498260268999,-3.93915297120909,8.17697840216188e-05,0.000381362117708935
"NM_032142",35.5184787876246,1.75756405330033,0.486328526800574,3.61394398322237,0.000301574244439231,0.00122809216651433
"NM_018129",34.7770396309703,1.58922786282102,0.502071137287097,3.16534400166536,0.00154899697978948,0.00521558617219362
"NM_000292",45.9036716640896,-0.72584968445904,0.420589921237104,-1.72578953467087,0.0843852832690229,0.16023917957756
"NM_016027",39.7682567858398,0.407104611352984,0.387137510867818,1.05157624855418,0.292994009650676,0.423135823383329
"NM_032927",65.5916519415296,0.243916647112196,0.352550587040242,0.691862830693157,0.4890234746935,0.616053474701553
"NM_003146",444.050942987438,0.208058526835224,0.227621744394496,0.914053828155511,0.360688562083971,0.49312261446588
"NM_001350065",19.209917364263,-0.147546422090418,0.607117048995512,-0.243027966904466,0.80798373235334,0.870742812266811
"NM_182491",69.0187111939591,0.684145452020759,0.327253242809719,2.09056890054579,0.0365667259984765,0.0800679410708564
"NM_002074",619.22960494314,-0.703196608327972,0.163600042937468,-4.29826664896875,1.72139000105959e-05,9.35582242701876e-05
"NM_004048",601.40333209268,-2.0288987666933,0.291002458471558,-6.97210180748905,3.12240453220423e-12,4.49008276740411e-11
"NM_013234",311.384169673,0.677404627055499,0.338458363202034,2.00144153817567,0.0453448280458697,0.0961944450515914
"NM_001282748",118.347327231578,-0.587667182234357,0.353029920985152,-1.66463845499111,0.0959849084484392,0.17726711185695
"NM_004824",108.824563480792,2.06134235947794,0.326854449143614,6.30660639584019,2.85219936238672e-10,3.28121768314573e-09
"NM_031490",40.7746352474138,-0.0978055600450669,0.400156096805761,-0.244418517737948,0.806906701533791,0.869771995414566
"NM_003931",81.927231939701,0.540928714086961,0.325288735828489,1.66291867656976,0.0963287153076764,0.17784258305884
"NM_014264",101.498749247882,1.15224686242098,0.32752860605934,3.51800374411334,0.00043480622782229,0.00170646765460887
"NM_004577",75.5392566980998,-2.22629949383367,0.51684843614019,-4.30745134968313,1.65146403713603e-05,9.02909347828235e-05
"NM_148842",117.023583618933,-0.359123190339692,0.318398515876028,-1.12790472452931,0.259360158385922,0.3862423933676
"NM_001288565",33.0115247127501,0.547692597349275,0.567154522408787,0.965684968927243,0.334201843125299,0.466615063903389
"NM_207123",45.8615199685918,1.07910910179608,0.395778910784987,2.72654523116398,0.00640011801524954,0.0181797590947572
"NM_017780",30.5293610366983,-1.19573412569236,0.5157996770156,-2.31821418076653,0.0204376837196523,0.0490255818852824
"NM_001242844",59.4231782730704,-1.07689709251091,0.41222192253375,-2.61242072205108,0.00899035407544061,0.0241228062218576
"NM_014819",248.690002922964,-0.872869870673524,0.285488397977397,-3.05746179829918,0.00223220091864339,0.00715807983318745
"NM_001144927",36.8349973468756,0.687686887867487,0.365202502582037,1.8830289579218,0.0596964436897308,0.119957700893266
"NM_014278",54.7288143465965,-0.079537260492078,0.414649657652269,-0.191817981817265,0.847884785062465,0.8998692644849
"NM_001184889",283.530791311045,0.0672716449915774,0.21556085297581,0.312077281486386,0.754981791668985,0.831737065542315
"NM_002168",160.474017130529,0.983830419573095,0.385278808982915,2.55355445623982,0.0106629603140427,0.0280118300923615
"NM_174983",41.3510857966914,-0.776607417295796,0.596720814044258,-1.30145856993384,0.193101536843131,0.306586166316207
"NM_001319086",16.9042431962736,-1.0666688448164,0.646524813072192,-1.64984981743817,0.09897365669004,0.182238256833078
"NM_021156",61.4133512898526,-0.120972256247606,0.385847195380761,-0.313523741252618,0.753882786345622,0.830991880125472
"NM_032656",26.5697431396205,-0.0915779944584751,0.756843905393002,-0.12099984396508,0.90369115878478,0.939651350617751
"NM_001352289",219.047282198111,-0.289832415992521,0.295564400891012,-0.980606646533846,0.326786755426377,0.458182755439734
"NM_030934",95.7752687450841,0.870831154658383,0.26330829671846,3.30726819288005,0.000942106479971414,0.00337374317924912
"NM_001198844",12.8365581563903,-0.383182639387112,0.653802496450634,-0.586083169561658,0.55781962583498,0.676538540272515
"NM_005194",516.53181323945,1.24497344983413,0.433865137337999,2.86949409549871,0.0041112900844128,0.0123989862622215
"NM_001351100",112.533502569237,0.0813109256168905,0.262405784687151,0.309867123218461,0.756662004945388,0.832825910167118
"NM_005626",51.6403876726451,0.647337505536771,0.418003514515323,1.54864129859617,0.121467972334932,0.21457010340163
"NM_030821",69.3871689513638,0.0137413909624727,0.52424862536013,0.0262115917863078,0.979088570151472,0.987795878559178
"NM_194283",50.1108052282005,0.302104325861843,0.483898249419727,0.624313739973467,0.532421562178526,0.653630917374349
"NM_000137",30.7701910184795,1.14216782609455,0.586348390498068,1.94793376191302,0.0514228893760476,0.106415661126863
"NM_006401",1046.71974490417,2.25541405047966,0.261137043725969,8.63689815239863,5.77598338069324e-18,1.55585269405795e-16
"NM_001195014",104.509117969361,-3.20794036837603,0.495815148499478,-6.47003299129615,9.79815222821851e-11,1.19967619965017e-09
"NM_024814",82.040417152434,1.36205792750025,0.344346266102141,3.95548917349442,7.6378207252007e-05,0.00035803095114226
"NM_014462",203.570881305698,0.334935367358722,0.262299311699684,1.27692049662029,0.201630317066316,0.317480071525577
"NM_004779",209.331597079446,-0.00297820431154514,0.322466584862301,-0.00923569898821265,0.992631083128377,0.99660160746089
"NM_001349660",174.430217785023,-0.267546371696329,0.405203671330859,-0.660276277402903,0.509076550671406,0.633849089697295
"NM_024589",54.8066921473162,1.9769878178595,0.490192837301799,4.0330818147845,5.50501026650424e-05,0.00026674883454076
"NM_170711",143.181061704169,0.205049960943562,0.312645808490234,0.655853862022805,0.51191815665712,0.636095080805584
"NM_003169",66.1575311790442,-0.251460585010336,0.347754055374214,-0.723098929039786,0.469619107215953,0.597382333574406
"NM_001321685",28.7986710324946,-0.0131318652572344,0.413575302964824,-0.0317520537689149,0.974669782886421,0.98573746173971
"NM_018348",131.467649110341,-0.0473365618102177,0.245637727489066,-0.19270884116254,0.847186998997096,0.899474448848676
"NM_014606",60.8740272697565,-0.655926992244814,0.341295213064887,-1.92187574608645,0.0546213943347493,0.11187660961294
"NM_000118",254.62346668907,-0.27857813970038,0.306285022100006,-0.909538892206819,0.363065738024051,0.49539140236442
"NM_001330989",39.7475940717833,0.0320279242355857,0.53495864689398,0.0598699066209002,0.952259247923478,0.97107582032012
"NM_001319050",83.0665610637811,-0.131590759993859,0.31283574748621,-0.42063850135816,0.674019074840418,0.771746345214783
"NM_024548",12.5303888177697,0.468201459869717,0.61594035336313,0.760140908633871,0.447170361980497,0.577203071261409
"NM_001281293",28.184612243397,-0.522055231476111,0.44006215665848,-1.18632157657052,0.235495328916422,0.358930501318378
"NM_198949",33.4986278885601,1.06851598029079,0.406401956277315,2.62920973628795,0.00855835589555459,0.0231436049242176
"NM_001258446",33.1784124840648,-0.626809345645032,0.451250966993522,-1.38904820486297,0.16481809221945,0.271193535529143
"NM_022373",156.450522354657,0.229708317460145,0.315149929190837,0.728885829198605,0.466071503769687,0.5947878076765
"NM_000395",989.51169740682,-5.20883558979438,0.324432435396683,-16.0552245136204,5.254843056507e-58,1.45086216790158e-55
"NM_001286072",68.4657988295763,-0.341822669615948,0.307097115742657,-1.11307678285846,0.265675454055808,0.393301520693205
"NM_003400",738.775642413225,-0.122280669021493,0.171198689608725,-0.714261711354018,0.475065363533347,0.603059985616355
"NM_001322015",69.7363186280377,-0.768516366072559,0.353918716036795,-2.17144878541168,0.0298972645515576,0.0676609405138118
"NM_001286470",79.6752722618337,-2.34149379087987,0.388530924176802,-6.02653133940599,1.67515842073431e-09,1.75526087273148e-08
"NM_014239",35.4103731075294,-0.0109721199212951,0.433533398079639,-0.02530859207133,0.979808820645598,0.987866098399491
"NM_006858",42.695428055811,1.4316633603335,0.368111688065423,3.88920919044292,0.000100571401678057,0.000457459044535611
