,Genes,TE0,TE1,TE2
50,NM_020771,-0.4086701972116621,-0.43167415627136896,-0.619807085026147
51,NM_001282853,-0.7114460113771429,-0.540219308565005,-0.8562585583787571
52,NM_001330640,-0.35279573147434795,-0.213971665112625,-0.498946231527458
53,NM_020205,-0.24348680360084501,-0.25801679307994896,-0.5987200206723822
54,NM_001305163,-1.30092074386106,-2.17535990625937,-2.7213690577072502
55,NM_001350130,-0.31839687305373,-0.582412321814672,-0.582652080252629
56,NM_001178007,-0.546283937563771,-0.664450970320104,-0.6520247271710731
57,NM_001271610,-0.893437000485927,-1.1252734352151699,-1.7230630337733897
58,NM_138802,-1.8945034408648997,-1.8736414449264198,-2.0895657987956597
59,NM_138376,-0.5998154605802409,-0.610709141612934,-1.06556058179422
60,NM_001098638,-0.495788438781849,-0.442656252757829,-0.959360800059994
61,NM_031288,-1.2963836647938602,-1.35719022411936,-1.2939369154353502
62,NM_005035,-1.5932628880215098,-1.8907580283233898,-2.10065403482749
63,NM_001350529,-1.7684375401391599,-2.32655619711838,-2.65087967788372
64,NM_031217,-1.1209817666546,-1.50718169967011,-2.02004646788894
65,NM_032233,-0.7985797413901301,-1.17597251311309,-1.23996044976125
66,NM_001320598,-0.858882674613851,-0.693722672295517,-1.3065270448394
67,NM_001349637,-0.5142318727957179,-0.47296977388988204,-0.553031635186923
68,NM_001304793,-1.55399371633946,-1.0204449192403902,-1.9730080090647
69,NM_012089,-0.901573286400003,-0.7525667003243659,-1.12572259512852
70,NM_017934,-1.4500309401576599,-2.42056596171955,-3.19161577581883
71,NM_022047,-0.6494840137486011,-0.48108669069871396,-1.07166614103029
72,NM_001321814,-0.45669919869498105,-0.8466953872851579,-0.83509604474485
73,NM_001185118,-2.2029718012906097,-1.99982046815936,-2.11057274330778
74,NM_001025205,-0.34972999058836496,-0.5094595623561939,-0.47776459071130106
75,NM_001353657,-1.41813884562692,-1.28631657945942,-1.22887937210207
76,NM_173690,-1.6806731519430802,-1.8793843361323703,-2.25130706509844
77,NM_018119,-0.539508558116182,-0.5662259290348299,-0.885324628333887
78,NM_025115,-0.517839680740318,-0.6218048739240379,-0.896104309063275
79,NM_001142725,-1.33341142273565,-1.77505105841144,-1.92611910985293
80,NM_001080449,-2.30506008906729,-2.4724504566765897,-2.60811033053754
81,NM_001345867,-1.33967360897807,-1.4824556745900601,-1.22253013208271
82,NM_001018113,-0.8716499783301022,-0.69164344953677,-0.8676944631794951
83,NM_001271977,-0.6389430565402691,-1.005117440763,-0.799189835151095
84,NM_001286569,-0.513803044083761,-1.02135595638074,-1.05628541476679
85,NM_019005,-1.4965411999243199,-1.5375924810355401,-1.42411901542261
86,NM_001281521,-1.06036910979364,-0.727561118227842,-1.2794608932405802
87,NM_001242841,-0.16212349293812198,-0.209020372473865,-0.615880967132035
88,NM_033224,-0.9859278962498309,-0.849732713200899,-1.05208128413329
89,NM_144589,-1.45894933414529,-1.16635225399629,-1.5473061835345603
90,NM_001281435,-1.26359067030792,-1.1756622823598,-1.36420130448833
91,NM_001317895,-2.55019812773133,-3.0365149436169303,-2.9755462499057597
92,NM_182760,-1.6246433341405202,-1.6883850944106698,-1.8707497001424798
93,NM_001172668,-1.52115610183047,-1.5089622190032699,-1.76191076206127
94,NM_001252127,-0.36660663831855106,-0.595364037184286,-0.381214371715323
95,NM_020307,-2.6729291082356403,-2.8070374152763597,-2.62289904338979
96,NM_001098479,-0.513468456986479,-0.829836087078308,-0.929502807137768
97,NM_022051,-1.11247792473843,-1.3171826208118702,-1.81705400356383
98,NM_138689,-0.26250558643802696,-0.0797528743420943,-0.40565405668218896
99,NM_001105573,-0.303227338261642,-0.15982625403182,-0.7248064400496741
100,NM_001080501,-0.272506067718837,-0.312157065217867,-0.8935916470190292
101,NM_018216,-0.516869217178727,-1.02409516917509,-1.08752373342202
102,NM_014569,-2.02634185933873,-1.86278041065602,-2.11722059789314
103,NM_001346591,-0.630819215708277,-0.39474959330669,-0.851606673798708
104,NM_001105564,-1.2282901101632702,-1.3515818582117798,-0.9462009518193171
105,NM_014417,-1.0245545619310101,-1.50233111236446,-2.24819455637337
106,NM_004153,-1.3414192537834901,-0.966458028416609,-1.21971993982073
107,NM_001317012,-0.24907836830653002,-0.514659851930527,-1.15422638907799
108,NM_198566,-0.500849729083065,-0.541689543434036,-1.51631317222767
109,NM_001114120,-0.9090367665276329,-0.46363566239000703,-1.05015951663872
110,NM_024063,-1.3559486977218203,-1.32563913927578,-1.74533825460392
111,NM_022903,-0.71803038510899,-0.6207165355784079,-1.1823428116248798
112,NM_021145,-0.315948293943557,-0.463839344834688,-1.1951124177525
113,NM_021633,-0.8537115608699781,-0.8734548526698509,-1.5618701488407498
114,NM_173546,-1.33205267280748,-1.03034979650188,-1.23493319722537
115,NM_018451,-1.07462294267539,-1.0719641155583801,-0.973059522727137
116,NM_020135,-0.9745360087356929,-0.8026945792609179,-1.08916586501399
117,NM_001271023,-1.15146036198506,-0.8743983280467691,-1.29338002629595
118,NM_181353,-0.8604376239162691,-0.82165340525743,-0.9854724650140708
119,NM_014956,-1.5211578207390202,-2.2649032528738,-2.26612665559467
120,NM_013326,-1.93206960641743,-2.43966783579291,-1.64035076098729
121,NM_005741,-0.5096836683127051,-0.571365976875122,-0.852913496421312
122,NM_014484,-0.623745002881038,-0.5200451089489919,-0.7642678261676751
123,NM_015428,-1.2370748287012598,-1.06568557400189,-1.4528334085226298
124,NM_001331037,-0.149389439685323,-0.25734606896351103,-0.5395438863494311
125,NM_032725,-0.8972968242564291,-0.570690843677579,-0.9405031330324342
126,NM_198467,-0.238718650012458,-0.9863412775729891,-0.954146690642636
127,NM_144643,-0.211118616139814,-0.32830123631402897,-0.321416808566818
128,NM_022662,-1.44315955057465,-1.22169892753874,-1.48509607929006
129,NM_000593,-0.8305893198865458,-1.4555468075750402,-2.1503880536653
130,NM_004366,-0.208943562575855,-0.4445752065536379,-0.539369137210141
131,NM_001002836,-2.4765050899572003,-2.96732920959696,-3.2056420538962502
132,NM_001301838,-0.5671196225415439,-0.7949143898716741,-0.674172276167442
133,NM_024562,-0.458426228185534,-1.2228605949398001,-1.0364579536557699
134,NM_001272044,-1.12403466117106,-1.5995515983095,-1.0519739081735402
135,NM_004793,-0.169146382611506,-0.232977993646929,-0.314624721146829
136,NM_003527,-1.12887262270335,-1.00217140615739,-1.3679173760652
137,NM_170589,-2.03719424922478,-2.2547047785262997,-2.4451645784935496
138,NM_001113407,-0.9663975407054479,-0.6872423021874698,-0.920529453593958
139,NM_001145427,-1.5575584326519998,-1.15754032058047,-1.98979224800131
140,NM_001199196,-0.166532704676495,-0.575065409406074,-1.01132821794188
141,NM_001136501,-0.648199435245859,-0.655122230907296,-0.8244259354249319
142,NM_015626,-0.46226386783911494,-0.722344207979505,-1.61174028364008
143,NM_001350134,-0.7434360534404041,-0.8020527900720491,-0.693815055989504
144,NM_152355,-0.265628422480098,-0.12716668305343598,-0.492072736913409
145,NM_016498,-0.0724880217349631,-0.638184839350814,-1.09398915175846
146,NM_021727,-0.6590644586346579,-0.45065077283636895,-0.771375294882029
147,NM_020325,-2.04378095778306,-2.79662009184527,-2.06823025671775
148,NM_002082,-1.8863157901539698,-1.80930913272677,-1.52410962907557
149,NM_018490,-0.291136418477646,-0.867175809375869,-0.718330517015485
150,NM_001297658,-2.14342657973454,-2.44259702797817,-2.8216044574251002
151,NM_018383,-0.307366015862109,-1.03800610882237,-1.49102533039997
152,NM_017673,-0.34601502618606106,-0.690501597878919,-0.660992912948001
153,NM_020824,-1.1557970919023202,-1.3401284720153201,-1.9110338483348999
154,NM_014939,-0.26900484466883,-0.954925200475434,-0.877123592537766
155,NM_001291712,-0.41165225956663104,-0.18945714136945396,-0.59288833009124
156,NM_015299,-0.34665872830348404,-0.130954904467446,-0.586461147056862
157,NM_024753,-0.39396288743556,-0.43945783959738793,-0.855482302168331
158,NM_178509,-0.5858361183377121,-0.7387625936784731,-0.538503213041402
159,NM_020937,-0.7544853119109641,-1.1472110238485,-0.8738456944732399
160,NM_001162407,-2.44784922276707,-3.0799893557004796,-3.10278591946455
161,NM_016373,-0.477162956501896,-1.1472541990140401,-1.78497341385484
162,NM_022078,-1.32875356503137,-1.23942971843175,-1.1294046106232098
163,NM_014371,-0.23223558851814102,-0.332412874795243,-0.63979128928271
164,NM_001099678,-0.0351322070291405,-0.123286389704627,-0.26150840474689996
165,NM_001345922,-0.617453039448631,-1.04638920613014,-1.11018590246107
166,NM_001330253,-2.3979817465172,-3.4878748834648596,-3.0623275654135496
167,NM_175710,-1.13349701009298,-0.9146108082201031,-1.04764953201589
168,NM_032178,-0.8840731172818409,-0.584491633354539,-1.08583911386033
169,NM_053023,-1.00546757387225,-1.03457605836702,-1.5134269478317999
170,NM_021184,-1.2166341218659098,-1.77940124833363,-1.72170259628612
171,NM_001177515,-0.9276257802434109,-0.503011545668628,-1.1675932467658101
172,NM_001013699,-1.23928273091373,-1.29206490656033,-1.18113028230052
173,NM_138783,-2.33316737257576,-2.69814087837037,-2.9128962111774
174,NM_024855,-1.17397227199506,-1.56434550530725,-1.90657970201388
175,NM_012192,-0.500127498601407,-0.43889135375594707,-0.502228120898771
176,NM_173562,-1.09744585547489,-0.83854638735576,-1.12692851260607
177,NM_006537,-0.779797655230762,-1.09648919755975,-0.8897344665825759
178,NM_001321307,-0.4184141546868321,-1.0342190706434,-1.51571192686303
179,NM_014708,-1.78281473404935,-1.9528976701013898,-2.43599241894188
180,NM_003526,-1.8227052782735198,-2.19865891861056,-1.5952321011383102
181,NM_001322845,-0.9871175013435709,-0.9230171190456801,-1.14379203999138
182,NM_005433,-2.08505288025217,-2.10580923374832,-2.48654672072453
183,NM_000287,-1.47381508338807,-1.9096197267021298,-1.79004803429855
184,NM_001350532,-0.7703952378618539,-0.48993335806673793,-0.7909548678510592
185,NM_022045,-0.5128607957634129,-0.426770507263141,-0.44495246356466706
186,NM_015050,-0.142723707839312,-0.0330772197506023,-0.165650563869447
187,NM_024419,-0.6812863025615071,-0.9973055205110779,-1.22736502572221
188,NM_176880,-0.892262251450448,-1.27761134061738,-1.11791557125012
189,NM_030816,-1.72089821662901,-2.0318399612144598,-2.71667439596494
190,NM_007275,-0.634840740469995,-1.02410320198508,-0.805472994570056
191,NM_032627,-1.08519277546634,-1.4053467386438603,-1.4085222485116597
192,NM_017661,-1.0902315030087801,-1.3952755239955101,-1.38585834622704
193,NM_001281444,-0.799869568204605,-1.06108756141099,-1.15355602930932
194,NM_207340,-0.408885349147665,-0.7306961323748471,-0.6395636210828891
195,NM_012405,-0.6811131698697249,-1.78244324420084,-1.5106270224346
196,NM_024516,-2.18275455304569,-2.41029815152135,-2.1906543220174397
197,NM_015473,-0.858275756695237,-1.09375352709428,-1.2948861745749198
198,NM_001330213,-0.660453022686816,-0.41998598780824603,-0.702976970856777
199,NM_016631,-0.215651388607767,-0.61076100781828,-0.651242652720669
200,NM_001242784,-1.46212759410856,-2.23110435283936,-2.87394908053448
201,NM_001161334,-0.944325432527104,-0.738381183755378,-1.20106852758969
202,NM_024029,-0.531880767328963,-0.396532121647633,-0.8102292863263969
203,NM_016494,-0.40831285912890597,-0.407821725198954,-0.789110037442004
204,NM_001306076,-1.32572693271858,-2.8100383514357903,-2.42431021157345
205,NM_001289166,-2.35214169783616,-2.9198540027613302,-2.31740977603387
206,NM_006502,-0.34116482813085697,-0.635159061134205,-0.43489457927461794
207,NM_001010844,-1.31007061600307,-1.68935253279158,-1.71414592685487
208,NM_000922,-1.2019701987241798,-0.699775605456777,-1.29586713234151
209,NM_033656,-1.3557187021454498,-1.0112853942139999,-1.42093286469586
210,NM_016111,-1.13866013767768,-0.9131630023791311,-1.4591494575582702
211,NM_203437,-0.515922170339893,-0.551788401487616,-0.698327518187138
212,NM_145232,-0.7818525786573599,-1.48646274558953,-0.9329513741128079
213,NM_018348,-0.50577102354582,-0.6312184510249019,-0.610781815446775
214,NM_001321039,-1.00943840069955,-0.9554168804144331,-1.76506926581707
215,NM_003640,-0.38321815271396503,-0.5464100612885601,-0.5653626689241221
216,NM_002360,-0.568524955674443,-1.0668927360812401,-0.356039327292778
217,NM_001206427,-1.01589015809167,-1.1286773827868002,-1.3937847200206102
218,NM_006319,-0.42071058911741294,-1.2068801829989,-0.83351872660518
219,NM_138492,-0.17010422063421898,-0.15629740143059698,-0.53882332745123
220,NM_005778,-0.5901080774359361,-0.8275385315475409,-0.953348748367212
221,NM_015450,-1.12701838490636,-1.16696224500954,-1.0815733069222
222,NM_025238,-0.07686161159799701,-0.241424333962552,-0.52673292887987
223,NM_025137,-0.47310423228947796,-0.18050209836302197,-0.673627165614595
224,NM_001306091,-0.456706033926154,-0.5658418271999879,-0.6184315431992011
225,NM_003119,-0.8323101632407759,-1.07827922047312,-2.09723954139482
226,NM_001321047,-1.39250411015037,-2.2690924346079,-1.99750718818799
227,NM_001008224,-0.9897012595868191,-1.16806600106197,-1.7795319167253998
228,NM_005827,-2.56957345750359,-2.84505636675254,-2.24005238693794
229,NM_001100119,-0.8989646104066971,-1.7398329112108701,-1.04230217156692
230,NM_001347006,-0.156628350360855,-0.23221690621410299,-0.526811906276593
231,NM_173491,-1.10428645598549,-1.50645294598133,-1.6946838479781101
232,NM_025072,-0.284865018540563,-0.4842937612089229,-0.8082922746388209
233,NM_015396,-0.0596624057401362,-0.388179330285919,-0.54756461511307
234,NM_004249,-0.519318373507907,-0.425371286011643,-0.49072903887472497
235,NM_001286756,-0.353109770390378,-0.5872940811972621,-0.66701576218908
236,NM_052925,-0.21558483675844897,-0.661876956309878,-0.8829490146347909
237,NM_003128,-2.36152910160207,-2.22637193867831,-2.9615179967154104
238,NM_006631,-0.8721053687266709,-1.58652413161862,-1.27547857432375
239,NM_001330761,-0.92582363716207,-1.25750761267783,-0.777304209182019
240,NM_001136538,-0.7879102071437221,-0.42870954151219204,-0.75568847155275
241,NM_001278730,-0.41390379663521604,-0.29478568847642894,-0.7820576739326751
242,NM_153265,-1.33678070945527,-1.49787091753395,-1.03077598485196
243,NM_001177382,-0.538177671591901,-0.6064897201480389,-0.516755014524952
244,NM_017590,-0.35704494769878403,-0.428124841041558,-0.838666196465527
245,NM_001278716,-0.3062085278816731,-0.129237561065226,-0.6131022888177039
246,NM_003558,-0.757954762017625,-1.03965246054848,-1.49592428265467
247,NM_001288573,-0.72701638967785,-1.9169668184956001,-1.67296822716472
248,NM_017945,-1.03181664876501,-0.9000824714435319,-1.23492014189121
249,NM_016227,-1.08236204789075,-1.17342820820751,-1.65139442296994
250,NM_022840,-0.523236199168827,-1.0795911392546,-1.44095513176413
251,NM_006738,-0.804392441815445,-1.11856026148432,-1.4199867389982
252,NM_182931,-0.567997929769011,-0.901632737313596,-1.6140855967600398
253,NM_001624,-0.5127374156559221,-1.66949616788921,-1.41191271252657
254,NM_024837,-0.811890638810783,-0.9509930416107459,-1.18366186526026
255,NM_017758,-0.74647445517011,-0.837062585066619,-0.749447739960368
256,NM_001142864,-0.8432207067943441,-1.43352379334543,-1.66325730059722
257,NM_001317812,-0.341344417014624,-0.210072891311427,-0.4198420186495829
258,NM_001114,-1.51757169808893,-1.01030260297495,-1.47603831397998
259,NM_003367,-0.31836353731796396,-0.7494869547223499,-0.40951830141796997
260,NM_033480,-0.6728963625765191,-1.05835271696145,-1.0551272617029699
261,NM_020695,-2.87465426809156,-3.3287132620485096,-3.43564235942005
262,NM_144628,-0.27567255597310303,-0.8787406854725129,-1.4640793021940202
263,NM_032237,-0.64962055045266,-0.71309499742198,-0.762401722422481
264,NM_001349898,-1.27114162624151,-1.3536433186921,-1.64193143232909
265,NM_001304763,-1.03789623383949,-0.721134618509728,-1.13532207336852
266,NM_014937,-0.140722927244695,-0.549323005482961,-1.13713279317401
267,NM_001145373,-0.30689346836682396,-0.07501979957663,-0.528005421961078
268,NM_001134415,-0.9456094499595641,-0.51705291464347,-0.927379354303842
269,NM_024561,-0.69770231804622,-0.24990289407359,-0.7317564705963691
270,NM_020343,-0.605529459509125,-0.19388286970151397,-0.80702681565462
271,NM_001322914,-0.794545895115123,-1.11523615203649,-0.922436058231297
272,NM_001168272,-1.0891609545552399,-1.3452010272287198,-2.04260116626457
273,NM_002221,-0.541230195715875,-0.458091872530557,-0.519774173779811
274,NM_001172688,-0.31703085666888103,-0.235591671021787,-0.574344451924125
275,NM_182961,-0.202333031663743,-0.5512237416690501,-0.793080299779711
276,NM_020151,-0.10624489004823501,-0.0673512066483633,-0.28279944956277003
277,NM_002563,-0.781358669002597,-0.955520589067239,-1.3240255496228401
278,NM_024660,-0.34246049980150395,-0.858795284008843,-0.5040514990855149
279,NM_014322,-0.204139228035327,-0.922740665862392,-1.1322891185133002
280,NM_144588,-0.35198426962312296,-0.22613511156082,-0.50065865534526
281,NM_002642,-0.5241578331123761,-0.985994927950539,-1.1344965856911
282,NM_001085487,-0.696034982934287,-0.923179680960776,-0.7589937946127849
283,NM_014983,-0.8721740811005649,-0.757505730014424,-0.915956681013505
284,NM_014916,-0.312532200683812,-0.8260696639573091,-0.94237633341105
285,NM_001039479,-0.7977399650839292,-0.503276904523959,-0.847242072733755
286,NM_003559,-1.1012924839105902,-1.15552417122239,-1.6236575380799498
287,NM_015102,-0.247950943790798,-1.4319468720545603,-1.57214106754146
288,NM_001242896,-0.347047234655516,-0.28704154486476297,-0.666486814331028
289,NM_001317951,-1.3252287891763,-2.09046699669825,-2.43377705288108
290,NM_021934,-0.539408576130676,-0.746645455801637,-0.5845714898457359
291,NM_001324321,-0.653792822137223,-0.702710771702611,-0.9694438789772092
292,NM_014572,-1.28502502473138,-1.03614755249728,-1.23876963341297
293,NM_016561,-1.8910381952488202,-1.9892548242232,-1.9657547034031901
294,NM_007124,-0.425680284216761,-0.38250493749552206,-0.7206548427705659
295,NM_001143835,-1.1127284325112499,-1.72241778717821,-2.03559041320766
296,NM_001025247,-0.8366193913507449,-0.915621777234263,-1.39797486238677
297,NM_015054,-0.400679671787675,-0.791322264752593,-0.49587777145545897
298,NM_001282934,-1.3193284187517802,-1.33031268447525,-1.63053666972601
299,NM_001282690,-0.290962465264642,-0.154126984520965,-0.623417851113047
300,NM_005225,-0.6574841547762691,-1.17325376162988,-1.23598994444446
301,NM_001031720,-1.15823881662353,-1.7863171394005901,-2.12766017212731
302,NM_003177,-0.7955995690807529,-0.928325148439037,-1.0866220613479
303,NM_001134224,-1.3523685254335,-1.12182780108095,-1.27735113054674
304,NM_014517,-1.50970814580706,-1.8133366647370701,-1.8249062932103797
305,NM_001324340,-0.20578434337338297,-0.263264415441542,-0.635511010899485
306,NM_001324337,-0.6907886205550321,-1.00917536730612,-1.7498437827434798
307,NM_032440,-0.9572816067063901,-0.7474893198001931,-1.81248819421547
308,NM_023037,-1.2747912124715601,-1.04867698154134,-1.5769891222211998
309,NM_001286613,-1.6752156085744399,-1.8490974538379399,-1.87244887873575
310,NM_004992,-0.48407531778225504,-0.354796715818974,-0.900800620431997
311,NM_014330,-0.8398248895084821,-1.3054569196360801,-1.4760155835167301
312,NM_014737,-0.679010948403808,-0.727286320779633,-1.0044846370675602
313,NM_018140,-0.5883802306538879,-0.22343918041920896,-1.14222836771194
314,NM_178229,-0.37145586863731506,-0.8433378132802859,-1.4955449844404598
315,NM_203374,-1.16158175602918,-1.56828879066268,-1.4995990279706999
316,NM_017875,-0.7401209205589621,-0.570265110186019,-0.8595489706249909
317,NM_002953,-0.30713664508781796,-0.41170063517378896,-0.440684893171497
318,NM_002114,-0.486540305636193,-0.271415987306064,-0.640169375214668
319,NM_001330679,-1.3587789609423602,-1.5553325738950199,-1.95278669093081
320,NM_001288794,-2.43511511212144,-2.98559800864479,-2.49818096807545
321,NM_020823,-0.644227319996845,-0.9651768700460569,-1.7595050677030801
322,NM_001032410,-0.885870592680265,-0.9780359033996201,-0.9896310158584108
323,NM_001282450,-1.4670934581486699,-1.3246191518079,-1.6217529469232699
324,NM_001278299,-0.512204139523152,-0.24498099399612602,-0.526373680965226
325,NM_003627,-1.3367262594106202,-1.66975811816452,-1.70755466718784
326,NM_032268,-0.521824567618044,-0.12002815338057699,-0.63317520171724
327,NM_001013703,-1.29279529117893,-0.9802253320362919,-1.1477923448279599
328,NM_001098616,-2.8779208164098797,-2.93650006964727,-3.13987715417319
329,NM_001286792,-0.8296339725176279,-0.9724406364077471,-1.14990001841759
330,NM_001193424,-1.21882797063855,-2.0547706122354703,-2.40230825429233
331,NM_173834,-1.27559921041428,-1.40082719952793,-1.20292117883382
332,NM_178126,-1.8684450674182502,-2.07180561365109,-2.74843626873357
333,NM_213598,-1.33199521965802,-0.9042824748206021,-1.2446475225501101
334,NM_153253,-0.498078498516701,-0.6660002970715171,-0.8706527285105291
335,NM_020126,-1.50296526148429,-2.51094838849141,-1.35209115870604
336,NM_016656,-1.48591703148719,-1.3330346619608302,-1.25049786996889
337,NM_182314,-1.8801659187466002,-2.22463327161771,-2.56813421449362
338,NM_001351782,-0.452099534857834,-0.425868235434856,-1.1750564914040802
339,NM_001318784,-0.266994675044248,-0.29241311413167403,-0.355992500775467
340,NM_001567,-1.24548572317504,-1.5291240047892498,-1.17950436900608
341,NM_001350065,-0.76201651713707,-1.30609168093876,-1.48373134191071
342,NM_001288980,-0.84799809692122,-1.4026704376140002,-1.30056870615657
343,NM_001352450,-0.465402693219688,-0.338454043055265,-0.5970006094307111
344,NM_015375,-0.728884342855293,-1.2738305075653202,-1.28356578842272
345,NM_018469,-0.8381756502747281,-0.817078827005818,-1.4135857511866998
346,NM_005632,-0.25068060184047,-0.281871420662415,-0.287051322870647
347,NM_001174084,-2.31611550009657,-2.5154595329189102,-3.0386672011916502
348,NM_001323616,-1.66603274115657,-2.41424676867108,-2.35988979569601
349,NM_018275,-1.5360628988149199,-1.8040809208152,-1.98244531586297
350,NM_021627,-0.11326964181992,-0.402147111222265,-0.48754756454489095
351,NM_013237,-0.606472144079574,-0.19278939264247802,-0.867074907562727
352,NM_001293285,-1.62651009985707,-2.00396670936699,-1.8883203698522202
353,NM_018121,-0.9943475780649219,-1.22594482910944,-1.39665926446701
354,NM_005786,-0.48487677776661997,-0.7095339912174259,-1.23214027631382
355,NM_001278346,-0.42136808261977704,-0.207995237640433,-0.421174504476229
356,NM_153033,-0.040886930738642,-0.223286833700121,-0.322216727188894
357,NM_001967,-0.849293938513751,-1.2074477086551698,-0.9001713520900769
358,NM_005324,-0.262159394284246,-0.36256798610366203,-0.47434494895385704
359,NM_003796,-0.836361311364685,-1.2273075534484799,-1.25633800948807
360,NM_033395,-0.7272155943326328,-0.7883629851012309,-1.2005802046446001
361,NM_001193552,-1.18885045457538,-1.28858353542724,-0.934491996221609
362,NM_004818,-0.7467468935468591,-1.01319021489578,-1.13109181353378
363,NM_004886,-0.5668254841357451,-1.05572905788742,-0.936656255662143
364,NM_001145297,-0.36726924882377504,-0.5777467939793071,-0.6060876224528899
365,NM_004259,-0.6565112142711129,-0.8871749515462841,-0.743534922613606
366,NM_003816,-0.6864093229036379,-0.37553829771356,-0.84964381169147
367,NM_014855,-1.24187220884505,-1.00403464755039,-1.19464379927678
368,NM_018392,-2.28595228805477,-1.8818260272895,-2.5790691394394196
369,NM_006369,-0.696791970115467,-0.744082589311967,-0.5825672830138001
370,NM_015963,-2.9336554809578197,-2.7894038632240097,-2.70486328185488
371,NM_145059,-0.365423349457409,-0.130803592794342,-0.668425049498284
372,NM_001290083,-0.929703130794171,-1.54472705188692,-1.03150913662438
373,NM_181336,-0.784360522954741,-0.514341954860975,-0.837818454137634
374,NM_001267774,-0.4932673979827721,-0.22406600334950302,-0.529194692776099
375,NM_001291958,-1.52163458430076,-1.87843251415105,-1.58337266424901
376,NM_006796,-0.536085679349844,-0.42577212468167996,-0.7709436686262751
377,NM_001290261,-0.39908855078682104,-0.294388084016407,-0.932961605340408
378,NM_014059,-0.41276704318308294,-0.685933168346524,-0.519564629746024
379,NM_001353004,-2.77620712283945,-2.9578224435388396,-2.95422169602016
380,NM_014793,-1.31512371309146,-1.36134203410212,-1.3286639792423502
381,NM_002748,-0.18447947044922103,-0.346246483357494,-0.801323942696142
