,Genes,TE0,TE1,TE2
0,NM_007245,0.00333649459899305,-0.0928587780223004,0.31369917606795394
1,NM_145049,1.95979686772901,0.951738754118228,2.3999686374920097
2,NM_001694,0.9686907087087591,0.6436804623991689,1.1956238079793402
3,NM_138386,0.41854772186180705,0.188697438124208,0.3392253840714
4,NM_012340,1.51391200236153,1.4049033444995502,1.45334544946302
5,NM_003931,0.0506030745895844,-0.0244785811476807,0.49779058745610794
6,NM_014389,1.06477728732242,-0.006226628219660571,3.4913616369677998
7,NM_018178,0.447448338945933,0.444332514048146,0.74547800922377
8,NM_006342,1.64153588208694,0.824860045829397,1.2867214902894
9,NM_003144,0.7249988958062841,0.619951142397839,0.7459977181260459
10,NM_017849,1.4118595031545902,1.07994939881898,1.3868332013601898
11,NM_003139,1.25081560398302,1.04292570841056,1.21762215305136
12,NM_016101,0.5597135203240029,0.18928033031311703,0.557499556590138
13,NM_002766,0.5081243935389279,0.48268755471698405,0.7814666374322471
14,NM_001318195,2.53647718269175,1.74669213471423,2.28041022211201
15,NM_145253,0.348944038105805,0.0394544555048748,0.333240891183963
16,NM_022893,1.17349142748486,-0.10537083823954599,1.16138744438225
17,NM_001184819,0.42020281626396394,0.26314128947336496,0.478705950099277
18,NM_012102,2.1425718337895603,0.439278567484231,1.6755394227652698
19,NM_024656,2.00256480750835,1.17669168439658,1.7250825077482599
20,NM_001206541,1.58621430367109,1.4294297957127198,1.6948749637490401
21,NM_000310,0.6196298956381321,0.40583924008021505,-0.11004913491535499
22,NM_030571,0.620374910021412,0.39693160243015707,0.6310541450928651
23,NM_018961,1.02784554207239,0.580238012862853,0.649517715040015
24,NM_030973,2.53694535923833,1.5190034888042803,2.9053174579123198
25,NM_005702,1.1014146887245801,0.866050746053192,0.622846452922176
26,NM_024896,1.54593013565354,1.5335212873517798,1.62421790271276
27,NM_013444,2.79900054160514,1.6219996794292302,1.6337991000908703
28,NM_001278940,0.41539761497616795,-0.0608290509187014,0.652986362403947
29,NM_014911,0.7343478859899241,0.659073498554622,0.9022963044134209
30,NM_018686,1.9213852799168603,1.06198294105886,1.46811219229556
31,NM_014413,1.9388967268470503,1.4643850040731001,1.80889330403723
32,NM_005801,0.43352560701707,0.322993209561685,0.46165425509043106
33,NM_000918,2.6835219398756602,0.806261877424376,1.96516990237856
34,NM_021873,1.50929468045161,0.235084782232353,1.43051011045398
35,NM_015492,1.44412492545482,1.29564403940838,1.9110740680526
36,NM_003461,0.187096349679287,0.00500866368701847,0.17099507725565602
37,NM_001142443,1.2890362680162,1.15408194728785,0.89037069537506
38,NM_000152,1.4884675853169298,1.11006777221249,1.59674486183519
39,NM_001320698,2.15569716879479,0.713011394362202,0.914759650618409
40,NM_024298,1.62559301216607,0.905415900162665,1.30575818959948
41,NM_001244766,0.9807359401164449,0.67094912395664,0.37668479095682
42,NM_000887,1.5296231657034498,1.5721156239460201,1.9851081972927702
43,NM_006877,1.6912921898246003,1.2523464090849,1.51569991421278
44,NM_000194,1.9365416774576598,1.38999813896378,1.5320853304740603
45,NM_017709,2.43115346337666,1.53410432053598,2.4188190231179703
46,NM_001318809,1.54651462978843,1.53154098113839,1.67255083811405
47,NM_001172567,1.36882623079303,0.22353773413719896,1.31269836517471
48,NM_001350848,2.11294821498588,0.45472930968850894,1.4100585643115802
49,NM_003294,0.6185112334669051,0.561711694008378,1.0360317046393601
50,NM_002049,0.8066213005153571,0.6525033128396589,0.46408946531585604
51,NM_001101,-0.00542963043376785,0.136626848101617,0.8497841498723991
52,NM_002103,0.06420643194554401,0.034558658116977996,0.315566146216062
53,NM_000502,2.44193057177311,0.811484095492619,2.08614053887417
54,NM_032830,1.5800258546237902,0.21734891871457399,2.07338111566609
55,NM_002357,1.9289233068641698,1.3104920898847499,1.60791815442536
56,NM_014188,1.25086389866504,0.48352077058409704,0.989604840523499
57,NM_001286588,0.390224446089556,0.358392629973543,0.5146899177868479
58,NM_021975,0.276289046515661,0.288393463718308,0.757125648968212
59,NM_004691,0.607180042093349,0.402215373516812,0.8520272392198721
60,NM_015897,1.46144293364483,0.6929794602735629,1.57580261474244
61,NM_004468,0.7141713036514381,0.6122108528996391,0.8129224784396891
62,NM_001005386,1.68926408177038,1.34197320157376,1.4149463106501499
63,NM_007236,0.49245060329133505,0.31985036344303197,0.572107369475246
64,NM_017617,0.932215499381993,0.684080749448528,1.29437145963967
65,NM_145901,1.8572800713672701,0.38565261048125,1.1026145049686698
66,NM_018235,0.6105089554847989,0.397205942055195,0.633381571897699
67,NM_001256426,0.9448930446374291,0.9211678837531009,1.1113699075797
68,NM_019108,1.05447688246224,0.5663519240218051,0.4023003143704289
69,NM_006754,1.8877982469998797,1.5041487599803103,1.85495433460347
70,NM_005973,1.7672967382373101,1.3682376435994699,1.88797765817858
71,NM_001305108,0.335122089939039,0.0119962987554028,0.486258119750567
72,NM_003021,0.520571254574484,0.460450137281845,1.03207282474209
73,NM_015229,0.207979311496793,0.0216950433146642,0.21932300137780397
74,NM_001256875,1.16642443902821,0.9023248385104251,1.17191084187358
75,NM_002577,1.15626606754312,0.679982553817146,0.818237107286338
76,NM_004308,2.39979325877351,1.51715108631021,1.52993972857491
77,NM_003860,0.522607327258849,0.44340424950605395,0.25852187827209
78,NM_001039580,1.50346224999875,1.44671439544386,1.58508187007626
79,NM_018304,2.07888506987125,1.37103875990948,2.32264167988008
80,NM_001171162,0.446106216611937,0.16200796504070902,0.515837692152567
81,NM_001165931,1.2344179868491498,0.35685166075697206,1.6930782302774599
82,NM_001025159,0.42225651317803803,-0.158138785749641,1.0363677179423498
83,NM_001351267,0.00108150602902842,0.07758340810878199,0.49968305142042396
84,NM_178578,1.23325481856683,1.1102812956336798,1.75688130548078
85,NM_006565,0.250598772196127,0.0123205725353075,0.301964100944705
86,NM_001145661,2.7675748425497697,1.49145028213687,2.5144581839925
87,NM_001257328,0.216222512613323,-0.0824634303575385,0.406593342738586
88,NM_003863,0.37463527662681395,0.149512615588816,0.20162313320710898
89,NM_001308142,0.7835853586510059,0.668133445352748,0.8805224420531871
90,NM_023079,0.32741300068637896,0.299370312700392,0.328360281395097
91,NM_020834,1.7254903326410902,0.405783445352882,1.21069360080552
92,NM_032227,0.276962484558751,-0.0293769731245679,1.22278718606669
93,NM_000391,0.311517303583709,0.264153210293268,0.39288750402988004
94,NM_014641,0.21774299183085896,0.0930206845203614,0.0418442460444364
95,NM_022132,1.5375101295106501,0.7937689621018129,0.8334060935540659
96,NM_001308363,1.7621402406793,0.9421650662887541,1.18039655335331
97,NM_018064,0.6764479503939809,0.4456246987693971,0.630213454895552
98,NM_002959,1.7864678488310302,0.9757174445161549,1.0927245000544
99,NM_032436,1.7414045833793899,0.70425740738458,1.6569498244957501
100,NM_020196,1.74060025216887,1.09971607799099,1.9398374545872
101,NM_001128620,0.714171277357076,0.46778563516015,0.869318074985269
102,NM_058243,0.8911874201175359,0.35377377217211603,0.580859246366907
103,NM_001007231,0.8118053957253041,0.44772759567040793,0.658192565071342
104,NM_001322929,1.06311638922542,0.650680286210383,0.7408449338434009
105,NM_001284388,1.5424641181119698,1.24794902167199,1.4390175567856003
106,NM_003454,0.393831448688333,0.34374599743598305,0.7735664749900519
107,NM_001199922,0.7552354000057689,0.55443392022512,0.8792842012499801
108,NM_004805,0.795157338956671,0.445462501701083,1.09076224961587
109,NM_006246,1.45969243978599,1.10630656610295,1.48931001095265
110,NM_017721,0.710435567694073,0.3629173346540929,0.5388780658470801
111,NM_006390,0.414175240893962,-0.14989423443954503,0.6189600423494711
112,NM_002726,0.595377825581668,0.257491120277821,0.482305292074264
113,NM_001330216,0.7924729707649592,0.6499343643348461,1.45049678987544
114,NM_079834,1.2818642570327101,0.742698355874557,1.6949770173270402
115,NM_002267,1.29692839307999,0.4557912247080789,0.749076740219755
116,NM_001282619,0.34651290453769495,0.29133850849800796,0.342746348304258
117,NM_033318,0.609572946526063,0.598753624938157,0.861846858799482
118,NM_001005741,1.04198752567886,1.09487280829231,1.70579290134839
119,NM_001083965,0.599186377279243,0.27157952407042196,0.46457341190330603
120,NM_000937,0.548224978145519,0.5775826771064649,0.944479609204832
121,NM_001185077,1.44868906490237,0.7452920003614231,1.67197263412229
122,NM_001318508,1.8705476550824198,0.508097345848326,0.9599050494555992
123,NM_001321170,2.2430352581952797,1.3328779674743898,2.4172630141298397
124,NM_003190,0.8223355068345991,0.6659527970381579,0.7161776980376751
125,NM_021943,0.11244100210726801,-0.18854172186356696,0.992652167081033
126,NM_001010866,1.39902466119534,1.29920885807036,1.4498449493911298
127,NM_001267045,0.519179358034242,0.553771442072914,0.7096143079574669
128,NM_006088,0.0561202448805817,-0.0236221286738274,0.141129846135538
129,NM_001137552,1.02315842654286,0.87273606206599,0.775398708513971
130,NM_004882,2.26546540317902,0.8418959590865591,0.888112132430588
131,NM_020338,0.46922401560064597,-0.32823220278487103,1.11725925858743
132,NM_001070,0.396315686633896,0.212859137934963,0.442526947315303
133,NM_024098,0.46059816681531196,0.479283670531146,0.638589211165094
134,NM_001276471,1.7816312513227999,1.80334542578201,2.16961564788883
135,NM_001354607,0.446343428722667,0.27963862918280397,0.554212347884145
136,NM_001167942,2.7017143875077303,0.375834836738948,1.71314103940162
137,NM_003761,0.685938423218323,0.318520873568362,0.6839667303620501
138,NM_004924,0.0460199846854634,0.0751534956282266,0.209977431664798
139,NM_002035,1.37867921601557,1.39824512680813,1.86547542526199
140,NM_003246,1.62274024530974,1.0359960626192901,0.28565836303353304
141,NM_031918,2.2826410425485397,2.1248698437966898,2.09495687682324
142,NM_003342,0.48605667797184204,-0.0142314172047247,0.6429880681694511
143,NM_014313,0.132128730473292,0.10443587161932699,0.41647690111458
144,NM_004965,1.6278949064561998,0.871884721843429,1.94373459647095
145,NM_152667,0.382735810827312,0.187252230156282,0.7295517802704151
146,NM_024595,1.0419041127374,0.535600849173076,0.703959020773398
