-34	0.259743345597
-33	0.236904706241
-32	0.213218581695
-31	0.354574765339
-30	0.638156348209
-29	0.379434330918
-28	0.233905912491
-27	0.3079196191
-26	0.984191070478
-25	0.628182099432
-24	0.435737770092
-23	0.357138951299
-22	0.454338983497
-21	0.276627858232
-20	0.201223406695
-19	0.327237935359
-18	0.385866526208
-17	0.344904742015
-16	0.505166364518
-15	0.366569940339
-14	0.24933448903
-13	0.246422616838
-12	0.404315626886
-11	0.341080193465
-10	0.320631896953
-9	0.209937292881
-8	0.344948202794
-7	0.399208985356
-6	0.1689537783
-5	0.195530044648
-4	0.283407739753
-3	0.262242340388
-2	0.451600954421
-1	0.422829918733
0	0.105740075268
1	0.0196877328797
2	0.00636700412113
3	0.00473722490923
4	0.00425915634041
5	0.00410704361397
6	0.00328128881328
7	0.00343340153972
8	0.00306398491836
9	0.00265110751801
10	0.0032160976448
11	0.00306398491836
12	0.00304225452887
13	0.0032160976448
14	0.00284668102344
15	0.00232515167563
16	0.00260764673903
17	0.00302052413937
18	0.00380281816108
19	0.0032160976448
20	0.00343340153972
21	0.00310744569734
22	0.00291187219191
23	0.00260764673903
24	0.00154285765392
25	0.00208611739122
26	0.00212957817021
27	0.00223823011767
28	0.00219476933868
29	0.00212957817021
30	0.00212957817021
31	0.00236861245462
32	0.00247726440208
33	0.00371589660311
34	0.00204265661224
35	0.00173843115935
36	0.00217303894919
37	0.00149939687494
38	0.00136901453799
39	0.00162977921189
40	0.0016080488224
41	0.00182535271732
42	0.00171670076986
43	0.00171670076986
44	0.00167323999088
45	0.00145593609596
46	0.00197746544376
47	0.00139074492748
48	0.00117344103256
49	0.00132555375901
50	0.0016080488224
51	0.00136901453799
52	0.00123863220104
53	0.00121690181155
54	0.00119517142205
55	0.000999597916627
56	0.00156458804342
57	0.000717102853233
58	0.00112998025358
59	0.000934406748152
60	0.000999597916627
61	0.000869215579676
62	0.00132555375901
63	0.000956137137644
64	0.000956137137644
65	0.000847485190184
66	0.000934406748152
67	0.000999597916627
68	0.00104305869561
69	0.00156458804342
70	0.000934406748152
71	0.00112998025358
72	0.000847485190184
73	0.000564990126789
74	0.00121690181155
75	0.00104305869561
76	0.00091267635866
77	0.000695372463741
78	0.0008040244112
79	0.000760563632216
80	0.0008040244112
81	0.000738833242725
82	0.000564990126789
83	0.00102132830612
84	0.000717102853233
85	0.000434607789838
86	0.000499798958314
87	0.000934406748152
88	0.000738833242725
89	0.000695372463741
90	0.00102132830612
91	0.000934406748152
92	0.000673642074249
93	0.000608450905773
94	0.000543259737297
95	0.000651911684757
96	0.000890945969168
97	0.000999597916627
98	0.000847485190184
99	0.000782294021708
100	0.000673642074249
7741
