,AccNum,Gene,TElogFC,RNAlogFC
1595,NM_005082,TRIM25,-0.514006667630195,0.29843475959357
1596,NM_005085,NUP214,-1.2146133624284798,1.53202815801691
1597,NM_014462,LSM1,0.284661076660747,-0.10071252836081698
1598,NM_014463,LSM3,0.7573172095978141,-0.00952448143762612
1599,NM_032303,HSDL2,0.18270421759760802,0.813084863777825
1600,NM_032302,PSMG3,-0.266443602528254,0.7543192218526129
1601,NM_005773,ZNF256,-0.48890373703061896,1.09699202633636
1602,NM_032306,ALKBH7,0.726630248525245,-0.5687178725004711
1603,NM_032309,CHCHD5,0.943825860545885,-0.156204263962537
1604,NM_032656,DHX37,-0.21047768854725699,0.865194219267573
1605,NM_182314,ENOX2,-0.230664186366368,0.314116997103836
1606,NM_005778,RBM5,0.310870921659946,-0.24918280034183105
1607,NM_005779,LHFPL2,-0.397383299233817,0.558295128011911
1608,NM_001172086,PEX2,0.23783704451038098,0.32886454128554105
1609,NM_001185039,ACOX1,0.0185218996363965,-0.264245102368088
1610,NM_033656,BRWD1,0.4041257082104771,-0.363759634470331
1611,NM_015891,CDC40,0.10046242571235199,0.0934894938223593
1612,NM_001352038,TTC12,0.3956086238965929,1.31096019629946
1613,NM_006390,IPO8,-0.31063614996231104,0.328477094151145
1614,NM_004779,CNOT8,0.14793198746345199,-0.656350183872636
1615,NM_032270,LRRC8C,-0.118440075609324,-1.35354183267895
1616,NM_014891,PDAP1,0.0424176635675972,0.7900676332652241
1617,NM_018381,C19orf66,-0.0472908768760894,-0.276322230382537
1618,NM_001319193,FBF1,0.144251162213335,0.6848367670951501
1619,NM_018383,WDR33,0.23461955204217003,0.16570210858695802
1620,NM_001319194,EXOC6,0.141135964037124,0.0923614737116838
1621,NM_020940,FAM160B1,-0.25495174620353306,-0.38526098831244393
1622,NM_020943,CWC22,0.0904168664966733,0.315113414952614
1623,NM_001278699,POLR2H,0.524162060190277,0.5026746432842871
1624,NM_016122,CEP83,-0.615024035412021,0.5267947387160271
1625,NM_016127,SARAF,-0.271394891238926,-1.0310231090822801
1626,NM_016126,HSPB11,0.642344539349175,-0.48961800278938705
1627,NM_016125,RNFT1,0.27001731787355104,-0.997390696772994
1628,NM_001272069,ABHD10,0.605780995543701,-0.705286058362633
1629,NM_001351300,ABCF3,0.08737604781469502,0.25045644728426797
1630,NM_001319998,MINDY1,-0.30577356782895504,-2.3831040052845096
1631,NM_001134779,IPO11,0.31010033548348803,2.21631822211975
1632,NM_138376,TTC5,0.26920120296385397,-0.5182011402737701
1633,NM_001134775,KLC2,-1.06187974280998,0.6360490482111171
1634,NM_138378,FDXACB1,0.36937000898053296,1.10369932732555
1635,NM_001170629,CHD8,-0.5561669981692111,0.17448130367732997
1636,NM_004596,SNRPA,-0.47765693048253105,1.15450481265854
1637,NM_001353683,PEAR1,-2.45082585531315,-1.6186381573791702
1638,NM_001278346,PHYKPL,-0.35679883770758597,-0.887741511554486
1639,NM_001282670,FAAP20,-0.0455999203241235,-0.718413519508257
1640,NM_020166,MCCC1,0.0113302713164262,0.628304902006749
1641,NM_001253,CDC5L,0.432431962923378,-0.34805475743638203
1642,NM_001700,AZU1,-0.350837735129471,-1.48626555655803
1643,NM_001242614,CD99L2,-0.283226886225043,-0.999699748954006
1644,NM_001018077,NR3C1,0.11031320814274699,0.0796759618920491
1645,NM_133496,SLC30A7,0.130491292204919,-0.67015444328603
1646,NM_133493,CD109,-0.782555738235874,-2.07908934411462
1647,NM_152551,SNRNP48,0.10469923596930601,-0.564080695493207
1648,NM_181578,RFC5,0.266819053197911,0.525160235503581
1649,NM_021167,GATAD1,0.0502096025608888,-0.6021651578522379
1650,NM_001098616,C1orf43,-0.273166596314029,-0.37601027696586
1651,NM_001308127,ZCCHC10,0.37536595409102,-0.13930380013323002
1652,NM_001308120,TOGARAM1,-0.181615626548843,0.0653983615143451
1653,NM_001308122,SLC22A5,-0.549034641581401,1.4969433127663299
1654,NM_003921,BCL10,-0.174804016749462,-0.20284703837199497
1655,NM_001004,RPLP2,0.967358006456103,0.0117562650028024
1656,NM_001322914,ZNF567,-0.0462187646730705,0.489047249134899
1657,NM_016258,YTHDF2,-0.19463896028815697,0.24354040113680103
1658,NM_006979,SLC39A7,0.153427826651848,-0.871853322462308
1659,NM_001321026,BOLA1,0.9030685410067159,-0.132255133257622
1660,NM_001141972,DPH6,0.24108669976516697,1.18802654005689
1661,NM_004736,XPR1,-0.161767117458685,0.22481849099560802
1662,NM_003631,PARG,0.227861475347621,0.27119780589294
1663,NM_001388,DRG2,-0.0184558677432439,0.5283440264055109
1664,NM_012267,HSPBP1,0.39174651549287604,0.9407152262003841
1665,NM_000610,CD44,-0.8146940183964742,-0.8509514189710501
1666,NM_001320042,ISCU,0.540189481047068,-0.327890883227281
1667,NM_001320513,NMNAT3,0.0963950368447292,1.96987661378636
1668,NM_001350299,EPB41L2,-0.363927011541586,-0.681298889111411
1669,NM_001272044,RPS6KB1,0.106548289737815,0.2951974367652
1670,NM_001321471,THRAP3,-0.0460008892857129,0.128626475281503
1671,NM_017654,SAMD9,0.341381567636313,-0.814944117157382
1672,NM_033395,CEP295,0.36401750092215596,0.18657279004956898
1673,NM_004776,B4GALT5,-0.204085059907654,0.524271302744024
1674,NM_013299,SAC3D1,0.414316136437208,-0.356150287482248
1675,NM_022755,IPPK,0.945002340393057,-0.191450024961696
1676,NM_001349898,HPS4,-0.0910062820581956,1.11264232231177
1677,NM_020773,TBC1D14,0.107616654962147,0.17251800960104402
1678,NM_001083614,EARS2,0.534241080144169,0.714983114037127
1679,NM_016256,NAGPA,-0.17348262884240198,-0.5000001583327249
1680,NM_001289067,HELLS,-0.256285187298286,0.198661343253816
1681,NM_003254,TIMP1,-0.22576342143588,-0.5305519850502151
1682,NM_203413,ELP5,0.246637070670453,0.10026234090033
1683,NM_003250,THRA,-0.109467529677516,1.25631172108664
1684,NM_001351782,CARD8,-0.26702138657772695,-0.7397724364655269
1685,NM_003259,ICAM5,-0.0821264958653073,-0.33729947262892107
1686,NM_003258,TK1,0.310387343021161,0.129610133859561
1687,NM_004911,PDIA4,0.0688350518132204,-1.15427725788411
1688,NM_001017420,ESCO2,0.17195305533151298,0.7865450577410941
1689,NM_004912,KRIT1,-0.0693617274737694,0.41296344449678496
1690,NM_032334,UTP23,0.255981558003471,0.0447722891665284
1691,NM_001330125,VAMP2,-1.61083294969756,0.8006716220896
1692,NM_198531,ATP9B,-0.523913709124374,-0.0995449621844886
1693,NM_198536,TMEM205,0.0816154968621779,-0.691817290374424
1694,NM_198282,TMEM173,-0.7583726206105921,-1.36746623302043
1695,NM_001193466,KANSL1,-0.7338643648794649,0.801962831187408
1696,NM_015456,NELFB,0.0849253024194177,0.111338100615101
1697,NM_139159,DPP9,-0.524604488228005,0.7206852303632749
1698,NM_000548,TSC2,-0.9366345428869781,0.940602136011806
1699,NM_003036,SKI,-1.6528909739580802,0.15652200080899697
1700,NM_001351432,AUH,0.404409842209243,-0.36644357067919897
1701,NM_005809,PRDX2,0.072528281967735,2.90706812551154
1702,NM_001324340,ZSCAN32,-0.434918965912628,0.389836255490444
1703,NM_001083613,TMEM219,0.42592393668622597,-1.29521207130335
1704,NM_001204858,ELOC,0.0537079554348099,0.33253305395485105
1705,NM_001323964,TIAL1,-1.0690820510574102,1.01128210377269
1706,NM_201522,KLC4,-0.0258227669714571,-0.628678500837322
1707,NM_182760,SUMF1,0.253370607941679,-0.36565151158714704
1708,NM_024821,CCDC134,0.36072794626709603,-0.328319995707347
1709,NM_033305,VPS13A,0.0100075611865997,0.24406011476346698
1710,NM_014967,FAN1,0.105266535558994,0.560469642982834
1711,NM_017607,PPP1R12C,-0.541052781495712,-0.70164853061981
1712,NM_080737,SYTL4,0.177197201319943,-1.56500054572301
1713,NM_001098507,ZNF207,0.0960283006048794,-0.12321675559039999
1714,NM_001098504,DDX17,0.130019191306661,-0.3522474817777979
1715,NM_013388,PREB,-0.0188045330332621,-0.27265441202207097
1716,NM_001321834,CPSF3,0.606357175587276,0.404556585284173
1717,NM_147156,SGMS1,0.0567824414732938,0.0510325610629942
1718,NM_001306091,INTS6,0.44429065696200104,-0.18830250412006502
1719,NM_000421,KRT10,-0.127060363759483,-0.0532518206120522
1720,NM_006544,EXOC5,-0.25634536931838003,0.263998185531906
1721,NM_001145815,AMDHD2,0.6426691010053089,0.127733214436955
1722,NM_004366,CLCN2,0.19907522801170602,2.6954019921174996
1723,NM_018178,GOLPH3L,-0.558538352383102,0.271920283515257
1724,NM_001271769,AP3B1,0.0782811815699148,-0.41944346563179297
1725,NM_002618,PEX13,0.639083541590339,-0.451314374297096
1726,NM_002615,SERPINF1,1.6271405178151102,-1.72760448168249
1727,NM_002616,PER1,-1.348337538862,4.61778036130703
1728,NM_018477,ACTR10,0.23426684825293698,-0.16923555081897199
1729,NM_004578,RAB4A,-0.419606832195853,-1.2138009544783401
1730,NM_001346880,MFSD2B,-0.8493257640365541,1.45068903649626
1731,NM_024532,SPAG16,0.829009590468058,-0.00144444282887871
1732,NM_001130929,STMP1,-0.35365393940541995,0.330183793979185
1733,NM_005969,NAP1L4,0.0820135129266563,0.291136710950429
1734,NM_005968,HNRNPM,-0.133915522034454,0.8281096011432449
1735,NM_032464,LAT2,-0.0954516936646229,-4.01941951425652
1736,NM_018714,COG1,-0.363169897333544,0.522194416233158
1737,NM_018715,RCC2,-0.0143158972492562,0.14505022919684
1738,NM_018710,PIP4P2,-0.871244236300884,-0.628336978968721
1739,NM_033224,PURB,0.14477146243170497,-0.433763855856589
1740,NM_018718,CEP41,-0.7437631482528431,0.403977736876424
1741,NM_033222,PSIP1,0.501149758182279,-0.36517092021002295
1742,NM_001621,AHR,0.16374234497792098,-2.3403067592521203
1743,NM_177439,FTSJ1,-0.11835333525486698,0.24129379828012001
1744,NM_001130438,SPTAN1,-0.656406798468817,-3.06711645123657
1745,NM_031844,HNRNPU,-0.0151638371443025,0.280725303526682
1746,NM_001353004,TPRA1,0.243854906057401,0.8408999350423579
1747,NM_001163735,MYO19,-0.5738285873467371,0.7574263401949499
1748,NM_000298,PKLR,-0.03157555621659,5.660832862193611
1749,NM_181877,ZSCAN2,0.2891521943205,-0.679534808077369
1750,NM_001267818,OSTC,0.547321351608406,-1.00597450374271
1751,NM_007006,NUDT21,0.29280360097417796,-0.0986556433366954
1752,NM_032795,RPUSD4,0.426994106454039,0.75259417052466
1753,NM_032790,ORAI1,-0.603325998066468,-1.01755859119347
1754,NM_018416,FOXJ2,-1.39578492989227,1.43791920843352
1755,NM_007137,ZNF81,-0.7905154160533678,-0.0803634388589456
1756,NM_001242498,MIF4GD,-0.172290181051532,-0.634027135247272
1757,NM_001010844,IRAK1BP1,0.431086470260731,0.7273292770125469
1758,NM_001318909,GTF3C2,-0.0617486667846112,0.35071727338238895
1759,NM_001318905,GLUD1,0.312407247432159,-0.9899206906659259
1760,NM_001030055,ARHGAP5,-0.23296437299215897,-0.0834440665828639
1761,NM_014810,CEP350,-0.20951699001589202,-0.0619899562895296
1762,NM_014812,CEP170,-0.10078832633927699,-1.06608750684505
1763,NM_005347,HSPA5,-1.07647194713684,-0.0378439455521487
1764,NM_005346,HSPA1B,0.544858640517567,-1.23448476902305
1765,NM_014819,PJA2,0.198300836851346,-0.776699307850794
1766,NM_000297,PKD2,-0.839500444881567,-1.4611114079376102
1767,NM_001300800,NAA40,0.0941373888898579,-0.23239400031973398
1768,NM_001242903,AKAP1,-0.102184274612548,0.8631869671408159
1769,NM_001319050,BRPF1,-0.33469674004329997,-0.303800602278897
1770,NM_001099293,KIF4B,0.27726864992219,0.40133867439086696
1771,NM_012416,RANBP6,0.011908065552978,0.0140639074679069
1772,NM_012414,RAB3GAP2,-0.0021557982039182603,0.0939629643109718
1773,NM_018370,DRAM1,0.0361088216168044,0.7758861351381171
1774,NM_001330464,ATL2,-0.279715743197144,0.610099635879616
1775,NM_152334,TARSL2,0.125317094088536,-0.28771202605080604
1776,NM_001330469,COPE,-0.09245056046344001,-0.6212554998905849
1777,NM_001173524,TROVE2,0.309212028983168,0.5323771378333579
1778,NM_001114091,CDC27,0.0228747851982718,1.0743308649355299
1779,NM_182501,MTERF4,0.35997216528616294,0.17646054670709302
1780,NM_001348169,HDGFL2,-0.0491649201813947,-0.361240077508803
1781,NM_058169,BORCS5,-0.775303209523405,0.8046829247450219
1782,NM_177938,P4HTM,-0.17731219154162303,-0.36161445082500504
1783,NM_001172132,HCK,-0.0620154742674382,-3.36736945153503
1784,NM_001351156,BAZ2A,-1.68370487203095,0.715131798490057
1785,NM_001062,TCN1,0.21101065987555198,-4.802465754458559
1786,NM_001066,TNFRSF1B,-0.450106346818685,0.354003236599752
1787,NM_001067,TOP2A,-0.0158679067655878,0.527650756647801
1788,NM_004760,STK17A,0.147503301611274,0.30990677135381
1789,NM_001330602,MRPL37,-0.0397062562864698,1.18266399921974
1790,NM_001321236,MINK1,-1.14721277542078,0.407554324534946
1791,NM_022371,TOR3A,-0.273188004766609,0.8742395743178141
1792,NM_022373,HERPUD2,-0.450162125388531,-0.0741987363370703
1793,NM_014339,IL17RA,-0.5999553239854151,-1.81023283696654
1794,NM_001164824,SMIM12,0.334379929942063,-0.5494444893803839
1795,NM_001242546,ANAPC16,0.365695415729533,-0.30470788130799603
1796,NM_007279,U2AF2,0.386525819701715,0.0373930171953826
1797,NM_003920,TIMELESS,-0.38662647698144303,1.00125687030017
1798,NM_006875,PIM2,-0.0326845635968493,-0.0706033971151825
1799,NM_014886,NSA2,0.400170937230199,0.0009494129255464131
1800,NM_006730,DNASE1L1,-0.26793799654741296,-1.38475765722384
1801,NM_018067,MAP7D1,-0.48318674892262103,-0.823150113819597
1802,NM_003925,MBD4,-0.0872261201324859,0.09627282432148401
1803,NM_145341,PDCD4,-0.0381775625930211,0.472267948162636
1804,NM_020153,IFT46,0.764011212775672,0.0116518912079719
1805,NM_004580,RAB27A,-0.6736429258291811,-1.20786786154194
1806,NM_004581,RABGGTA,-0.203181983651813,-0.24587378986654698
1807,NM_003927,MBD2,0.360958982210123,-0.0299311793836409
1808,NM_004584,RAD9A,0.342089783966207,0.120857379141638
1809,NM_020154,EMC7,0.0271391310939012,0.110990634531399
1810,NM_018639,WSB2,-0.608476820960057,-0.173084635309656
1811,NM_018475,TMEM165,0.108503907763733,-0.0826225932830904
1812,NM_014331,SLC7A11,-0.12132510194880901,0.141651089918406
1813,NM_016248,AKAP11,-0.58706410898403,0.24509863346392002
1814,NM_001317100,DNAJB4,0.30986324760901196,-0.681653197064147
1815,NM_016243,CYB5R1,0.107334265672729,-0.5826933633180761
1816,NM_016245,HSD17B11,0.39978063687740506,-1.3541303504999098
1817,NM_001304799,NARFL,0.688216208284751,-0.37242761536851704
1818,NM_000709,BCKDHA,0.5107260328605441,-0.18429615244490602
1819,NM_001304793,SAYSD1,0.330489783025109,0.24050802682745498
1820,NM_152720,NEK3,0.282024243781084,1.0938874663906
1821,NM_182565,UBALD2,-0.44812387273906,-0.4965574331842221
1822,NM_004383,CSK,-1.23717128593911,-0.21851533062591003
1823,NM_002489,NDUFA4,0.42871046148852604,-0.662517732902583
1824,NM_001242481,EIF1AD,-0.35117122051625804,0.38239187388407
1825,NM_000918,P4HB,-0.4194366378322151,-0.669251745672604
1826,NM_022731,NUCKS1,0.321531453419185,-0.52261385884515
1827,NM_152556,BMT2,-0.0781224417781681,-1.64838285821364
1828,NM_194283,DNAJC21,0.38040441859285296,-0.11413719927317699
1829,NM_194282,LIN54,-0.18295327263238,-0.26571435213594397
1830,NM_194285,SPTY2D1,-0.315164461488298,0.0478529181960506
1831,NM_003932,ST13,0.6568358432752459,0.00511458654000508
1832,NM_003930,SKAP2,-1.05815766579473,-0.610818851259079
1833,NM_003931,WASF1,-0.9225124905353391,0.5504060717958579
1834,NM_001167734,VARS2,0.26804802848793696,0.42583493836424796
1835,NM_003934,FUBP3,-0.220807379192844,0.49468316857712796
1836,NM_138639,BCL2L12,-0.458439017107038,1.06225884622825
1837,NM_000489,ATRX,-0.327863101973992,-0.19014879720635197
1838,NM_199344,SFT2D2,-0.0345379389242211,-0.288919403643395
1839,NM_001010853,PM20D2,0.467675952474933,-0.8620853873179231
1840,NM_001323578,IFT52,0.6787950317571839,0.09352985047995402
1841,NM_001287491,TET3,-1.83654487305371,1.85761963054018
1842,NM_001287497,TMEM168,-0.0873665471440657,-0.137174739637484
1843,NM_001323570,CCP110,-0.49361840092220394,0.884006620655341
1844,NM_006516,SLC2A1,-0.36276508295658,2.9402053289103596
1845,NM_007055,POLR3A,-0.635678834651356,1.06233423288816
1846,NM_001285404,THOC7,0.14271145773576402,0.5451632870264
1847,NM_007056,CLASRP,0.390171543492821,-0.0065858760327449
1848,NM_007051,FAF1,0.0690925949062128,0.36917645183293796
1849,NM_001025091,ABCF1,-0.0781654497486604,0.7005557259261629
1850,NM_007277,EXOC3,0.13567065174304,0.0456456174747068
1851,NM_007059,KPTN,0.00131012051613897,0.5173804309575399
1852,NM_001130716,PLAC8,-0.182888941863299,-2.5494155651568
1853,NM_015701,ERLEC1,0.029263883664911,-0.9997717123255859
1854,NM_004128,GTF2F2,0.537171659545764,0.594032397967192
1855,NM_007022,CYB561D2,0.130606753130865,-1.1095816590156498
1856,NM_007276,CBX3,0.428736078899988,0.0298830056176942
1857,NM_024715,TXNDC15,0.387902808165165,-1.50797429940611
1858,NM_012448,STAT5B,-0.26770183017659804,0.27834893018421697
1859,NM_003749,IRS2,-1.10112537055283,-0.14008746346099402
1860,NM_001025105,CSNK1A1,0.053772302714051,-0.294677313074938
1861,NM_007271,STK38,-0.640584016633636,-0.544462312082877
1862,NM_153813,ZFPM1,-1.3489906973651,1.3638356584108897
1863,NM_153812,PHF13,-1.06519391361092,0.45905091084391997
1864,NM_006184,NUCB1,-0.26061817006918897,-0.986856553238014
1865,NM_153033,KCTD7,-0.370576042699393,-0.11392348598368902
1866,NM_001145667,GLG1,-0.718056421556373,0.291262607621724
1867,NM_025235,TNKS2,-0.10527055403872501,-0.062506935958941
1868,NM_207356,C1orf174,0.0644526121754274,0.0880481089026729
1869,NM_004657,CAVIN2,0.0998133117485801,-3.58319487711065
1870,NM_138962,MSI2,-0.16122052597486802,-0.7489062466420721
1871,NM_001290768,TBCK,0.188649681534492,0.017496772845173002
1872,NM_005570,LMAN1,0.135824717664775,-0.444690910994294
1873,NM_005573,LMNB1,-0.0485278277872266,-0.267691757230084
1874,NM_005574,LMO2,0.22453038282566198,1.33615438402713
1875,NM_014663,KDM4A,-0.297660104618133,-0.520137028258036
1876,NM_014660,PHF14,0.36455902884003794,-0.14602512686192098
1877,NM_014661,FAM53B,0.17083338566235,0.868357496202451
1878,NM_139215,TAF15,-0.8233844011660959,1.25679970896303
1879,NM_003756,EIF3H,0.7056587572245501,0.0958107326272684
1880,NM_003757,EIF3I,0.7413657999312149,0.413320511836701
1881,NM_003754,EIF3F,0.835785586273548,0.11698752336396198
1882,NM_003755,EIF3G,0.39536190670720295,-0.0337728450679343
1883,NM_004450,ERH,0.13330133443966302,0.19562133040436602
1884,NM_003753,EIF3D,0.7187121138365841,0.231475475105008
1885,NM_003750,EIF3A,0.187451552919679,0.6728545863544529
1886,NM_003758,EIF3J,-0.13287288209349601,0.41247287851571396
1887,NM_001317335,CFD,0.17004997019644502,-1.6828328140791002
1888,NM_001349712,MECR,-0.17269522988199498,1.3762150465663099
1889,NM_014481,APEX2,0.0835053784099139,0.82800242618091
1890,NM_014487,ZNF330,0.457192886709823,-0.116296123243555
1891,NM_014485,HPGDS,-0.0374470515972386,-2.98322236875352
1892,NM_005751,AKAP9,-0.08585436149758799,-0.799792992962734
1893,NM_032634,PIGO,-0.15024530037180803,0.16462683736289999
1894,NM_032324,NTPCR,-0.16513218755087697,-0.375338618727905
1895,NM_032630,CINP,0.45185258197910705,0.42345502947465896
1896,NM_021228,SCAF1,-1.22794731729674,1.02384978189715
1897,NM_032329,ING5,0.972952646152453,-0.0111209206797487
1898,NM_152329,LRR1,0.178248550061651,0.385694061102793
1899,NM_015630,EPC2,-0.45915303710057503,0.0362887863793222
1900,NM_001352018,LMF1,-0.293130853987993,-0.5385126452719651
1901,NM_014342,MTCH2,0.548262884905248,0.31437610140459304
1902,NM_001144822,CD58,0.30702594561994395,0.7380655377226191
1903,NM_033054,MYO1G,-0.0618487320857076,-2.11489454942203
1904,NM_033055,MFSD14A,0.0705995758562938,-0.855594141914634
1905,NM_022145,CENPK,0.0848413234029551,0.627834621016211
1906,NM_001348194,RIOK1,-0.0845822907845962,0.81533039818258
1907,NM_015530,GORASP2,-0.433914801841175,-0.0526079366544283
1908,NM_015534,ZZZ3,-0.035638371702651,-0.216152454685059
1909,NM_015285,WDR7,-0.179556770500397,0.365055164387611
1910,NM_015284,SZT2,-1.1102176504661698,1.35683631908228
1911,NM_015283,DPY19L1,0.155956287375536,-0.708605801097802
1912,NM_001271592,SMIM10L1,0.113115787978027,-0.7378610588194159
1913,NM_002409,MGAT3,-0.211872222842487,1.78848291650288
1914,NM_002408,MGAT2,0.12121918579600699,-1.0668373051516802
1915,NM_001316968,C5orf30,-0.136092668118418,-0.38193982719125397
1916,NM_024844,NUP85,0.0832361483860791,0.497662537687649
1917,NM_001258249,UTY,-0.0217756430526941,-0.65116710343439
1918,NM_001350197,EVI5,-0.5896413546687039,1.11521949510279
1919,NM_013975,LIG3,-0.22258386666493102,0.0990915611068023
1920,NM_013979,BNIP1,0.26589680570059304,0.234487453688497
1921,NM_001040125,PQLC2,-0.219082104347183,0.353600219262471
1922,NM_001930,DHPS,0.328654316412273,-0.5554379121045849
1923,NM_138353,DCAF15,-0.10368834555488199,0.261825988165682
1924,NM_138350,THAP3,0.138507847154848,-0.327950343142589
1925,NM_001009881,ZCCHC11,-0.171147782175157,-0.95638328819638
1926,NM_001282652,STIP1,0.108249373658727,0.46461209808830395
1927,NM_001282651,SLC35A2,-0.7914937101404871,0.10877249393394198
1928,NM_001277,CHKA,-0.0514892337918779,-0.0495811132389336
1929,NM_001271,CHD2,-0.0872329995830485,0.18325287110092603
1930,NM_001270,CHD1,0.25763626527316397,-0.0415164337718782
1931,NM_001353942,DIP2A,-0.35113707519487397,-0.42500017674301
1932,NM_001278,CHUK,0.331769030819807,0.0751388227037162
1933,NM_000584,CXCL8,0.8416998693575699,-0.5785739676569039
1934,NM_197966,BID,0.23009437512135603,-0.7351935911167661
1935,NM_016001,UTP18,0.5239684997157911,-0.0937519209635278
1936,NM_021145,DMTF1,0.47190774630978294,-0.31366290971881705
1937,NM_001142285,RPS24,0.8745059961219129,-0.520780066415225
1938,NM_021141,XRCC5,0.34049593830978103,0.102259916972256
1939,NM_001308142,MKL2,-1.53402736842071,1.93322115980575
1940,NM_021148,ZNF273,0.00163535519345408,1.45506152250045
1941,NM_012081,ELL2,-0.31104342483008,1.47288574264187
1942,NM_012083,FRAT2,-0.21337417484257698,0.396071109211642
1943,NM_012084,GLUD2,0.43817817760785,-0.942469945266793
1944,NM_012086,GTF3C3,0.49032158873753706,0.182658110648572
1945,NM_001184,ATR,0.15689711136643802,0.0902008935086187
1946,NM_001183,ATP6AP1,-0.453012374620682,-1.1554843842496698
1947,NM_001322349,DIS3,0.48082189064054603,0.05549402645188
1948,NM_178191,ATP5IF1,0.564338772690584,0.829982749220056
1949,NM_001143887,COPS2,0.187237498316398,0.554780536585888
1950,NM_017822,KANSL2,0.45819013755861604,0.13712764348498
1951,NM_001024688,NBN,0.172031746236742,0.10892288953552098
1952,NM_017670,OTUB1,0.00268079090563422,-0.229883431256117
1953,NM_017672,TRPM7,0.0324131069239862,0.414231664552764
1954,NM_017673,SWT1,0.39702428495155895,-0.28470285206074103
1955,NM_021727,FADS3,0.39801980630214295,0.0424748028066505
1956,NM_017676,GIN1,0.501820277393627,-0.0337241121726948
1957,NM_001042749,STAG2,0.192412468240031,-0.11083563220884401
1958,NM_001009552,PPP2CB,-0.310107428998748,-0.24732780376607
1959,NM_001316332,MAP2K3,-1.9475939971300602,2.15994220679286
1960,NM_015571,SENP6,-0.341338817777864,0.255524916439694
1961,NM_001984,ESD,0.37484412556751506,0.19268470674618401
1962,NM_001987,ETV6,-1.16106906496659,-1.80584679027495
1963,NM_019852,METTL3,0.481706602752018,-0.0175069035202764
1964,NM_001983,ERCC1,0.122177639121244,-0.16285077349527402
1965,NM_001174072,SERINC5,-0.137782784373629,0.613046365992556
1966,NM_001288718,STAT5A,-0.309565059150946,0.37563504172795
1967,NM_178229,IQGAP3,-0.312977077924029,0.10269567760289801
1968,NM_000053,ATP7B,-0.6837950837736109,3.43887524307424
1969,NM_144721,THAP6,0.241731380919658,0.18546826393545898
1970,NM_001278503,STT3A,-0.0047961496600562705,-0.7159383393412622
1971,NM_017908,ZNF446,-0.00072126226619061,-0.231144714055667
1972,NM_017909,RMND1,0.40717184439266396,-0.10454753663069198
1973,NM_017902,HIF1AN,-0.537921646966827,-0.0738810981139753
1974,NM_003234,TFRC,-0.16223635127741298,1.84043259976084
1975,NM_001011667,CHCHD7,0.52456206679804,-0.46660780954836295
1976,NM_017457,CYTH2,0.25912165894371,-1.4557798474357302
1977,NM_017906,PAK1IP1,0.681066374193534,1.20996544703998
1978,NM_017907,LAMTOR1,0.291176596469634,-1.2556823980551999
1979,NM_203472,SELENOS,0.260634916934959,-1.1554237800672098
1980,NM_004249,RAB28,0.167126145669082,-0.0233148392819022
1981,NM_004939,DDX1,0.0678906644092352,1.06602432882178
1982,NM_001184986,NDUFC1,0.3781393425502921,0.294303580044174
1983,NM_153206,JAML,0.10952397820555498,-1.97143314132103
1984,NM_153207,AEBP2,-0.159547094189232,-0.0895655891242996
1985,NM_004937,CTNS,-0.722822620935013,-1.38286143494319
1986,NM_004244,CD163,-0.571699253482084,0.8643565743678671
1987,NM_004935,CDK5,0.23879977699248198,-0.9834976002900558
1988,NM_001001410,TSR3,0.332144688046987,-0.0472157607651054
1989,NM_001142651,NEURL1B,-0.183664256267999,-1.03196859682204
1990,NM_198514,NHLRC2,-0.29273247856401097,0.21293275449737198
1991,NM_198511,LANCL3,-0.04415311202661901,-0.454042057168718
1992,NM_006196,PCBP1,-1.50018700603622,1.55993460791295
1993,NM_000635,RFX2,-1.15973098916984,-0.5731810584075749
1994,NM_000636,SOD2,-0.0505385338788435,-0.5316817449998239
1995,NM_001161334,HIST2H2BF,0.268986919032277,-0.0271745876138652
1996,NM_006062,SMYD5,0.291188193285227,0.631389772505048
1997,NM_006067,EMC8,0.5447204912465221,-0.0651771629423972
1998,NM_006066,AKR1A1,0.417608537370639,-1.37771437465374
1999,NM_003588,CUL4B,-0.4956873406062511,0.11360584378029902
2000,NM_139178,ALKBH3,0.283264586492037,0.218399015184645
2001,NM_139179,DAGLB,-0.0719198306802154,-0.8679552367439359
2002,NM_025138,PROSER1,-1.2847156568243898,1.57237043709813
2003,NM_001206612,CHTOP,-0.0918986761972711,0.08272950682523199
2004,NM_016333,SRRM2,-1.77459562152647,1.98971320767625
2005,NM_001025,RPS23,1.0072866882530602,-0.534539562797823
2006,NM_020456,SPRYD7,-0.375263011322636,0.7414371738017529
2007,NM_020457,THAP11,0.474339471268498,-0.442307581787831
2008,NM_173517,VKORC1L1,-0.34273607164542197,0.635149881590015
2009,NM_016500,PBDC1,-0.24524253007097305,0.00585602667761755
2010,NM_016504,MRPL27,0.310956592258947,0.533473999726465
2011,NM_016507,CDK12,-0.28794838149978497,0.699097956873309
2012,NM_015160,PMPCA,-0.19946858375145302,0.7391610013821078
2013,NM_016442,ERAP1,-0.36697461444310797,-0.9479310391343921
2014,NM_152405,JMY,-0.33551938775151197,0.8059789097044661
2015,NM_006454,MXD4,0.600054115237701,-0.7207511070866
2016,NM_015161,ARL6IP1,0.5893136434496801,-0.35046420693930896
