"Gene","TEfc","RNAfc","L24","S15","L24overS15"
"SYNCRIP",-0.210914853227424,-1.34110121784308,"noChange","noChange","noChange"
"UFD1",-0.22181191809305,0.744509500694858,"noChange","noChange","noChange"
"PTPN18",0.337908743869746,-1.08095891165786,"noChange","noChange","noChange"
"TCF20",0.0792602119877645,0.332423884202703,"noChange","noChange","noChange"
"SACS",-0.187689321428207,-1.80332434491894,"noChange","noChange","noChange"
"HIBCH",0.119689327068127,-1.29230233054144,"noChange","noChange","noChange"
"TP53BP1",-0.156788627800589,-1.20092100076238,"noChange","noChange","noChange"
"ZCCHC9",0.503208789643264,-0.251168222873067,"noChange","noChange","noChange"
"CREG1",-0.0800451072061346,1.3361345147314,"noChange","noChange","noChange"
"MED10",0.103606261753004,-0.181466616895568,"noChange","noChange","noChange"
"PCK2",0.0919149359709137,0.610322813028381,"noChange","noChange","noChange"
"FYTTD1",-0.0415969151833741,-0.862488460230656,"noChange","noChange","noChange"
"TTC19",0.0277670734528213,-1.81169541774403,"noChange","noChange","noChange"
"PLCL2",-0.391740202779974,4.29504812522181,"noChange","noChange","noChange"
"SEL1L3",0.731856480841312,-1.08734180913375,"noChange","noChange","noChange"
"PTDSS1",0.0418869215201737,-0.838928486992384,"noChange","noChange","noChange"
"ITGB2",0.404495552405244,-1.11376259411903,"noChange","noChange","noChange"
"TMEM230",-0.156540528162112,0.294108905136755,"noChange","noChange","noChange"
"LUC7L",0.235760301447097,0.305231219169646,"noChange","noChange","noChange"
"MFSD12",1.1643536954091,-0.0589464667083246,"noChange","noChange","noChange"
"KANSL1L",-0.142804423105758,0.967704216988296,"noChange","noChange","noChange"
"FOPNL",-0.0250023156642042,-0.00606692138534297,"noChange","noChange","noChange"
"BRI3",0.657768274022205,0.993532518148082,"noChange","noChange","noChange"
"TTC30B",-0.160733868930145,0.523103154537224,"noChange","noChange","noChange"
"COMMD1",0.24647276921587,0.109964799075785,"noChange","noChange","noChange"
"EPS15L1",-0.149069153081206,-1.07577886131038,"noChange","noChange","noChange"
"DDIAS",-0.165810737785954,-0.542349270164885,"noChange","noChange","noChange"
"LYST",-0.0869602315854505,0.921651786260407,"noChange","noChange","noChange"
"TSC22D1",0.467313773541152,0.332414802884594,"noChange","noChange","noChange"
"CDK11B",0.555060236052393,0.453167212520589,"noChange","noChange","noChange"
"PMS2",-0.071914175042247,-0.682524724040858,"noChange","noChange","noChange"
"FBXO4",-0.130012968351252,-0.151246591850936,"noChange","noChange","noChange"
"PDCD6IP",-0.191831777154239,-0.245725708707136,"noChange","noChange","noChange"
"FBXO9",-0.272593803157462,1.86698182082265,"noChange","noChange","noChange"
"TPRKB",-0.124221631367892,-0.151648130831303,"noChange","noChange","noChange"
"RPS21",-0.11217376640903,-0.145326826925031,"noChange","noChange","noChange"
"WIZ",0.0663955970310058,-0.813396808124939,"noChange","noChange","noChange"
"RPS16",0.166131222747614,-1.25061322809056,"noChange","noChange","noChange"
"RPS17",0.0877610415211572,0.077088293551256,"noChange","noChange","noChange"
"RPS25",0.0160187463394972,-0.0798570905814437,"noChange","noChange","noChange"
"CIAO2B",0.774837486495799,0.317253864638752,"noChange","up","noChange"
"HDDC2",-0.0165992596257924,-1.11448938582876,"noChange","noChange","noChange"
"MED31",0.215944616811661,0.111781554867219,"noChange","noChange","noChange"
"RAP1A",-0.108163408081705,0.235223234543341,"noChange","noChange","noChange"
"GLRX2",0.274111938519466,0.102729546529369,"noChange","noChange","noChange"
"MRPS18C",-0.485426362309012,0.408262295073856,"noChange","noChange","noChange"
"MRPS16",0.0561879942582325,-0.0440404688792158,"noChange","noChange","noChange"
"ZNF850",-0.423018541924042,-0.641780659770702,"noChange","down","noChange"
"FIS1",0.228419233750755,1.85005704549626,"noChange","noChange","noChange"
"ITGA5",0.493381754746215,-1.52190250928659,"noChange","noChange","noChange"
"PNPLA6",0.257734051616902,1.45253036559049,"noChange","noChange","noChange"
"CNOT9",-0.14207381933358,-0.320712884666896,"noChange","noChange","noChange"
"MRTFA",0.136059556938072,-1.97330445218443,"noChange","noChange","noChange"
"CCNT1",-0.23053233531449,0.256539664566176,"noChange","noChange","noChange"
"GSTCD",-0.0743184066680927,-0.382173587862308,"noChange","noChange","noChange"
"MRI1",0.155714305885519,-1.39580280969552,"noChange","noChange","noChange"
"DDX59",-0.219194971128953,0.414344283023844,"noChange","noChange","noChange"
"URI1",-0.284499422169037,-1.2712894827964,"noChange","noChange","noChange"
"SNUPN",0.151748902522379,-0.544502407163439,"noChange","noChange","noChange"
"SMTN",0.409921759522718,0.618907800870557,"noChange","noChange","noChange"
"HARS",-0.176696811242191,-0.0191053568204301,"noChange","noChange","noChange"
"LSM8",-0.129457836032494,0.447168201416947,"noChange","noChange","noChange"
"ELAC1",-0.564770632147799,-0.940358646302385,"noChange","noChange","noChange"
"C7orf50",0.934250533914184,0.241326387964678,"noChange","up","down"
"DNAJA1",-0.305416971005809,0.63907500614003,"noChange","noChange","noChange"
"LRRC8D",-0.227189150578265,-1.07166873592038,"noChange","noChange","noChange"
"HIF1A",-0.339009583557958,-0.179856651103262,"noChange","noChange","noChange"
"MR1",-0.227852013616,0.896283092471584,"noChange","noChange","noChange"
"HNRNPL",0.107723864109843,-0.18412715226557,"noChange","noChange","noChange"
"PRMT1",0.192420957781962,-1.46363253823119,"noChange","noChange","noChange"
"ELMO2",-0.283661370667708,-0.299774981548416,"noChange","noChange","noChange"
"CSTF2",-0.012109327431272,-0.499762932731882,"noChange","noChange","noChange"
"DHX57",-0.0550396519011231,-1.66790389749924,"noChange","noChange","noChange"
"PRDM15",0.0314656086210375,-0.43411058567884,"noChange","noChange","noChange"
"BCDIN3D",-0.172834438631891,-0.71693105556637,"noChange","noChange","noChange"
"GABARAP",0.386545155910809,1.7742291649794,"noChange","noChange","noChange"
"ARSB",0.148145673010822,0.352189718737906,"noChange","noChange","noChange"
"LYRM7",-0.288631222582827,-0.537147194198568,"noChange","down","noChange"
"FAS",-0.345123398707054,1.89925006418892,"noChange","noChange","noChange"
"DDHD1",-0.0567875949548025,1.25077055374435,"noChange","noChange","noChange"
"TADA3",0.26878726204394,-0.0110782911569581,"noChange","noChange","noChange"
"RPA1",-0.289809332614048,0.267901998488985,"noChange","noChange","noChange"
"BTAF1",-0.0889937053384005,0.539572258107551,"noChange","noChange","noChange"
"TAF1A",-0.230239377913694,-1.14419763827299,"noChange","noChange","noChange"
"CTBS",0.112546208548847,-0.358166528239396,"noChange","noChange","noChange"
"THADA",-0.0314993867055049,-0.394970935489317,"noChange","noChange","noChange"
"ZNF655",0.220294252664114,-0.324912343249608,"noChange","noChange","noChange"
"SPRYD4",0.134092392697762,-0.622084595008996,"noChange","noChange","noChange"
"CLTB",0.543150811249264,0.681263172653354,"noChange","up","noChange"
"CLTA",-0.0578851816852114,0.324084269448366,"noChange","noChange","noChange"
"HPS6",0.325787209401716,-0.0729791562187358,"noChange","noChange","noChange"
"ARMC5",0.128681318120237,0.580922393317645,"noChange","noChange","noChange"
"ZNF408",0.100822001668129,-0.373526075417752,"noChange","noChange","noChange"
"CHCHD2",1.13330654482705,0.295040970210648,"noChange","up","noChange"
"METTL17",0.0819282718611591,-0.404762956704744,"noChange","noChange","noChange"
"MIER2",0.991099402557615,-0.911610784579083,"noChange","noChange","noChange"
"INO80",-0.00256624336093076,-0.229044310092498,"noChange","noChange","noChange"
"PARP14",-0.325430878370247,0.395917180136484,"noChange","noChange","noChange"
"GXYLT1",-0.433964954080567,-0.0509777452573854,"noChange","down","noChange"
"DIP2B",-0.171698717090072,-1.06276330525517,"noChange","noChange","noChange"
"DDIT4",0.400763229628089,1.81663225462915,"noChange","noChange","noChange"
"CEP164",-0.127047710963624,-0.171439207323127,"noChange","noChange","noChange"
"PHRF1",0.232693342306612,0.375896817578221,"noChange","noChange","noChange"
"PPIA",0.912244684823883,-0.443245431162477,"up","up","noChange"
"TMCO6",-0.370785358260457,0.337101647633272,"noChange","noChange","noChange"
"LDB1",0.0424947934920001,-0.394139629407786,"noChange","noChange","noChange"
"CCDC32",0.0531708140403765,0.962015853091531,"noChange","noChange","noChange"
"MTCH1",0.613092608906956,1.44180753523111,"noChange","up","noChange"
"ZNF142",0.179696121032561,-1.37121995302449,"noChange","noChange","noChange"
"MAPK7",0.393987372410159,-0.0172544474955517,"noChange","noChange","noChange"
"P3H1",-0.0554032195306865,-0.127223004674756,"noChange","noChange","noChange"
"ZSCAN21",0.273867581911872,0.512121549355644,"noChange","noChange","noChange"
"N4BP1",-0.252387608396912,0.0759749164955559,"noChange","noChange","noChange"
"ZNF548",-0.19488711889951,0.348251798447408,"noChange","noChange","noChange"
"SEL1L",-0.0685557904721582,0.962868411823429,"noChange","noChange","noChange"
"FAM199X",-0.00275982878234081,-0.116712592809404,"noChange","noChange","noChange"
"CMPK2",0.580565675808902,2.60652552868944,"noChange","noChange","noChange"
"SON",-0.156362423711515,0.339169457104038,"noChange","noChange","noChange"
"IDH3A",-0.113696798345596,-0.902633110952506,"noChange","noChange","noChange"
"SLC35B1",0.161154856258104,-0.0332872905996986,"noChange","noChange","noChange"
"IFI35",0.158245395263599,0.107643725120681,"noChange","noChange","noChange"
"C18orf54",-0.291515544041909,0.175546137520091,"noChange","noChange","noChange"
"DCAF7",0.0276072684455553,-0.723628898593994,"noChange","noChange","noChange"
"PGRMC2",0.421442428475948,1.08168859037806,"noChange","up","noChange"
"MBTPS1",-0.118517236698822,-0.567751531400417,"noChange","noChange","noChange"
"RAN",-0.0855204230766897,-0.0259191987151462,"noChange","noChange","noChange"
"SNX4",-0.24720433813648,0.259194583543776,"noChange","noChange","noChange"
"RNMT",-0.144595386767729,-0.282394260543847,"noChange","noChange","noChange"
"GPR108",-0.144823473587002,0.303617197341823,"noChange","noChange","noChange"
"ADAT1",-0.122961817578026,0.686062251996199,"noChange","noChange","noChange"
"TRMT2B",-0.192871977153793,-0.237368143178042,"noChange","noChange","noChange"
"RFX5",0.071718996331596,0.616457477028176,"noChange","noChange","noChange"
"IPO7",-0.279691629231291,-0.911231946455341,"noChange","noChange","noChange"
"THOC3",-0.222961225423453,-0.818872906978136,"noChange","noChange","noChange"
"METTL26",0.44426241638892,-1.11451181660631,"noChange","noChange","noChange"
"DNAJC14",-0.0766182383264465,0.324796412126982,"noChange","noChange","noChange"
"LZIC",-0.185073703077443,0.052897638463713,"noChange","noChange","noChange"
"DENND6A",0.0731024579904604,-0.283281200536158,"noChange","noChange","noChange"
"NOP56",0.0840955552735531,-1.27196715379606,"noChange","noChange","noChange"
"ASB7",-0.471741824319293,0.979147959161578,"noChange","noChange","noChange"
"CUL5",-0.376215297847293,0.217258228345424,"noChange","down","noChange"
"MAD2L1BP",0.0699483428202472,1.17924411920418,"noChange","noChange","noChange"
"FAM111A",-0.483423924016358,1.2347536218756,"noChange","down","noChange"
"RREB1",0.352933112946675,-1.44995471517559,"noChange","noChange","noChange"
"C16orf72",0.00250482174815971,0.930402810138889,"noChange","noChange","noChange"
"CTSH",0.281340220534927,-1.21693560855848,"noChange","noChange","noChange"
"ATPSCKMT",-0.113367105028085,0.056519649156793,"noChange","noChange","noChange"
"GIGYF2",-0.0197527171661143,0.454789089868603,"noChange","noChange","noChange"
"MXD3",0.309946388352871,3.5348828331566,"noChange","noChange","noChange"
"API5",-0.238729240043763,-0.199726056592704,"noChange","noChange","noChange"
"HAUS2",0.0632169149817075,0.579803856441645,"noChange","noChange","noChange"
"MSN",0.0446435332016805,-2.10493538195517,"noChange","noChange","noChange"
"MSH5",0.640286065250826,-0.269284909577759,"noChange","noChange","noChange"
"RPL30",-0.143611760986231,0.0740116064353082,"noChange","noChange","noChange"
"TM2D2",0.144605477505305,-0.464921865914576,"noChange","noChange","noChange"
"USP6NL",0.203750683293385,0.555649556220836,"noChange","noChange","noChange"
"DOCK10",0.129425920358251,-0.612110005800779,"noChange","noChange","noChange"
"MPHOSPH10",-0.196423001918744,-0.849381085835522,"noChange","noChange","noChange"
"GMFB",-0.385566582969175,-0.377597615832252,"noChange","noChange","noChange"
"RABGGTB",-0.475536095929479,-0.393328846192463,"noChange","noChange","noChange"
"PGBD2",-0.136511119830246,0.708541363001782,"noChange","noChange","noChange"
"MOB1B",-0.17026526633529,1.77447433701666,"noChange","noChange","noChange"
"STARD7",0.0537276308632148,-1.2863941101494,"noChange","noChange","noChange"
"SS18L1",-0.208470410449591,0.103879205807926,"noChange","noChange","noChange"
"RCCD1",0.436864707657012,1.5137204508693,"noChange","noChange","noChange"
"TRIM4",0.0635418175592499,0.510289785067773,"noChange","noChange","noChange"
"INTS4",-0.00323536252908501,-0.129575766034064,"noChange","noChange","noChange"
"TRIM41",-0.180957023163292,0.554511656746679,"noChange","noChange","noChange"
"CDK16",-0.156597335656712,0.360907931018744,"noChange","noChange","noChange"
"C1GALT1",-0.19680443568136,1.85884415313517,"noChange","noChange","noChange"
"CEP131",0.200929017100161,1.26449572818411,"noChange","noChange","noChange"
"SECISBP2",-0.102086215934438,0.923980047008146,"noChange","noChange","noChange"
"CCNA2",-0.192807852194079,0.954954681172059,"noChange","noChange","noChange"
"BZW1",-0.216183621592725,-0.0407021768038415,"noChange","noChange","noChange"
"FLCN",0.0148745268784595,2.04707739812179,"noChange","noChange","noChange"
"CDK1",-0.444302182971053,1.56219448226297,"noChange","noChange","noChange"
"MED30",0.00508510727102452,0.473417758359388,"noChange","noChange","noChange"
"PCIF1",0.0651946420656776,-0.112377871191427,"noChange","noChange","noChange"
"SUV39H1",-0.126145591543157,0.795616708854267,"noChange","noChange","noChange"
"MRPS14",0.154849625363439,-0.489429450661449,"noChange","noChange","noChange"
"SPINT2",0.167625604368028,0.522690809386421,"noChange","noChange","noChange"
"SCO1",-0.112610441390504,-0.843188941378926,"noChange","noChange","noChange"
"MRPS12",0.528729706990243,-1.13995431293945,"noChange","noChange","noChange"
"CCDC34",0.269793863600596,0.979790292509358,"noChange","up","down"
"PLSCR1",0.132457407500089,0.146113825983856,"noChange","noChange","noChange"
"CDKN1C",-0.196620307759529,2.6637363756478,"noChange","noChange","noChange"
"NFE2",0.207044902163201,2.44931284481429,"noChange","noChange","noChange"
"PLEKHA3",-0.028010360509642,0.653938340313863,"noChange","noChange","noChange"
"GTPBP2",0.0060175942835563,2.75283236945967,"noChange","noChange","noChange"
"USP12",-0.199801872701214,2.61635029608423,"noChange","noChange","noChange"
"RAB24",-0.376096261309382,0.230133236271552,"noChange","noChange","noChange"
"COQ6",-0.279611635526742,-0.412561750318295,"noChange","noChange","noChange"
"ZNF280D",-0.159926763577298,-0.17788870354711,"noChange","noChange","noChange"
"TENT5A",0.392729099648508,-0.616447046413745,"noChange","noChange","noChange"
"C17orf49",-0.310286157770535,-0.405487749621152,"noChange","noChange","noChange"
"MED18",-0.409050292736282,0.449958028564159,"noChange","noChange","noChange"
"FARSA",0.352173024937599,-0.531439336790367,"noChange","noChange","noChange"
"POLE4",0.452599175997562,-0.129175128802724,"noChange","up","noChange"
"DUSP7",0.512824634876114,-0.321243139453591,"noChange","noChange","noChange"
"DUSP6",-0.234422081451352,-0.0742662344804588,"noChange","noChange","noChange"
"E2F3",0.102709740739158,-0.701913976512703,"noChange","noChange","noChange"
"GDI2",-0.442858071248654,-0.164889967943431,"noChange","down","noChange"
"GDI1",-0.160837638932725,1.49335988235994,"noChange","noChange","noChange"
"ATF7IP2",-0.54097316212461,-0.777602557802778,"noChange","noChange","noChange"
"CNDP2",-0.121571323760532,-2.48604794126958,"noChange","noChange","noChange"
"BAHD1",0.154950063115511,-1.24638454175481,"noChange","noChange","noChange"
"ACADS",0.218713361829311,0.648748709934301,"noChange","noChange","noChange"
"RP2",-0.179517615646197,-0.121617752708161,"noChange","noChange","noChange"
"TRMT1L",-0.639183710642952,1.3282267394781,"noChange","noChange","noChange"
"RIT1",-0.280581141785388,1.72468885434538,"noChange","noChange","noChange"
"RBBP6",-0.103156393830935,-0.236026977227515,"noChange","noChange","noChange"
"FBXO33",-0.0353438796036138,1.64286679175131,"noChange","noChange","noChange"
"SYNJ2",0.518948568822398,-0.980884963467964,"noChange","noChange","noChange"
"PIGQ",0.367177688469842,2.48554722887482,"noChange","noChange","noChange"
"KLHL26",0.220671210126499,-1.14291170660911,"noChange","noChange","noChange"
"DDX49",0.106809826701444,-0.109136324891086,"noChange","noChange","noChange"
"SENP3",0.110539343636707,-0.237498645909179,"noChange","noChange","noChange"
"AIFM1",-0.0328229809571116,-0.265564309717351,"noChange","noChange","noChange"
"FAM89A",0.388111846027902,-1.92478324110726,"noChange","noChange","noChange"
"RBM43",-0.547161132218437,-0.612789582336053,"noChange","noChange","noChange"
"PER2",-0.0285960145612963,-1.10994696274404,"noChange","noChange","noChange"
"ANKH",-0.13223209334926,1.95799463248421,"noChange","noChange","noChange"
"C6orf136",0.0619542320199981,-0.704030696512377,"noChange","noChange","noChange"
"FDX2",0.074416047760785,-0.55015532574584,"noChange","noChange","noChange"
"MAST2",0.0873074019314724,-0.528707715675241,"noChange","noChange","noChange"
"SLC10A3",0.440261034278127,0.570987945647137,"noChange","noChange","noChange"
"DDX24",-0.0663937145618637,-0.013078816978985,"noChange","noChange","noChange"
"RETN",0.0152880100556618,0.725241950622581,"noChange","noChange","noChange"
"ATP13A1",0.483036934466087,-1.08610273153824,"noChange","noChange","noChange"
"IER5",0.502167261096326,2.05426395187456,"noChange","up","noChange"
"SDF4",0.292867852909444,0.452569162273903,"noChange","noChange","noChange"
"MESD",-0.0282006231033059,-0.456742993922311,"noChange","noChange","noChange"
"IMMP1L",0.0811873270106545,0.959839994923278,"noChange","noChange","noChange"
"ZFC3H1",-0.187860094791225,-0.442917852666076,"noChange","noChange","noChange"
"L2HGDH",-0.326730159314038,-0.666963516390963,"noChange","noChange","noChange"
"ABCA7",0.280856151100825,1.19810719345235,"noChange","noChange","noChange"
"SLC35E1",0.56145037152569,0.505916846048272,"noChange","noChange","noChange"
"GOLM1",0.137691230911338,-0.954274480818941,"noChange","noChange","noChange"
"FCSK",0.433537054563592,-0.499108670135976,"noChange","noChange","noChange"
"GMNN",-0.327168639751849,0.2901154100815,"noChange","noChange","noChange"
"PAN3",-0.140690370895797,0.813724665447295,"noChange","noChange","noChange"
"WDR1",-0.116929693771135,-0.204816634720586,"noChange","noChange","noChange"
"C18orf25",0.0784405585212902,0.24682308591134,"noChange","noChange","noChange"
"PDCD11",0.0604697221026763,-1.63952682204676,"noChange","noChange","noChange"
"HNRNPK",-0.152580180686112,0.462915728667319,"noChange","noChange","noChange"
"LSP1",0.796732394077352,0.0532792650804688,"noChange","noChange","noChange"
"PXMP4",-0.108448006867852,0.0584492695608483,"noChange","noChange","noChange"
"PYCR2",0.0405942472208481,1.6737193917725,"noChange","noChange","noChange"
"RMC1",-0.151762418767452,2.24407648387224,"noChange","noChange","noChange"
"HCFC2",-0.630955564718165,1.7741041316742,"noChange","noChange","noChange"
"SNX8",0.250931030330911,0.73955028034567,"noChange","noChange","noChange"
"METTL16",-0.168374377096518,-1.06079729573601,"noChange","noChange","noChange"
"AHSA1",0.0344952215042289,-0.256172876722963,"noChange","noChange","noChange"
"ZKSCAN4",-0.102062752775027,-0.103818088265919,"noChange","noChange","noChange"
"NFKBIL1",0.641054961510353,0.482598859451901,"noChange","up","noChange"
"HMCES",-0.0269981214091227,-0.0914144945128467,"noChange","noChange","noChange"
"POLR3E",0.135286657470257,-0.894882721789904,"noChange","noChange","noChange"
"C1GALT1C1",-0.159034262998448,-0.340877534690904,"noChange","down","noChange"
"SLC3A2",0.166339002452227,1.7732831955452,"noChange","noChange","noChange"
"SNX1",-0.134263038703708,-0.0615157847351616,"noChange","noChange","noChange"
"SNRPF",0.163105244115807,-0.762310485094513,"noChange","noChange","noChange"
"APOL2",-0.169922907036463,0.214667904850658,"noChange","noChange","noChange"
"SNRPB",0.0726036273468622,-0.183409546065757,"noChange","noChange","noChange"
"SNRPA1",-0.0758336517008561,-0.43930997228555,"noChange","noChange","noChange"
"SNRPC",-0.0288935658049686,-0.256226298680644,"noChange","noChange","noChange"
"SNRPB2",-0.391193194358816,-0.257037151182741,"noChange","noChange","noChange"
"STX17",-0.204072438644946,0.948570808195328,"noChange","noChange","noChange"
"ABCD3",-0.0169156958778383,-0.133714577963827,"noChange","noChange","noChange"
"COG8",0.136674572260658,-0.189752215975271,"noChange","noChange","noChange"
"SLFN11",-0.0877661156013527,-1.19639602088939,"noChange","noChange","noChange"
"MCUB",-0.0917443992732926,0.0897177516079592,"noChange","noChange","noChange"
"RAD1",-0.212940181749075,-0.514093217471225,"noChange","noChange","noChange"
"PEX19",0.295952221191496,0.178071700073841,"noChange","noChange","noChange"
"NECTIN1",0.197576518677307,-1.55028090387143,"noChange","noChange","noChange"
"VCPKMT",-0.675759890749227,0.389010221854645,"noChange","noChange","noChange"
"MRPS26",-0.107651112468938,-1.67138238639146,"noChange","noChange","noChange"
"FAM89B",0.627249572381115,2.24821547281713,"noChange","up","noChange"
"ADIPOR2",0.0462841792240026,0.521264230381905,"noChange","noChange","noChange"
"FAM118B",-0.190230395968905,-0.100175878256281,"noChange","noChange","noChange"
"PIGU",-0.395180025899186,-0.954572263770289,"noChange","noChange","noChange"
"DCLRE1C",-0.288610450828799,1.21971856309703,"noChange","down","noChange"
"TSPO",0.619004389002397,-0.100625892607051,"up","noChange","noChange"
"ZNF707",0.305300244023812,-0.234462902087261,"noChange","noChange","noChange"
"POGLUT3",0.268090418150774,-0.723292133498806,"noChange","noChange","up"
"UQCC3",0.730970715317451,0.392871459353988,"noChange","noChange","noChange"
"CDC37L1",-0.414347577777042,0.710765015207124,"noChange","noChange","noChange"
"NEDD4L",-0.237946088747647,1.27644928760554,"noChange","noChange","noChange"
"HERC6",-0.296549360645325,1.097544682338,"noChange","noChange","noChange"
"RNASEH2C",0.676939291832795,0.972513332621881,"noChange","noChange","noChange"
"UBA2",-0.334255472438909,-0.126138010324584,"noChange","noChange","noChange"
"FBXO22",-0.285057901003096,-0.542409838802463,"noChange","noChange","noChange"
"RANBP9",0.0364829789966839,0.72936339208688,"noChange","noChange","noChange"
"SPSB3",0.409515917481833,2.06304190837053,"noChange","noChange","noChange"
"PEX3",0.354907969018057,-1.23283929086547,"noChange","noChange","noChange"
"NDST2",0.0898027515408073,0.38850616626126,"noChange","noChange","noChange"
"NIPSNAP1",0.433953442592652,-1.84782410719006,"noChange","noChange","noChange"
"PECR",-0.189407720911606,-0.947904087580802,"noChange","noChange","noChange"
"EMC3",0.183250327056905,2.44610066606636,"noChange","noChange","noChange"
"TMEM38B",-0.451154202359169,-0.131502062062141,"noChange","down","noChange"
"IGFLR1",0.608864956098164,0.371230277295658,"noChange","up","down"
"XPOT",-0.529115770441061,0.470411595578431,"noChange","noChange","noChange"
"UBAP2",-0.0330247033042433,-0.636420996815255,"noChange","noChange","noChange"
"HDGF",0.150549955184812,1.59578761690441,"noChange","up","noChange"
"CERS2",-0.0799782011768079,0.143893163356809,"noChange","noChange","noChange"
"CHP1",0.347840758417156,0.546620653111796,"noChange","noChange","noChange"
"MGST2",0.0825806054923403,-1.87932257288282,"noChange","noChange","noChange"
"SRP19",0.141862474881071,-0.180527583908306,"noChange","noChange","noChange"
"TAF1C",0.0771697338903692,-1.28948017593905,"noChange","noChange","noChange"
"SEC61G",0.394757583769989,-0.136733876475294,"noChange","noChange","noChange"
"BRD2",-0.154937057191006,0.328722281347966,"noChange","noChange","noChange"
"NOL8",-0.42427598088751,-0.954204111515012,"noChange","noChange","noChange"
"MTHFSD",0.332664590526566,0.143311275969843,"noChange","noChange","noChange"
"PPP2R5C",-0.552858739284888,0.29306111882276,"noChange","noChange","noChange"
"TRAPPC6B",0.16478091730119,-0.655715479008151,"noChange","noChange","noChange"
"XXYLT1",0.236202204506625,-0.937281448194298,"noChange","noChange","noChange"
"UBE3A",-0.578985786111896,0.0221089230017837,"down","noChange","noChange"
"ENTPD4",-0.695294392268837,-0.184380284742566,"noChange","noChange","noChange"
"UCHL5",-0.320116991796418,-0.827309173167516,"noChange","down","noChange"
"EXOSC9",-0.298581409113757,0.399977380502354,"noChange","noChange","noChange"
"ISOC1",-0.10117797632703,-0.542446890621103,"noChange","noChange","noChange"
"TNS1",0.226743379401023,4.63922071662978,"noChange","noChange","noChange"
"ZNF845",-0.60669254557223,0.0358667249511289,"noChange","noChange","noChange"
"EXOSC3",0.202648976839523,0.2986308330866,"noChange","noChange","noChange"
"FAHD2A",0.0809011611803174,-0.00675076032860657,"noChange","noChange","noChange"
"PRELID3B",-0.0713767089435587,0.710499495794432,"noChange","noChange","noChange"
"DDX54",0.351945098076089,-0.625913825116058,"noChange","noChange","noChange"
"PLEKHG4",0.125330720109228,0.432084120923842,"noChange","noChange","noChange"
"RPL14",0.3146732521083,-0.237699001786088,"noChange","noChange","noChange"
"NFIA",-0.200648271966049,0.622003898405604,"noChange","noChange","noChange"
"H2AFV",0.119877541520654,0.413028187623713,"noChange","noChange","noChange"
"IRAK4",-0.109031046081298,0.194921420668775,"noChange","noChange","noChange"
"SNX9",-0.222785234374162,0.980443681461603,"noChange","noChange","noChange"
"SUCO",0.233744924115264,1.53638117892713,"noChange","noChange","noChange"
"ZNF107",-0.155253517879056,-0.605181659946065,"noChange","down","noChange"
"SEPSECS",-0.0321719346939387,0.632739607083481,"noChange","noChange","noChange"
"ZNF696",1.04400036044622,0.324147354675943,"noChange","noChange","noChange"
"KDM2B",0.235244598149414,-1.18362890215382,"noChange","noChange","noChange"
"SVBP",0.311183715266997,1.83294462883863,"noChange","noChange","noChange"
"JKAMP",0.0875762808459537,0.498249511210747,"noChange","noChange","noChange"
"NDUFB6",-0.131919817584329,0.354298796531314,"noChange","noChange","noChange"
"RNF38",-0.233368739609289,-0.407291495070565,"noChange","noChange","noChange"
"NDUFA6",0.178549310950581,0.853051474261864,"noChange","noChange","noChange"
"MED6",-0.0226788803681046,-0.388861127230099,"noChange","noChange","noChange"
"TARBP2",0.191669880824111,-0.854024911640055,"noChange","noChange","noChange"
"HINT2",0.316070392636089,0.945713746922384,"noChange","noChange","noChange"
"RPS4Y1",-0.361653737917751,-0.816146820825615,"noChange","noChange","noChange"
"RPS5",0.155813972664044,-0.321415971946899,"noChange","noChange","noChange"
"CS",-0.161434983000356,-1.15225989989213,"noChange","noChange","noChange"
"COX8A",1.06270181999165,0.709719285320245,"up","up","noChange"
"CRY1",-0.525821424845507,0.84611471656785,"noChange","noChange","noChange"
"RPL36AL",-0.318453627720649,0.795039421715349,"noChange","noChange","up"
"NEK2",-0.365144760479362,1.7706420337119,"noChange","noChange","noChange"
"RPL7A",-0.282347784126752,-0.391699933856942,"noChange","noChange","noChange"
"GTPBP3",0.223300363182261,-0.784301501082414,"noChange","noChange","noChange"
"SLCO2B1",0.0936993959651898,0.283397153046256,"noChange","noChange","noChange"
"MAP3K20",-0.42002901151376,0.844578471787661,"noChange","noChange","noChange"
"PNKP",0.400277171163382,-0.259595103543984,"noChange","noChange","noChange"
"VPS45",-0.386285742819588,-0.7935702792243,"noChange","noChange","noChange"
"COMT",0.124054662868405,1.00135625411206,"noChange","noChange","noChange"
"TMEM260",-0.12561160398594,0.246808561857483,"noChange","noChange","noChange"
"YTHDF1",0.225843793203766,-0.645722018857727,"noChange","noChange","noChange"
"COL6A5",-0.199269754736678,0.538128147587899,"noChange","noChange","noChange"
"BTBD2",-0.0925940981533967,-2.38668982865356,"noChange","noChange","noChange"
"ANXA4",0.540707714322317,-2.05649371666444,"noChange","noChange","noChange"
"FOCAD",-0.25596983202972,-1.114301280319,"noChange","noChange","noChange"
"RNF8",0.0293854788683321,0.390879942134007,"noChange","noChange","noChange"
"NRIP3",-0.201235474799502,2.40689013609284,"noChange","noChange","noChange"
"SH3GL1",0.276491746180703,0.718073019158649,"noChange","noChange","noChange"
